
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 680.90
2    1 0.001070 620.40
3    1 0.002007 565.30
4    2 0.002983 515.10
5    2 0.003957 469.30
6    2 0.004792 427.60
7    2 0.005505 389.60
8    2 0.006113 355.00
9    2 0.006629 323.50
10   2 0.007068 294.80
11   2 0.007439 268.60
12   3 0.007956 244.70
13   4 0.008788 223.00
14   4 0.009914 203.20
15   5 0.010950 185.10
16   5 0.011980 168.70
17   5 0.012890 153.70
18   5 0.013690 140.00
19   6 0.014550 127.60
20   7 0.015530 116.30
21   7 0.016530 105.90
22   7 0.017430  96.52
23   8 0.018340  87.94
24   8 0.019170  80.13
25   9 0.019920  73.01
26   9 0.020620  66.53
27  10 0.021400  60.62
28  10 0.022110  55.23
29  10 0.022740  50.32
30  12 0.023390  45.85
31  13 0.024100  41.78
32  13 0.024730  38.07
33  13 0.025290  34.69
34  13 0.025790  31.61
35  13 0.026240  28.80
36  14 0.026640  26.24
37  14 0.027000  23.91
38  14 0.027310  21.78
39  15 0.027740  19.85
40  14 0.028170  18.09
41  14 0.028550  16.48
42  14 0.028920  15.02
43  18 0.029430  13.68
44  21 0.030180  12.47
45  23 0.031270  11.36
46  24 0.032510  10.35
47  26 0.033820   9.43
48  26 0.035260   8.59
49  27 0.036660   7.83
50  28 0.038150   7.13
51  30 0.039770   6.50
52  30 0.041490   5.92
53  30 0.043280   5.40
54  32 0.045140   4.92
55  34 0.047130   4.48
56  36 0.049270   4.08
57  37 0.051520   3.72
58  38 0.053930   3.39
59  41 0.056480   3.09
60  46 0.059240   2.81
61  47 0.062160   2.56
62  48 0.065220   2.34
63  50 0.068440   2.13
64  51 0.071780   1.94
65  56 0.075270   1.77
66  58 0.078950   1.61
67  58 0.082770   1.47
68  58 0.086690   1.34
69  58 0.090740   1.22
70  60 0.094860   1.11
71  61 0.099090   1.01
72  62 0.103400   0.92
73  62 0.107700   0.84
74  63 0.112100   0.76
75  62 0.116600   0.70
76  63 0.121000   0.64
77  67 0.125400   0.58
78  68 0.129800   0.53
79  68 0.134200   0.48
80  68 0.138500   0.44
81  70 0.142800   0.40
82  71 0.147000   0.36
83  71 0.151200   0.33
84  71 0.155200   0.30
85  70 0.159100   0.27
86  70 0.162900   0.25
87  72 0.166700   0.23
88  73 0.170300   0.21
89  73 0.173700   0.19
90  74 0.177100   0.17
91  76 0.180400   0.16
92  76 0.183500   0.14
93  78 0.186600   0.13
94  78 0.189500   0.12
95  79 0.192400   0.11
96  80 0.195100   0.10
97  84 0.197700   0.09
98  85 0.200200   0.08
99  87 0.202700   0.07
100 88 0.205000   0.07
