
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 23.3600
2     1 0.000727 21.2800
3     1 0.001503 19.3900
4     2 0.002529 17.6700
5     3 0.004099 16.1000
6     3 0.006122 14.6700
7     5 0.008687 13.3600
8     7 0.012230 12.1800
9    13 0.016900 11.1000
10   20 0.023480 10.1100
11   38 0.031910  9.2120
12   57 0.041450  8.3940
13   61 0.051100  7.6480
14   65 0.060640  6.9680
15   67 0.070050  6.3490
16   69 0.079300  5.7850
17   69 0.088400  5.2710
18   68 0.097320  4.8030
19   69 0.106100  4.3760
20   69 0.114600  3.9880
21   67 0.122900  3.6330
22   65 0.130900  3.3110
23   64 0.138700  3.0160
24   63 0.146200  2.7480
25   63 0.153300  2.5040
26   63 0.160200  2.2820
27   59 0.166600  2.0790
28   58 0.172800  1.8940
29   55 0.178500  1.7260
30   54 0.183900  1.5730
31   52 0.188900  1.4330
32   51 0.193500  1.3060
33   51 0.197800  1.1900
34   49 0.201700  1.0840
35   47 0.205200  0.9878
36   45 0.208400  0.9000
37   46 0.211300  0.8201
38   47 0.214000  0.7472
39   49 0.216500  0.6808
40   52 0.218700  0.6203
41   55 0.220800  0.5652
42   57 0.222600  0.5150
43   58 0.224300  0.4693
44   60 0.225800  0.4276
45   62 0.227100  0.3896
46   63 0.228300  0.3550
47   65 0.229300  0.3234
48   67 0.230300  0.2947
49   69 0.231200  0.2685
50   70 0.231900  0.2447
51   71 0.232600  0.2229
52   74 0.233200  0.2031
53   77 0.233800  0.1851
54   77 0.234200  0.1686
55   78 0.234700  0.1537
56   80 0.235000  0.1400
57   82 0.235300  0.1276
58   83 0.235700  0.1162
59   86 0.235900  0.1059
60   86 0.236200  0.0965
61   85 0.236400  0.0879
62   86 0.236600  0.0801
63   86 0.236800  0.0730
64   88 0.236900  0.0665
65   89 0.237100  0.0606
66   90 0.237200  0.0552
67   88 0.237300  0.0503
68   88 0.237400  0.0458
69   89 0.237500  0.0418
70   91 0.237600  0.0381
71   94 0.237700  0.0347
72   95 0.237700  0.0316
73   96 0.237800  0.0288
74   97 0.237800  0.0262
75   99 0.237900  0.0239
76  102 0.237900  0.0218
77  104 0.238000  0.0198
78  105 0.238000  0.0181
79  105 0.238100  0.0165
80  106 0.238100  0.0150
81  106 0.238100  0.0137
82  106 0.238200  0.0125
83  107 0.238200  0.0114
84  107 0.238200  0.0104
85  107 0.238300  0.0094
86  109 0.238300  0.0086
87  111 0.238300  0.0078
88  111 0.238300  0.0071
89  111 0.238300  0.0065
90  113 0.238400  0.0059
91  112 0.238400  0.0054
92  112 0.238400  0.0049
93  112 0.238400  0.0045
94  112 0.238400  0.0041
95  112 0.238500  0.0037
96  113 0.238500  0.0034
97  114 0.238500  0.0031
98  114 0.238500  0.0028
99  116 0.238500  0.0026
100 115 0.238500  0.0023
