IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,MUT_ALPK1,MUT_MAP3K6,MUT_MAP3K6_EXP,PWY_R_HSA_2454202_CSV,GO_0001764,GO_0007257_CSV,GO_0014068_CSV,GO_0016477_CSV,SFAM_Alpha_Unclassified_EXP,EXP_FAM198B,EXP_MINK1,EXP_LIMK2,EXP_ANKK1,EXP_WNK4,EXP_ROCK1,PKA_151_POL_X_Fingerprint_611,PKA_153_CSV_X_Fingerprint_656,PKA_153_EXP_X_Fingerprint_656,PKA_153_POL_X_Fingerprint_576,PKA_153_POL_X_Fingerprint_611,PKA_73_ASA_X_Fingerprint_644,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_APAF1,EXP_AKT1_X_EXP_CXCR4,EXP_AKT1_X_EXP_NF2,EXP_CDK4_X_EXP_CDC25B,EXP_CDK4_X_EXP_CDKN3,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_HEXIM1,EXP_CDK9_X_EXP_LARP7,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_POLR2B,EXP_CDK9_X_EXP_TAF11,EXP_CDK9_X_EXP_TCEA1,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_CBX6,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_ACTG1,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_PLCD4,EXP_PRKCA_X_EXP_PPP1R14A,EXP_PRKCA_X_EXP_RACK1,EXP_PRKCA_X_EXP_YWHAG,EXP_STK24_X_EXP_MOB4,EXP_STK24_X_EXP_PPP2R1A,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_SMAD6,EXP_TRIB3_X_EXP_TGS1,PWY_R_HSA_5683057_X_PWY_R_HSA_8953854,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0002250_CSV_X_GO_0007169_CSV,GO_0006897_EXP_X_GO_0070372_EXP,GO_0006897_X_GO_0045944,GO_0007030_EXP_X_GO_0048013_EXP,GO_0007030_X_GO_0070372,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_0051966_EXP,GO_0035556_EXP_X_GO_1901215_EXP
-0.695177,1240205,308,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.10140703479822,4.61694443040622,6.99066139845514,3.09275617496961,2.98056673336339,3.23851120797595,0,0,0,0,0,0,12.9767444452476,13.094925571462,12.0021537425312,19.4394844676575,71.4239280510057,63.15586752246,69.6609573486308,42.6794011524686,18.1004040607729,40.2856332853141,43.111260205427,30.7166203879417,56.7845130108804,40.4726025778526,60.6533554159396,49.6169632629334,26.2076936440227,19.8415490370636,17.2480082399689,40.5535045275068,17.3803474678004,57.9896111889329,20.4379435322627,43.6041729065221,35.5868688004507,10.8953477452333,10.8451927091445,22.8633761538677,10.2709329942505,10.6449457478918,10.4699734836741,44.7428093698785,19.8538698873965,46.6459343092104,33.0333942720733,23.806128202064,18.8023439860166,39.0200082539677,30.7540652082969,67.2283956945502,0,0,0,0,0,0,0,0,0,0,0,0
3.142159,1298531,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.780522,0,3.01432873032442,4.66151655126196,6.75849216178441,2.84140920067345,3.24148471659054,2.89721518785676,0,0,0,0,0,0,12.6815062356457,14.8871826557847,12.5149939085679,20.2713328419833,55.8343042080368,64.9793055531023,58.1206386946049,37.3009015375285,39.7924880096272,40.7143674505333,39.7879356393002,28.3745131930081,54.9209286501411,37.6428538935322,53.2397567872635,46.712883258967,29.8674070979155,17.0333149231632,17.1260957236464,36.5337101604988,16.942181865506,60.2831549309257,21.3605520061873,43.2798416369516,34.8671152367634,11.2117359005294,10.4211780297978,16.8897667216653,10.7684505184715,10.4250080126415,10.4211780297978,45.9055698864831,17.365730391441,48.4526055573662,38.7557610694035,27.0070243190452,14.3138950872946,32.9029968180965,17.0938432755578,51.1149475405852,0,0,10.4457334272669,1,0,0,2,0,0,0,9.24782345580053,9.24782345580053
3.673607,906863,288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.68406074724907,3.17862908664569,4.65362306941724,4.99329909211749,3.00888468074762,3.40965556009721,3.54596008871435,0,0,0,0,0,0,13.5699013537189,16.6381786016872,13.4362318871457,19.1505673111358,45.4007029093686,79.3188330285743,68.9179689691792,35.8332101985594,21.9357254757753,41.725674944423,41.1768602577011,29.9164060507798,54.3101416527867,38.5362780026686,54.7157977808415,51.0372317055,22.0874634134939,20.3601906803015,16.0654615655843,31.2922999033101,17.3806264160798,66.3021434812568,25.1154212339843,49.1638817842992,45.9204087684556,12.7387054385708,12.5992958212692,18.7288654397442,11.5002993151789,11.7349195345995,12.3940207410116,50.9225364077062,18.8995158162722,40.9831341556789,34.5189368648197,23.6110585554228,15.0187528067687,21.4514471192531,17.5914467924785,45.5852490230655,0,0,0,0,0,0,0,0,0,0,0,0
3.065991,910916,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84289,0,3.6754933685667,4.72805377788889,6.26416401423536,3.34310284314552,3.00189473787491,3.25428087028634,0,0,0,0,0,0,12.7289957597446,14.8875234982806,12.446545474468,17.0265963400111,52.12728652558,44.0974593882544,52.4713799237026,30.6713857910064,22.8603374359105,45.0252817920549,45.4054396479748,28.6146767316841,59.6238061696518,45.7736745236431,59.3124918517253,48.4388988789701,28.5572197425445,14.9861953460376,15.5640409893423,43.5756054678505,17.585329707797,54.884731113213,20.2872917457041,42.2040647741966,35.7501737147731,10.9991309935513,10.706813214399,16.689089912032,11.002938187256,10.3894894711164,10.7591573119684,43.7692231644887,17.0605185561092,43.8007710582683,31.0466201025209,19.2593439044643,13.8710080556527,24.9011549946483,14.6573747743163,44.5547327566052,0,0,0,0,0,0,0,0,0,0,0,0
-1.247834,753562,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41999556163211,4.62007339845743,4.89957489509865,3.10728284693818,2.99539396118281,3.31057047592578,0,0,0,0,0,0,14.5359547075927,17.4845620040152,14.0944828873505,26.5153608095442,53.8543144506941,88.0229053148313,67.9024950869757,36.8688081496793,46.2386488999721,34.9760258739652,43.0045284138538,28.4758385103442,53.4949946686698,38.7100104184103,50.0497107364589,47.8122668339462,23.5631318340433,19.1798705512439,24.6036799255261,41.0183560409102,16.9489696099717,67.607104619695,20.7174592409945,46.8443226838213,40.2663095286808,11.6938486272159,11.6922578702708,18.0156934672471,11.1193804018086,12.8298215900396,11.0366917578288,50.0211976417867,19.3866672009847,46.4246936062834,33.5481087435754,34.1294621041578,16.8531112464294,40.0524128258532,19.711436376385,39.9800904815601,0,0,0,0,0,0,0,0,0,0,0,0
3.269906,1240204,176,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27637817637825,4.73103520592845,6.09958942337208,3.21949409341638,3.10690436072493,3.26194452604479,0,0,0,0,0,0,13.7504376185328,14.8633753889572,13.4864267914196,20.3596947839422,52.3085926593775,60.8276799339392,65.4968438114524,36.7523570724004,14.882185367055,41.8518311335369,35.4561923581056,25.9578966834861,56.2521726132913,34.412738088262,45.7978097914375,50.4042955508518,18.3155363164779,18.3288875290044,15.3404175285096,34.7921024279163,18.0302607843471,47.6013511308892,17.8330752851389,54.6350725722301,44.7966092331401,14.3503240670111,13.1577387889454,20.1548882102586,13.0934280662326,13.7186904311157,17.845732638242,57.332292055871,22.5785750817025,40.1853552512217,31.5053902279189,18.9039988538296,13.5387494525865,25.7728918870058,20.66319606158,38.5352678411867,0,0,0,0,0,0,0,0,0,0,0,0
3.897579,753583,1029,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,2.80172679479308,4.48850372425888,3.72206219045328,3.11251355392882,3.03675823206254,3.75169220724028,0,0.788054,3.49204019917036,3.3,0,0,14.4687222614726,16.8487524203015,15.24054855916,29.601568415311,66.737478546441,81.6019049159234,71.7280838840533,39.8307012102626,18.0245072382837,39.5279218624609,41.6763814967177,29.2644094604876,54.8679946708893,41.9746453941719,55.9005490510262,48.6137992153321,22.0567382736076,25.176610295514,19.868809399943,32.1855949515551,16.7872698992343,68.0956601093153,23.9064603255504,48.1644874084023,38.7246092286412,12.6447843324744,11.6096288072041,17.3626838437753,12.1103893349319,12.3822630174618,33.64627117337,51.2929039767484,19.4063124459316,38.6861607799084,29.5490216484655,22.0067284017599,10.4031179473676,27.2546060560144,19.2878224689338,41.8093896311863,0,0,0,0,0.621029106916,0,0,0,0,0,0,0
2.663303,1240205,331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.10140703479822,4.61694443040622,6.99066139845514,3.09275617496961,2.98056673336339,3.23851120797595,0,0,0,0,0,-4.5,12.9767444452476,13.094925571462,12.0021537425312,19.4394844676575,71.4239280510057,63.15586752246,69.6609573486308,42.6794011524686,18.1004040607729,40.2856332853141,43.111260205427,30.7166203879417,56.7845130108804,40.4726025778526,60.6533554159396,49.6169632629334,26.2076936440227,19.8415490370636,17.2480082399689,40.5535045275068,17.3803474678004,57.9896111889329,20.4379435322627,43.6041729065221,35.5868688004507,10.8953477452333,10.8451927091445,22.8633761538677,10.2709329942505,10.6449457478918,10.4699734836741,44.7428093698785,19.8538698873965,46.6459343092104,33.0333942720733,23.806128202064,18.8023439860166,39.0200082539677,30.7540652082969,67.2283956945502,0,0,0,0,0,0,0,0,0,0,0,0
0.420782,1240121,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.04200705265646,4.94789163329944,5.87254995484167,3.20438374312593,3.38033075802184,3.55210725826124,0,0,0,0,0,0,13.8612092014537,16.9605710281581,13.6069804734419,21.0766462318878,50.3676962225532,58.8608398712521,56.3083079891655,34.0543930122156,39.5289812787557,46.1317781440939,39.9761243589409,29.5845364810967,59.9396890982731,40.9305704450227,53.0491667618507,52.1153624228272,27.7751745904713,19.8175902644403,26.3595132828858,34.3111779302766,17.5688852526443,47.0777341244732,26.7883505163366,44.2986977680402,35.1677401494557,11.518215352083,10.7886200784403,16.1787257314721,10.6789577835182,10.6549728455214,12.10448201109,44.4132622255915,18.1636806952153,46.9264054919926,37.8473345697048,22.1723903628304,11.6008969893633,26.0472230704198,12.9740020724199,42.841812933415,0,0,0,0,0,0,0,0,0,0,0,0
2.50654,909709,203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.47125645045211,4.73751084438798,6.30467726436475,3.2165280964027,2.96787513665364,3.094419443614,0,0,0,0,0,0,12.9417874976467,15.0234145365565,13.1973278288189,19.2985195352144,64.3127222567481,57.3448035254919,53.2011956794032,30.8678952063554,18.0570970304406,37.6155254977029,41.4845701086743,30.3749921561979,58.4965735956154,40.9762703347319,52.7712570554748,50.1489010168436,25.0359041547929,16.0412336022905,20.4246925550911,36.6883536721658,17.3659247458642,60.2011217431229,23.4375541551437,51.1541169285919,40.0164094155637,12.5682767914801,13.1531444707616,18.731794100987,12.0675812349749,11.9768040335109,12.2396183969632,51.5338987022173,19.3306639666372,42.6120917495651,35.0884135755959,24.8387805445943,15.9678887450223,35.7078038898437,17.353372312482,46.0923132906159,0,0,0,0,0,0,0,0,0,0,0,0
0.045662,1290725,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.08420508275825,4.37573956549013,5.09828515423701,2.65636656990813,2.85501529736508,3.28771142616725,0,0,0,0,0,0,12.6137775571277,15.3561330218394,12.374632845722,21.3493459202097,46.56158727434,81.2885183447828,61.8557573169819,34.9495487199885,35.0358944822267,37.2961995801937,39.1299805607234,29.9034327065861,55.22143004804,35.1089491879342,47.6244059943242,48.0468387305699,22.0776363636072,21.966655682876,18.4225259381265,32.2496102317813,14.2683721684807,71.3462187529821,22.5376332903152,41.224860356711,37.5443941755855,11.7323482267679,11.3432691605745,17.0316922501497,10.6174823880198,10.3495045198769,10.7724591839823,44.70666547938,19.1928694110048,42.8084806014645,30.5039898733548,22.8137759535975,21.193020619863,32.2959896671776,16.9028773784261,32.9787220851419,0,0,0,0,0,0,0,0,0,0,0,0
1.60717,910916,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.84289,0,3.6754933685667,4.72805377788889,6.26416401423536,3.34310284314552,3.00189473787491,3.25428087028634,0,0,0,0,0,0,12.7289957597446,14.8875234982806,12.446545474468,17.0265963400111,52.12728652558,44.0974593882544,52.4713799237026,30.6713857910064,22.8603374359105,45.0252817920549,45.4054396479748,28.6146767316841,59.6238061696518,45.7736745236431,59.3124918517253,48.4388988789701,28.5572197425445,14.9861953460376,15.5640409893423,43.5756054678505,17.585329707797,54.884731113213,20.2872917457041,42.2040647741966,35.7501737147731,10.9991309935513,10.706813214399,16.689089912032,11.002938187256,10.3894894711164,10.7591573119684,43.7692231644887,17.0605185561092,43.8007710582683,31.0466201025209,19.2593439044643,13.8710080556527,24.9011549946483,14.6573747743163,44.5547327566052,0,0,0,0,0,0,0,0,0,0,0,0
2.311879,753531,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0.810932,0,0,0,0,0,0,0,0,0,2.91638012082134,4.85330187659203,6.58781738507269,3.11583810745348,3.31895228620613,3.26666461745036,0,0.654125,3.49331124534962,1.5,0,0,11.5775345366175,14.4356986844225,11.2330567436763,16.936155526864,42.9628977972793,43.6831351726317,50.1201881108605,26.6027827137953,45.6838859685492,56.7494208699648,52.0357210299921,38.557038497182,70.1776088789238,49.8610476799355,66.2351551138695,58.5223928438534,31.2941353159292,12.3789687202199,18.6622857463688,40.4047782311878,19.1990618138727,44.8968210954896,20.6465852045532,45.4745140347141,34.4315521085121,11.1526118704844,10.2083677440002,17.3894690372211,11.0123482293348,11.3440500766575,10.7153925051557,44.8419730700672,16.8722493789673,44.2357802047079,31.8799723366546,22.7971280374773,11.5660278208076,22.7767313558037,13.6032871751213,56.6914086817007,0,0,0,0,0,0,0,0,0,0,0,0
5.192881,1240207,329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.54996763183238,4.52464085662171,5.01131811241742,3.1388530063217,2.86772878309377,2.86157747058806,0,0,0,0,0,0,13.1707702410048,14.9412247919623,12.837125034732,19.7028061900562,53.5256632087514,77.6931527110437,67.1177847968954,34.9690218927342,16.756295661569,40.1405189136304,44.0367026746171,26.9954061389546,55.8087197149874,39.2012653863011,48.8589652773269,51.6318896525633,19.1640716931946,19.8698239073577,20.0586482603075,26.3628489902658,17.1931698353451,68.3408447063186,21.3506544934764,61.8870843102004,51.0311323880155,18.1092824079913,15.0131461212791,24.512401639118,14.5288712038779,14.3674760290945,16.0412288727831,64.2942249597476,23.6082184995619,45.2324231025644,31.3131836825344,23.6274533958941,15.8276814716647,26.8737354911682,20.4113000246796,37.1652084839336,0,0,0,0,0,0,0,0,0,0,0,0
4.697935,753562,1043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41999556163211,4.62007339845743,4.89957489509865,3.10728284693818,2.99539396118281,3.31057047592578,0,0,0,0,0,0,14.5359547075927,17.4845620040152,14.0944828873505,26.5153608095442,53.8543144506941,88.0229053148313,67.9024950869757,36.8688081496793,46.2386488999721,34.9760258739652,43.0045284138538,28.4758385103442,53.4949946686698,38.7100104184103,50.0497107364589,47.8122668339462,23.5631318340433,19.1798705512439,24.6036799255261,41.0183560409102,16.9489696099717,67.607104619695,20.7174592409945,46.8443226838213,40.2663095286808,11.6938486272159,11.6922578702708,18.0156934672471,11.1193804018086,12.8298215900396,11.0366917578288,50.0211976417867,19.3866672009847,46.4246936062834,33.5481087435754,34.1294621041578,16.8531112464294,40.0524128258532,19.711436376385,39.9800904815601,0,0,0,0,0,0,0,0,0,0,0,0
1.692268,753561,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27095873865596,4.44902181918338,6.66639270782239,3.23968257155243,3.11628828873347,3.25240234100975,0,0,0,0,0,0,14.4119877345349,17.2184493089389,15.6263301075831,24.7398958121405,52.892718866426,83.1676352961567,63.3212754376356,46.6740328456733,15.6779649315416,31.9839489795474,38.948215114162,30.3900004596762,53.4376753792097,35.1320592689701,45.8096867936101,49.6803658957185,21.3117074535727,20.4848883514326,19.1473327255039,37.3484687679389,17.1808030087783,58.417742645031,20.8801598455893,46.707569447501,37.3900332628221,12.0529901288633,11.124002145979,17.0897134920353,12.5159751342295,11.5968287734688,15.6417553100188,48.2674928029417,19.7929028101996,47.4849173695276,35.1962305081368,24.3474745240732,14.1128333130987,27.2909824392659,18.4538924651951,45.4487598982287,0,0,0,0,0,0,0,0,0,0,0,0
3.547763,1240196,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.09139920420326,4.18879294678206,4.66829339488233,4.90344521167542,3.0403069797903,2.9742353584452,3.01809331543471,0,0,0,0,0,0,12.4472031971705,15.1683899410198,12.6217381773107,20.029870194462,53.6118750866674,82.2642222052632,65.5869122975243,35.0614680804784,29.9644603094125,43.0189678516178,43.4743787572956,27.2482886842913,58.0306842752997,41.1312057818797,50.9296565960444,41.7961029463572,15.7704819663103,18.8205059714459,21.6514853877331,35.3722403055056,16.0646465343324,66.1728704549067,20.365750597015,50.6170433858528,42.5162508798499,13.0851085585486,12.7167530794545,20.1030356701933,12.7456035701363,12.3359922980692,18.0593978071569,54.7731571561186,18.5184140997184,39.0758618184289,31.8177148669935,22.4482947496899,17.6014882521639,30.8549580645127,25.2624694111519,42.9194953059805,0,0,0,0,0,0,0,0,0,0,0,0
1.485831,753538,331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.669236,0,0,0,0,2,0,0.831868,0.831868,0,3.42809229160241,4.60739471814208,5.38252136997074,3.11204882755088,3.41760448647409,3.08815676066373,0,0,0,0,0,0,14.0799724785161,17.3960511330101,13.9881570986274,19.6885803122379,31.6459725764882,56.7919685257741,61.5225442121471,32.8388148438699,18.5475065881434,47.3398962722763,49.9939995204493,39.5236206841435,65.1943481901733,46.2684888176472,59.2829912289043,55.7197330100743,25.9725661569692,21.1038883873004,19.5298394215183,39.6679713875285,18.5001613393299,52.2045236363899,20.279747150242,51.4465491178233,38.7071133610435,12.9158881567341,12.4346215550754,19.3904503468169,12.4157259388809,12.131138789585,11.9132091167485,53.1144689246008,21.6343616481785,50.926525181549,37.3565647227428,27.0584452461559,12.6520420314211,23.9279378928464,17.6783646574882,38.0775743107195,0,0,0,0,0,0,0,0,0,1,0,0
0.097697,910701,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45464203262654,4.81440514853628,6.45710603435442,3.30771688370969,3.30686245171257,3.31235552576166,0,0,0,0,0,0,12.4673579577613,15.2774853354425,11.4419995497923,16.3015809304306,37.0797976151196,46.2150348524968,53.5438045175032,26.6137234339042,36.5739144892056,47.9826451795776,49.3543122336883,30.585695096274,66.7823639742889,46.0347207465223,56.8144304422243,44.9550796579051,26.9381513159273,12.2744797092193,15.8264583499123,33.2413496834907,18.5281418926031,59.7058552004725,22.5512449523039,53.0746728100483,40.9574133676999,13.2071556335686,13.7009759761287,21.4764988284283,12.3022208666316,12.4428825299122,13.3457821777621,51.2109758021851,19.8464439295449,45.3091001349112,31.4349676417141,24.9695943507754,14.3478966220109,29.8979952696463,17.9719731344149,34.9414713790203,0,0,0,0,0,0,0,0,0,0,0,0
3.892168,1240161,1129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,9.37426974476126,3.03112714761429,4.46513029810269,5.98780244992219,3.3526216559528,3.19251759316712,3.29362031955656,0,0,0,0,0,0,12.5077335448592,14.6375705015088,12.7152505018391,16.4291095983718,38.1475031014779,31.5926626715551,48.0289039623954,30.2978604819885,42.5924446959455,55.232688784372,54.3002119021334,35.4023867374496,70.761583633008,47.9891219100552,69.8284790582593,47.3628089160227,27.910448551534,15.8532312921697,14.9956992978485,40.6507970577719,14.95044676929,48.4819890400647,21.3995193230363,50.6164083176803,38.846888035257,12.7501230653717,12.452648437803,18.5266231843126,11.2728156560088,11.7526234744899,12.3376549402321,51.2559621823392,20.6658795025166,55.1941108020947,38.9635908712227,28.2849307454343,15.3103160932372,30.1584380006155,23.9577960811675,50.6909228628532,0,0,9.4551071867088,1,0,0,0,0,0,1,0,0
3.805056,1240205,292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.10140703479822,4.61694443040622,6.99066139845514,3.09275617496961,2.98056673336339,3.23851120797595,0,0,0,0,0,0,12.9767444452476,13.094925571462,12.0021537425312,19.4394844676575,71.4239280510057,63.15586752246,69.6609573486308,42.6794011524686,18.1004040607729,40.2856332853141,43.111260205427,30.7166203879417,56.7845130108804,40.4726025778526,60.6533554159396,49.6169632629334,26.2076936440227,19.8415490370636,17.2480082399689,40.5535045275068,17.3803474678004,57.9896111889329,20.4379435322627,43.6041729065221,35.5868688004507,10.8953477452333,10.8451927091445,22.8633761538677,10.2709329942505,10.6449457478918,10.4699734836741,44.7428093698785,19.8538698873965,46.6459343092104,33.0333942720733,23.806128202064,18.8023439860166,39.0200082539677,30.7540652082969,67.2283956945502,0,0,0,0,0,0,0,0,0,0,0,0
5.3633,1298531,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.780522,0,3.01432873032442,4.66151655126196,6.75849216178441,2.84140920067345,3.24148471659054,2.89721518785676,0,0,0,0,0,0,12.6815062356457,14.8871826557847,12.5149939085679,20.2713328419833,55.8343042080368,64.9793055531023,58.1206386946049,37.3009015375285,39.7924880096272,40.7143674505333,39.7879356393002,28.3745131930081,54.9209286501411,37.6428538935322,53.2397567872635,46.712883258967,29.8674070979155,17.0333149231632,17.1260957236464,36.5337101604988,16.942181865506,60.2831549309257,21.3605520061873,43.2798416369516,34.8671152367634,11.2117359005294,10.4211780297978,16.8897667216653,10.7684505184715,10.4250080126415,10.4211780297978,45.9055698864831,17.365730391441,48.4526055573662,38.7557610694035,27.0070243190452,14.3138950872946,32.9029968180965,17.0938432755578,51.1149475405852,0,0,10.4457334272669,1,0,0,2,0,0,0,9.24782345580053,9.24782345580053
