
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 41.940
2    1 0.00553 38.210
3    2 0.01206 34.820
4    2 0.01840 31.720
5    2 0.02380 28.910
6    2 0.02839 26.340
7    2 0.03228 24.000
8    2 0.03558 21.870
9    2 0.03837 19.920
10   2 0.04072 18.150
11   2 0.04271 16.540
12   2 0.04438 15.070
13   3 0.04580 13.730
14   3 0.04703 12.510
15   3 0.04806 11.400
16   3 0.04893 10.390
17   3 0.04965  9.465
18   3 0.05026  8.624
19   3 0.05077  7.858
20   3 0.05119  7.160
21   4 0.05172  6.524
22   5 0.05292  5.944
23   5 0.05391  5.416
24   5 0.05478  4.935
25   5 0.05552  4.497
26   5 0.05616  4.097
27   5 0.05670  3.733
28   5 0.05715  3.402
29   5 0.05754  3.099
30   5 0.05787  2.824
31   5 0.05816  2.573
32   5 0.05839  2.345
33   6 0.05968  2.136
34   6 0.06184  1.947
35   6 0.06407  1.774
36   7 0.06666  1.616
37   7 0.06984  1.472
38   8 0.07402  1.342
39   9 0.07864  1.222
40   9 0.08341  1.114
41   9 0.08810  1.015
42  10 0.09322  0.925
43  11 0.09827  0.843
44  11 0.10320  0.768
45  12 0.10880  0.700
46  14 0.11490  0.637
47  15 0.12170  0.581
48  16 0.12900  0.529
49  16 0.13610  0.482
50  17 0.14320  0.439
51  19 0.15070  0.400
52  23 0.15910  0.365
53  24 0.16760  0.332
54  25 0.17610  0.303
55  27 0.18490  0.276
56  27 0.19360  0.251
57  30 0.20240  0.229
58  30 0.21120  0.209
59  30 0.21970  0.190
60  30 0.22790  0.173
61  30 0.23570  0.158
62  30 0.24310  0.144
63  31 0.25020  0.131
64  31 0.25690  0.119
65  31 0.26330  0.109
66  31 0.26920  0.099
67  31 0.27480  0.090
68  31 0.28000  0.082
69  31 0.28470  0.075
70  31 0.28920  0.068
71  31 0.29320  0.062
72  31 0.29690  0.057
73  31 0.30030  0.052
74  31 0.30340  0.047
75  32 0.30620  0.043
76  32 0.30880  0.039
77  32 0.31110  0.036
78  32 0.31310  0.032
79  32 0.31500  0.030
80  32 0.31660  0.027
81  32 0.31800  0.025
82  32 0.31930  0.022
83  32 0.32050  0.020
84  32 0.32140  0.019
85  32 0.32230  0.017
86  32 0.32310  0.015
87  32 0.32370  0.014
88  32 0.32430  0.013
89  32 0.32480  0.012
90  33 0.32520  0.011
91  33 0.32560  0.010
92  33 0.32590  0.009
93  33 0.32620  0.008
94  33 0.32640  0.007
95  33 0.32660  0.007
96  33 0.32680  0.006
97  33 0.32690  0.006
98  33 0.32700  0.005
99  33 0.32710  0.005
100 33 0.32720  0.004
