
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.55560
2   1 0.01165 0.50630
3   1 0.02132 0.46130
4   2 0.03049 0.42030
5   4 0.04516 0.38300
6   4 0.05902 0.34900
7   4 0.07054 0.31800
8   5 0.08282 0.28970
9   6 0.09387 0.26400
10  7 0.10480 0.24050
11  8 0.12040 0.21920
12 10 0.13390 0.19970
13 13 0.14740 0.18190
14 14 0.16300 0.16580
15 17 0.18020 0.15110
16 21 0.19780 0.13760
17 22 0.21550 0.12540
18 26 0.23170 0.11430
19 30 0.24620 0.10410
20 31 0.25930 0.09487
21 33 0.27070 0.08644
22 33 0.28040 0.07876
23 33 0.28840 0.07176
24 33 0.29510 0.06539
25 33 0.30060 0.05958
26 33 0.30520 0.05429
27 31 0.30900 0.04946
28 31 0.31220 0.04507
29 31 0.31480 0.04107
30 31 0.31700 0.03742
31 31 0.31880 0.03409
32 31 0.32030 0.03106
33 31 0.32150 0.02830
34 31 0.32250 0.02579
35 31 0.32340 0.02350
36 31 0.32410 0.02141
37 31 0.32470 0.01951
38 31 0.32520 0.01778
39 31 0.32560 0.01620
40 31 0.32590 0.01476
41 31 0.32620 0.01345
42 31 0.32640 0.01225
43 31 0.32660 0.01116
44 31 0.32680 0.01017
45 31 0.32690 0.00927
46 31 0.32700 0.00844
47 31 0.32710 0.00770
48 31 0.32720 0.00701
49 31 0.32730 0.00639
50 31 0.32730 0.00582
51 31 0.32740 0.00530
52 31 0.32740 0.00483
53 31 0.32740 0.00440
54 31 0.32740 0.00401
55 31 0.32750 0.00366
56 31 0.32750 0.00333
57 31 0.32750 0.00304
58 32 0.32750 0.00276
59 32 0.32750 0.00252
60 33 0.32750 0.00230
61 33 0.32760 0.00209
62 33 0.32760 0.00191
63 33 0.32760 0.00174
64 33 0.32760 0.00158
65 33 0.32760 0.00144
66 33 0.32760 0.00131
67 33 0.32770 0.00120
68 33 0.32770 0.00109
69 33 0.32770 0.00099
70 33 0.32770 0.00091
71 33 0.32770 0.00083
72 33 0.32770 0.00075
73 33 0.32770 0.00068
74 33 0.32770 0.00062
75 33 0.32770 0.00057
