
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 57.640
2    1 0.00108 52.520
3    1 0.00201 47.860
4    2 0.00398 43.600
5    2 0.00602 39.730
6    2 0.00777 36.200
7    2 0.00927 32.980
8    2 0.01055 30.050
9    2 0.01163 27.380
10   2 0.01256 24.950
11   2 0.01334 22.740
12   2 0.01401 20.720
13   2 0.01457 18.880
14   2 0.01504 17.200
15   2 0.01544 15.670
16   2 0.01578 14.280
17   2 0.01606 13.010
18   2 0.01630 11.850
19   2 0.01650 10.800
20   2 0.01667  9.842
21   2 0.01681  8.967
22   2 0.01692  8.171
23   2 0.01702  7.445
24   2 0.01710  6.783
25   2 0.01717  6.181
26   2 0.01723  5.632
27   2 0.01728  5.131
28   2 0.01732  4.676
29   2 0.01735  4.260
30   2 0.01738  3.882
31   2 0.01740  3.537
32   3 0.01777  3.223
33   4 0.01867  2.936
34   5 0.02067  2.676
35   6 0.02280  2.438
36   6 0.02544  2.221
37   6 0.02820  2.024
38   7 0.03130  1.844
39   9 0.03493  1.680
40   9 0.03908  1.531
41  10 0.04354  1.395
42  11 0.04840  1.271
43  13 0.05374  1.158
44  15 0.05967  1.055
45  16 0.06590  0.962
46  18 0.07232  0.876
47  19 0.07907  0.798
48  22 0.08601  0.727
49  23 0.09333  0.663
50  24 0.10070  0.604
51  33 0.10840  0.550
52  36 0.11680  0.501
53  38 0.12530  0.457
54  38 0.13390  0.416
55  42 0.14240  0.379
56  45 0.15110  0.346
57  47 0.15990  0.315
58  47 0.16870  0.287
59  47 0.17730  0.261
60  48 0.18570  0.238
61  49 0.19400  0.217
62  51 0.20220  0.198
63  52 0.21040  0.180
64  52 0.21850  0.164
65  53 0.22640  0.150
66  53 0.23410  0.136
67  53 0.24170  0.124
68  57 0.24910  0.113
69  57 0.25670  0.103
70  58 0.26400  0.094
71  57 0.27120  0.086
72  58 0.27820  0.078
73  60 0.28510  0.071
74  60 0.29180  0.065
75  61 0.29830  0.059
76  61 0.30470  0.054
77  61 0.31090  0.049
78  62 0.31690  0.045
79  62 0.32270  0.041
80  62 0.32830  0.037
81  63 0.33380  0.034
82  64 0.33910  0.031
83  66 0.34420  0.028
84  67 0.34910  0.026
85  66 0.35390  0.023
86  65 0.35840  0.021
87  66 0.36270  0.019
88  67 0.36690  0.018
89  67 0.37090  0.016
90  67 0.37480  0.015
91  66 0.37850  0.013
92  67 0.38190  0.012
93  67 0.38520  0.011
94  68 0.38820  0.010
95  67 0.39110  0.009
96  67 0.39370  0.008
97  66 0.39620  0.008
98  66 0.39860  0.007
99  67 0.40080  0.006
100 67 0.40290  0.006
