
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 19.2100
2    1 0.00115 17.5100
3    1 0.00211 15.9500
4    2 0.00424 14.5300
5    2 0.00641 13.2400
6    2 0.00823 12.0700
7    2 0.00976 10.9900
8    2 0.01104 10.0200
9    2 0.01211  9.1280
10   2 0.01301  8.3170
11   2 0.01376  7.5780
12   2 0.01438  6.9050
13   2 0.01490  6.2920
14   2 0.01534  5.7330
15   2 0.01570  5.2240
16   2 0.01601  4.7590
17   2 0.01626  4.3370
18   2 0.01647  3.9510
19   2 0.01665  3.6000
20   2 0.01679  3.2810
21   2 0.01691  2.9890
22   2 0.01701  2.7240
23   2 0.01710  2.4820
24   2 0.01717  2.2610
25   2 0.01723  2.0600
26   2 0.01728  1.8770
27   2 0.01732  1.7100
28   2 0.01735  1.5590
29   2 0.01738  1.4200
30   2 0.01740  1.2940
31   2 0.01742  1.1790
32   3 0.01831  1.0740
33   5 0.02051  0.9788
34   5 0.02544  0.8918
35   5 0.03037  0.8126
36   6 0.03578  0.7404
37   6 0.04130  0.6746
38   7 0.04719  0.6147
39   9 0.05401  0.5601
40  10 0.06141  0.5103
41  11 0.06974  0.4650
42  12 0.07825  0.4237
43  14 0.08692  0.3861
44  15 0.09576  0.3518
45  16 0.10460  0.3205
46  18 0.11340  0.2920
47  19 0.12220  0.2661
48  22 0.13120  0.2425
49  23 0.14060  0.2209
50  26 0.15000  0.2013
51  29 0.15950  0.1834
52  33 0.16950  0.1671
53  35 0.17970  0.1523
54  36 0.18950  0.1387
55  38 0.19920  0.1264
56  41 0.20880  0.1152
57  42 0.21830  0.1050
58  46 0.22760  0.0956
59  48 0.23710  0.0871
60  49 0.24610  0.0794
61  50 0.25500  0.0723
62  52 0.26360  0.0659
63  54 0.27220  0.0601
64  54 0.28060  0.0547
65  54 0.28850  0.0499
66  56 0.29630  0.0454
67  60 0.30390  0.0414
68  60 0.31150  0.0377
69  60 0.31870  0.0344
70  59 0.32550  0.0313
71  59 0.33190  0.0285
72  60 0.33800  0.0260
73  59 0.34390  0.0237
74  59 0.34940  0.0216
75  61 0.35460  0.0197
76  61 0.35960  0.0179
77  62 0.36440  0.0163
78  63 0.36900  0.0149
79  64 0.37340  0.0136
80  63 0.37740  0.0124
81  63 0.38120  0.0112
82  63 0.38480  0.0102
83  63 0.38810  0.0093
84  63 0.39100  0.0085
85  63 0.39380  0.0078
86  64 0.39630  0.0071
87  64 0.39880  0.0064
88  65 0.40110  0.0059
89  66 0.40330  0.0053
90  67 0.40520  0.0049
91  67 0.40700  0.0044
92  67 0.40860  0.0040
93  67 0.41010  0.0037
94  67 0.41140  0.0034
95  67 0.41260  0.0031
96  66 0.41370  0.0028
97  66 0.41460  0.0025
98  67 0.41540  0.0023
99  68 0.41610  0.0021
100 68 0.41680  0.0019
