
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 37.460
2    2 0.00034 34.130
3    3 0.00103 31.100
4    4 0.00203 28.330
5    5 0.00332 25.820
6    7 0.00509 23.520
7   17 0.00807 21.430
8   21 0.01180 19.530
9   32 0.01605 17.790
10  33 0.02137 16.210
11  34 0.02685 14.770
12  39 0.03285 13.460
13  41 0.03936 12.270
14  43 0.04621 11.180
15  46 0.05341 10.180
16  47 0.06082  9.278
17  48 0.06847  8.454
18  52 0.07635  7.703
19  55 0.08457  7.019
20  58 0.09310  6.395
21  61 0.10180  5.827
22  62 0.11070  5.309
23  63 0.11970  4.838
24  64 0.12890  4.408
25  69 0.13820  4.016
26  70 0.14770  3.659
27  71 0.15730  3.334
28  74 0.16690  3.038
29  75 0.17650  2.768
30  77 0.18610  2.522
31  78 0.19580  2.298
32  79 0.20540  2.094
33  79 0.21490  1.908
34  81 0.22440  1.739
35  80 0.23370  1.584
36  80 0.24300  1.443
37  81 0.25200  1.315
38  82 0.26100  1.198
39  82 0.26980  1.092
40  80 0.27830  0.995
41  81 0.28650  0.906
42  81 0.29460  0.826
43  82 0.30230  0.753
44  84 0.31000  0.686
45  83 0.31750  0.625
46  82 0.32470  0.569
47  82 0.33170  0.519
48  81 0.33830  0.473
49  82 0.34460  0.431
50  82 0.35060  0.392
51  82 0.35630  0.358
52  82 0.36170  0.326
53  84 0.36680  0.297
54  84 0.37170  0.270
55  84 0.37630  0.246
56  84 0.38050  0.224
57  84 0.38450  0.205
58  83 0.38810  0.186
59  83 0.39140  0.170
60  84 0.39450  0.155
61  84 0.39740  0.141
62  84 0.40000  0.128
63  84 0.40240  0.117
64  84 0.40450  0.107
65  84 0.40640  0.097
66  84 0.40820  0.089
67  84 0.40970  0.081
68  84 0.41110  0.074
69  83 0.41240  0.067
70  84 0.41350  0.061
71  84 0.41440  0.056
72  84 0.41530  0.051
73  84 0.41610  0.046
74  84 0.41670  0.042
75  84 0.41730  0.038
76  84 0.41780  0.035
77  84 0.41830  0.032
78  84 0.41870  0.029
79  84 0.41900  0.026
80  84 0.41930  0.024
81  84 0.41950  0.022
82  84 0.41970  0.020
83  84 0.41990  0.018
84  84 0.42010  0.017
85  84 0.42020  0.015
86  84 0.42030  0.014
87  84 0.42040  0.013
88  84 0.42050  0.011
89  84 0.42060  0.010
90  84 0.42070  0.009
91  84 0.42070  0.009
92  84 0.42080  0.008
93  84 0.42080  0.007
94  84 0.42080  0.007
95  84 0.42090  0.006
96  84 0.42090  0.005
97  84 0.42090  0.005
98  84 0.42090  0.005
99  84 0.42090  0.004
100 84 0.42100  0.004
