
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 7.4910
2   2 0.00142 6.8260
3   3 0.00421 6.2190
4   3 0.00800 5.6670
5   5 0.01266 5.1630
6   7 0.01870 4.7050
7  17 0.02735 4.2870
8  20 0.03733 3.9060
9  22 0.04847 3.5590
10 33 0.06072 3.2430
11 35 0.07301 2.9550
12 38 0.08613 2.6920
13 41 0.09986 2.4530
14 42 0.11360 2.2350
15 43 0.12680 2.0370
16 44 0.13970 1.8560
17 46 0.15240 1.6910
18 48 0.16480 1.5410
19 49 0.17690 1.4040
20 50 0.18870 1.2790
21 56 0.20050 1.1650
22 60 0.21290 1.0620
23 62 0.22530 0.9675
24 61 0.23720 0.8816
25 67 0.24890 0.8033
26 69 0.26040 0.7319
27 70 0.27150 0.6669
28 70 0.28200 0.6076
29 70 0.29200 0.5537
30 71 0.30140 0.5045
31 74 0.31050 0.4597
32 76 0.31910 0.4188
33 78 0.32750 0.3816
34 78 0.33560 0.3477
35 78 0.34330 0.3168
36 78 0.35030 0.2887
37 78 0.35680 0.2630
38 77 0.36280 0.2397
39 78 0.36830 0.2184
40 78 0.37340 0.1990
41 79 0.37810 0.1813
42 82 0.38240 0.1652
43 82 0.38660 0.1505
44 82 0.39040 0.1371
45 83 0.39380 0.1250
46 83 0.39700 0.1139
47 83 0.39980 0.1037
48 83 0.40230 0.0945
49 83 0.40450 0.0861
50 84 0.40650 0.0785
51 84 0.40830 0.0715
52 84 0.41000 0.0652
53 83 0.41140 0.0594
54 82 0.41260 0.0541
55 82 0.41370 0.0493
56 83 0.41460 0.0449
57 83 0.41550 0.0409
58 84 0.41630 0.0373
59 84 0.41690 0.0340
60 84 0.41750 0.0310
61 84 0.41800 0.0282
62 84 0.41850 0.0257
63 84 0.41880 0.0234
64 83 0.41920 0.0213
65 83 0.41940 0.0194
66 84 0.41960 0.0177
67 84 0.41980 0.0161
68 84 0.42000 0.0147
69 84 0.42020 0.0134
70 84 0.42030 0.0122
71 84 0.42040 0.0111
72 84 0.42050 0.0101
73 84 0.42060 0.0092
74 84 0.42060 0.0084
75 84 0.42070 0.0077
76 84 0.42070 0.0070
77 84 0.42080 0.0064
78 84 0.42080 0.0058
79 84 0.42080 0.0053
80 84 0.42090 0.0048
81 84 0.42090 0.0044
82 84 0.42090 0.0040
83 84 0.42090 0.0036
84 84 0.42090 0.0033
85 84 0.42100 0.0030
86 84 0.42100 0.0028
87 84 0.42100 0.0025
88 84 0.42100 0.0023
