
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = FALSE) 

   Df    %Dev   Lambda
1   0 0.00000 0.272700
2   1 0.00795 0.248500
3   2 0.01484 0.226400
4   2 0.02084 0.206300
5   3 0.02672 0.188000
6   4 0.03465 0.171300
7   4 0.04477 0.156100
8   4 0.05341 0.142200
9   4 0.06076 0.129600
10  5 0.06805 0.118100
11  5 0.07434 0.107600
12  7 0.08188 0.098020
13  8 0.09186 0.089310
14 10 0.10230 0.081370
15 11 0.11220 0.074140
16 12 0.12140 0.067560
17 14 0.13060 0.061560
18 16 0.13990 0.056090
19 18 0.15010 0.051110
20 19 0.16010 0.046570
21 19 0.16880 0.042430
22 20 0.17680 0.038660
23 23 0.18530 0.035220
24 26 0.19390 0.032100
25 27 0.20280 0.029240
26 29 0.21240 0.026650
27 33 0.22160 0.024280
28 35 0.23070 0.022120
29 39 0.23940 0.020160
30 43 0.24880 0.018370
31 44 0.25750 0.016730
32 45 0.26550 0.015250
33 49 0.27290 0.013890
34 50 0.28000 0.012660
35 51 0.28600 0.011530
36 53 0.29140 0.010510
37 56 0.29630 0.009576
38 56 0.30080 0.008725
39 56 0.30460 0.007950
40 58 0.30790 0.007244
41 60 0.31090 0.006600
42 60 0.31380 0.006014
43 61 0.31630 0.005480
44 61 0.31850 0.004993
45 63 0.32030 0.004549
46 63 0.32190 0.004145
47 63 0.32320 0.003777
48 63 0.32440 0.003441
49 63 0.32530 0.003136
50 63 0.32610 0.002857
51 65 0.32690 0.002603
52 65 0.32750 0.002372
53 65 0.32810 0.002161
54 65 0.32860 0.001969
55 65 0.32900 0.001794
56 65 0.32930 0.001635
57 65 0.32960 0.001490
58 66 0.32980 0.001357
59 66 0.33000 0.001237
60 66 0.33020 0.001127
61 66 0.33030 0.001027
62 66 0.33040 0.000936
63 65 0.33050 0.000852
64 65 0.33060 0.000777
65 65 0.33070 0.000708
66 66 0.33070 0.000645
67 66 0.33080 0.000588
68 67 0.33080 0.000535
69 67 0.33090 0.000488
70 67 0.33090 0.000444
71 67 0.33090 0.000405
72 67 0.33100 0.000369
73 67 0.33100 0.000336
74 67 0.33100 0.000306
75 67 0.33100 0.000279
76 67 0.33100 0.000254
77 67 0.33100 0.000232
78 67 0.33100 0.000211
79 67 0.33110 0.000192
80 67 0.33110 0.000175
81 67 0.33110 0.000160
82 67 0.33110 0.000146
83 67 0.33110 0.000133
84 67 0.33110 0.000121
85 67 0.33110 0.000110
