
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1   73 0.000000 204.500
2   73 0.001046 186.400
3   73 0.001143 169.800
4   73 0.001249 154.700
5   73 0.001365 141.000
6   73 0.001491 128.500
7   73 0.001628 117.100
8   73 0.001778 106.700
9   73 0.001941  97.180
10  73 0.002119  88.540
11  73 0.002313  80.680
12  73 0.002524  73.510
13  73 0.002754  66.980
14  73 0.003005  61.030
15  73 0.003279  55.610
16  73 0.003577  50.670
17  73 0.003901  46.170
18  73 0.004256  42.070
19  73 0.004642  38.330
20  73 0.005062  34.920
21  73 0.005521  31.820
22  73 0.006020  28.990
23  73 0.006564  26.420
24  73 0.007157  24.070
25  73 0.007802  21.930
26  73 0.008505  19.980
27  73 0.009269  18.210
28  73 0.010100  16.590
29  73 0.011000  15.120
30  73 0.011980  13.770
31  73 0.013050  12.550
32  73 0.014200  11.440
33  73 0.015450  10.420
34  73 0.016800   9.494
35  73 0.018260   8.651
36  73 0.019840   7.882
37  73 0.021540   7.182
38  73 0.023370   6.544
39  73 0.025340   5.963
40  73 0.027450   5.433
41  73 0.029720   4.950
42  73 0.032140   4.511
43  73 0.034730   4.110
44  73 0.037500   3.745
45  73 0.040440   3.412
46  73 0.043560   3.109
47  73 0.046870   2.833
48  73 0.050370   2.581
49  73 0.054070   2.352
50  73 0.057960   2.143
51  73 0.062040   1.953
52  73 0.066310   1.779
53  73 0.070780   1.621
54  73 0.075430   1.477
55  73 0.080260   1.346
56  73 0.085270   1.226
57  73 0.090440   1.117
58  73 0.095770   1.018
59  73 0.101200   0.928
60  73 0.106900   0.845
61  73 0.112600   0.770
62  73 0.118400   0.702
63  73 0.124300   0.639
64  73 0.130300   0.583
65  73 0.136400   0.531
66  73 0.142500   0.484
67  73 0.148700   0.441
68  73 0.154800   0.402
69  73 0.161000   0.366
70  73 0.167100   0.333
71  73 0.173300   0.304
72  73 0.179400   0.277
73  73 0.185400   0.252
74  73 0.191400   0.230
75  73 0.197300   0.209
76  73 0.203200   0.191
77  73 0.208900   0.174
78  73 0.214600   0.158
79  73 0.220200   0.144
80  73 0.225700   0.132
81  73 0.231000   0.120
82  73 0.236300   0.109
83  73 0.241400   0.099
84  73 0.246400   0.091
85  73 0.251200   0.083
86  73 0.255900   0.075
87  73 0.260500   0.069
88  73 0.264900   0.062
89  73 0.269200   0.057
90  73 0.273300   0.052
91  73 0.277200   0.047
92  73 0.280900   0.043
93  73 0.284500   0.039
94  73 0.288000   0.036
95  73 0.291200   0.033
96  73 0.294300   0.030
97  73 0.297200   0.027
98  73 0.300000   0.025
99  73 0.302600   0.022
100 73 0.305000   0.020
