
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 20.4500
2    1 0.00018 18.6400
3    2 0.00039 16.9800
4    2 0.00065 15.4700
5    3 0.00093 14.1000
6    4 0.00145 12.8500
7    5 0.00209 11.7100
8    6 0.00285 10.6700
9    7 0.00377  9.7180
10   8 0.00483  8.8540
11   8 0.00600  8.0680
12   9 0.00728  7.3510
13   9 0.00868  6.6980
14  11 0.01022  6.1030
15  13 0.01195  5.5610
16  13 0.01385  5.0670
17  16 0.01593  4.6170
18  21 0.01835  4.2070
19  22 0.02097  3.8330
20  23 0.02384  3.4920
21  26 0.02691  3.1820
22  31 0.03027  2.8990
23  32 0.03388  2.6420
24  35 0.03771  2.4070
25  36 0.04175  2.1930
26  39 0.04606  1.9980
27  41 0.05062  1.8210
28  43 0.05542  1.6590
29  46 0.06044  1.5120
30  47 0.06566  1.3770
31  47 0.07105  1.2550
32  48 0.07661  1.1440
33  49 0.08234  1.0420
34  51 0.08821  0.9494
35  52 0.09422  0.8651
36  52 0.10030  0.7882
37  53 0.10650  0.7182
38  57 0.11290  0.6544
39  60 0.11930  0.5963
40  60 0.12580  0.5433
41  60 0.13240  0.4950
42  60 0.13890  0.4511
43  62 0.14550  0.4110
44  62 0.15200  0.3745
45  63 0.15860  0.3412
46  63 0.16510  0.3109
47  65 0.17160  0.2833
48  65 0.17800  0.2581
49  67 0.18440  0.2352
50  67 0.19070  0.2143
51  67 0.19690  0.1953
52  67 0.20310  0.1779
53  66 0.20910  0.1621
54  66 0.21500  0.1477
55  65 0.22070  0.1346
56  66 0.22620  0.1226
57  67 0.23170  0.1117
58  68 0.23710  0.1018
59  68 0.24240  0.0928
60  67 0.24750  0.0845
61  67 0.25240  0.0770
62  67 0.25720  0.0702
63  66 0.26190  0.0639
64  66 0.26640  0.0583
65  65 0.27060  0.0531
66  66 0.27470  0.0484
67  67 0.27870  0.0441
68  67 0.28240  0.0402
69  68 0.28600  0.0366
70  68 0.28950  0.0333
71  68 0.29270  0.0304
72  67 0.29580  0.0277
73  67 0.29860  0.0252
74  67 0.30140  0.0230
75  67 0.30390  0.0209
76  67 0.30630  0.0191
77  67 0.30850  0.0174
78  68 0.31060  0.0158
79  68 0.31250  0.0144
80  68 0.31430  0.0132
81  68 0.31590  0.0120
82  68 0.31740  0.0109
83  68 0.31880  0.0099
84  68 0.32010  0.0091
85  68 0.32130  0.0083
86  68 0.32240  0.0075
87  68 0.32330  0.0069
88  68 0.32420  0.0062
89  68 0.32500  0.0057
90  68 0.32570  0.0052
91  68 0.32640  0.0047
92  68 0.32690  0.0043
93  68 0.32750  0.0039
94  68 0.32790  0.0036
95  68 0.32830  0.0033
96  68 0.32870  0.0030
97  68 0.32900  0.0027
98  68 0.32930  0.0025
99  68 0.32950  0.0022
100 68 0.32980  0.0020
