
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 51.010
2    1 0.00044 46.470
3    1 0.00092 42.350
4    1 0.00143 38.580
5    1 0.00199 35.160
6    1 0.00259 32.030
7    2 0.00331 29.190
8    5 0.00455 26.590
9    6 0.00629 24.230
10   8 0.00835 22.080
11  12 0.01115 20.120
12  14 0.01449 18.330
13  22 0.01883 16.700
14  24 0.02396 15.220
15  24 0.02943 13.870
16  26 0.03520 12.630
17  28 0.04138 11.510
18  29 0.04783 10.490
19  32 0.05454  9.558
20  34 0.06167  8.708
21  35 0.06903  7.935
22  37 0.07664  7.230
23  39 0.08459  6.588
24  41 0.09274  6.002
25  44 0.10110  5.469
26  47 0.10960  4.983
27  48 0.11830  4.541
28  48 0.12690  4.137
29  54 0.13550  3.770
30  55 0.14410  3.435
31  56 0.15260  3.130
32  58 0.16110  2.852
33  58 0.16940  2.598
34  59 0.17760  2.367
35  61 0.18560  2.157
36  65 0.19350  1.966
37  66 0.20140  1.791
38  66 0.20910  1.632
39  67 0.21660  1.487
40  67 0.22390  1.355
41  67 0.23100  1.234
42  67 0.23780  1.125
43  68 0.24440  1.025
44  69 0.25070  0.934
45  69 0.25680  0.851
46  69 0.26260  0.775
47  69 0.26810  0.706
48  71 0.27330  0.644
49  71 0.27830  0.586
50  71 0.28290  0.534
51  73 0.28730  0.487
52  73 0.29150  0.444
53  73 0.29530  0.404
54  73 0.29890  0.368
55  73 0.30220  0.336
56  73 0.30520  0.306
57  73 0.30800  0.279
58  73 0.31050  0.254
59  73 0.31280  0.231
60  73 0.31490  0.211
61  72 0.31680  0.192
62  72 0.31850  0.175
63  73 0.32000  0.159
64  73 0.32140  0.145
65  73 0.32260  0.132
66  73 0.32370  0.121
67  73 0.32470  0.110
68  73 0.32550  0.100
69  73 0.32630  0.091
70  73 0.32690  0.083
71  73 0.32750  0.076
72  73 0.32800  0.069
73  72 0.32840  0.063
74  72 0.32880  0.057
75  73 0.32910  0.052
76  73 0.32940  0.048
77  73 0.32970  0.043
78  73 0.32990  0.039
79  73 0.33010  0.036
80  73 0.33020  0.033
81  73 0.33030  0.030
82  73 0.33050  0.027
83  73 0.33050  0.025
84  73 0.33060  0.023
85  73 0.33070  0.021
86  73 0.33080  0.019
87  73 0.33080  0.017
88  73 0.33090  0.016
89  73 0.33090  0.014
90  73 0.33090  0.013
91  73 0.33090  0.012
92  73 0.33100  0.011
93  73 0.33100  0.010
94  73 0.33100  0.009
95  73 0.33100  0.008
96  73 0.33100  0.007
97  73 0.33100  0.007
98  73 0.33100  0.006
99  73 0.33110  0.006
100 73 0.33110  0.005
