
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 646.70
2    1 0.002315 589.20
3    1 0.004455 536.90
4    1 0.006423 489.20
5    1 0.008220 445.70
6    1 0.009854 406.10
7    1 0.011330 370.10
8    1 0.012660 337.20
9    1 0.013840 307.20
10   1 0.014900 279.90
11   2 0.015970 255.10
12   2 0.017490 232.40
13   2 0.018890 211.80
14   3 0.020560 192.90
15   5 0.022740 175.80
16   5 0.025340 160.20
17   5 0.027710 146.00
18   5 0.029870 133.00
19   5 0.031840 121.20
20   5 0.033610 110.40
21   6 0.035280 100.60
22   7 0.036980  91.66
23   9 0.038720  83.52
24   9 0.040470  76.10
25   9 0.042050  69.34
26  10 0.043490  63.18
27  10 0.044810  57.57
28  11 0.046020  52.45
29  11 0.047120  47.79
30  11 0.048110  43.55
31  11 0.049000  39.68
32  11 0.049790  36.15
33  11 0.050500  32.94
34  12 0.051160  30.02
35  12 0.051760  27.35
36  13 0.052300  24.92
37  14 0.052880  22.71
38  14 0.053410  20.69
39  16 0.053990  18.85
40  18 0.054560  17.18
41  18 0.055290  15.65
42  20 0.056130  14.26
43  20 0.057020  12.99
44  21 0.058000  11.84
45  21 0.059090  10.79
46  22 0.060200   9.83
47  22 0.061360   8.96
48  23 0.062580   8.16
49  24 0.063920   7.43
50  25 0.065390   6.78
51  27 0.067030   6.17
52  29 0.068870   5.62
53  30 0.070870   5.12
54  32 0.073050   4.67
55  33 0.075410   4.25
56  36 0.077970   3.88
57  41 0.080770   3.53
58  44 0.083770   3.22
59  47 0.086990   2.93
60  48 0.090420   2.67
61  51 0.094010   2.44
62  52 0.097780   2.22
63  54 0.101700   2.02
64  55 0.105800   1.84
65  56 0.110100   1.68
66  56 0.114400   1.53
67  57 0.118900   1.39
68  58 0.123500   1.27
69  58 0.128200   1.16
70  58 0.133000   1.05
71  59 0.137900   0.96
72  62 0.142800   0.88
73  62 0.147800   0.80
74  63 0.152800   0.73
75  64 0.157900   0.66
76  64 0.162900   0.60
77  66 0.167900   0.55
78  66 0.172900   0.50
79  66 0.177800   0.46
80  66 0.182600   0.42
81  66 0.187300   0.38
82  66 0.191900   0.35
83  65 0.196400   0.31
84  67 0.200800   0.29
85  66 0.205100   0.26
86  66 0.209200   0.24
87  66 0.213200   0.22
88  66 0.217000   0.20
89  66 0.220700   0.18
90  66 0.224300   0.16
91  67 0.227900   0.15
92  68 0.231300   0.14
93  68 0.234600   0.12
94  68 0.237800   0.11
95  68 0.240800   0.10
96  69 0.243800   0.09
97  69 0.246700   0.09
98  70 0.249400   0.08
99  71 0.252100   0.07
100 70 0.254700   0.06
