
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 8.5010
2    2 0.000423 7.7450
3    2 0.001078 7.0570
4    4 0.001922 6.4300
5    4 0.003169 5.8590
6    4 0.004511 5.3390
7    5 0.005991 4.8640
8    6 0.007705 4.4320
9    6 0.009641 4.0380
10   6 0.011690 3.6800
11   6 0.013860 3.3530
12   6 0.016150 3.0550
13   7 0.018560 2.7840
14   7 0.021140 2.5360
15   7 0.023830 2.3110
16   9 0.026720 2.1060
17   9 0.029840 1.9190
18  12 0.033160 1.7480
19  13 0.036740 1.5930
20  13 0.040460 1.4510
21  14 0.044300 1.3220
22  16 0.048320 1.2050
23  18 0.052500 1.0980
24  21 0.056830 1.0000
25  23 0.061300 0.9115
26  24 0.065870 0.8305
27  27 0.070570 0.7567
28  29 0.075330 0.6895
29  29 0.080200 0.6283
30  29 0.085070 0.5724
31  30 0.089930 0.5216
32  31 0.094780 0.4753
33  32 0.099580 0.4330
34  33 0.104300 0.3946
35  33 0.109000 0.3595
36  33 0.113600 0.3276
37  33 0.118100 0.2985
38  33 0.122400 0.2720
39  33 0.126600 0.2478
40  33 0.130700 0.2258
41  33 0.134600 0.2057
42  33 0.138400 0.1874
43  33 0.142000 0.1708
44  33 0.145400 0.1556
45  33 0.148700 0.1418
46  33 0.151800 0.1292
47  33 0.154800 0.1177
48  33 0.157600 0.1073
49  33 0.160300 0.0977
50  34 0.162800 0.0890
51  35 0.165200 0.0811
52  35 0.167500 0.0739
53  35 0.169600 0.0674
54  35 0.171500 0.0614
55  36 0.173400 0.0559
56  36 0.175100 0.0510
57  36 0.176800 0.0464
58  35 0.178300 0.0423
59  35 0.179600 0.0386
60  36 0.180900 0.0351
61  35 0.182000 0.0320
62  35 0.183100 0.0292
63  35 0.184100 0.0266
64  35 0.185000 0.0242
65  35 0.185800 0.0221
66  36 0.186500 0.0201
67  36 0.187100 0.0183
68  36 0.187700 0.0167
69  36 0.188200 0.0152
70  36 0.188700 0.0138
71  36 0.189100 0.0126
72  36 0.189400 0.0115
73  36 0.189700 0.0105
74  36 0.190000 0.0095
75  36 0.190200 0.0087
76  35 0.190400 0.0079
77  36 0.190600 0.0072
78  36 0.190700 0.0066
79  36 0.190900 0.0060
80  36 0.191000 0.0055
81  36 0.191100 0.0050
82  36 0.191200 0.0045
83  36 0.191200 0.0041
84  36 0.191300 0.0038
85  36 0.191300 0.0034
86  36 0.191400 0.0031
87  36 0.191400 0.0028
88  36 0.191500 0.0026
89  36 0.191500 0.0024
90  36 0.191500 0.0022
91  36 0.191500 0.0020
92  36 0.191500 0.0018
93  36 0.191600 0.0016
94  36 0.191600 0.0015
95  36 0.191600 0.0014
96  36 0.191600 0.0012
97  36 0.191600 0.0011
98  36 0.191600 0.0010
99  36 0.191600 0.0009
100 36 0.191600 0.0009
