
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 1.13300
2   2 0.002756 1.03300
3   2 0.006737 0.94100
4   3 0.011480 0.85740
5   4 0.017470 0.78120
6   4 0.023720 0.71180
7   4 0.029820 0.64860
8   4 0.035770 0.59100
9   5 0.041880 0.53850
10  5 0.047930 0.49060
11  5 0.053690 0.44700
12  6 0.059170 0.40730
13  7 0.064960 0.37110
14  7 0.070730 0.33820
15  7 0.076150 0.30810
16  8 0.081430 0.28080
17  8 0.086430 0.25580
18 10 0.091580 0.23310
19 13 0.096900 0.21240
20 13 0.102500 0.19350
21 14 0.107900 0.17630
22 15 0.112900 0.16070
23 16 0.117800 0.14640
24 18 0.122500 0.13340
25 20 0.127400 0.12150
26 20 0.132300 0.11070
27 20 0.136900 0.10090
28 23 0.141200 0.09193
29 25 0.145500 0.08377
30 26 0.149600 0.07633
31 27 0.153500 0.06955
32 28 0.157100 0.06337
33 28 0.160500 0.05774
34 28 0.163500 0.05261
35 28 0.166300 0.04793
36 28 0.168900 0.04368
37 30 0.171300 0.03980
38 30 0.173500 0.03626
39 30 0.175500 0.03304
40 30 0.177400 0.03010
41 30 0.179000 0.02743
42 32 0.180500 0.02499
43 31 0.181800 0.02277
44 32 0.183000 0.02075
45 32 0.184100 0.01891
46 32 0.185100 0.01723
47 32 0.186000 0.01570
48 32 0.186700 0.01430
49 33 0.187400 0.01303
50 34 0.188000 0.01187
51 35 0.188500 0.01082
52 35 0.188900 0.00986
53 34 0.189300 0.00898
54 34 0.189600 0.00818
55 35 0.189900 0.00746
56 35 0.190200 0.00680
57 35 0.190400 0.00619
58 35 0.190600 0.00564
59 35 0.190700 0.00514
60 36 0.190900 0.00468
61 36 0.191000 0.00427
62 36 0.191100 0.00389
63 36 0.191200 0.00354
64 36 0.191200 0.00323
65 36 0.191300 0.00294
66 36 0.191400 0.00268
67 36 0.191400 0.00244
68 36 0.191400 0.00222
69 36 0.191500 0.00203
70 36 0.191500 0.00185
71 36 0.191500 0.00168
72 36 0.191500 0.00153
73 36 0.191500 0.00140
74 36 0.191600 0.00127
75 36 0.191600 0.00116
76 36 0.191600 0.00106
77 36 0.191600 0.00096
78 36 0.191600 0.00088
79 36 0.191600 0.00080
80 36 0.191600 0.00073
81 36 0.191600 0.00066
82 36 0.191600 0.00060
83 36 0.191600 0.00055
84 36 0.191600 0.00050
85 36 0.191600 0.00046
86 36 0.191600 0.00042
