
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 10.4700
2   1 0.001367  9.5370
3   1 0.002793  8.6900
4   2 0.005412  7.9180
5   2 0.008134  7.2150
6   4 0.011470  6.5740
7   4 0.015810  5.9900
8   4 0.020230  5.4580
9   4 0.024700  4.9730
10  5 0.029290  4.5310
11  7 0.034480  4.1290
12  7 0.039910  3.7620
13  8 0.045270  3.4280
14  9 0.050730  3.1230
15 11 0.056580  2.8460
16 12 0.062910  2.5930
17 12 0.069210  2.3630
18 14 0.075390  2.1530
19 17 0.081720  1.9610
20 18 0.088180  1.7870
21 19 0.094490  1.6280
22 21 0.100500  1.4840
23 22 0.106600  1.3520
24 23 0.112700  1.2320
25 24 0.118600  1.1220
26 26 0.124200  1.0230
27 26 0.129800  0.9318
28 28 0.135000  0.8490
29 28 0.140000  0.7736
30 29 0.144600  0.7049
31 30 0.149000  0.6423
32 29 0.153100  0.5852
33 29 0.156900  0.5332
34 30 0.160300  0.4859
35 31 0.163600  0.4427
36 31 0.166600  0.4034
37 32 0.169300  0.3675
38 31 0.171800  0.3349
39 31 0.174100  0.3051
40 31 0.176100  0.2780
41 31 0.177900  0.2533
42 32 0.179500  0.2308
43 33 0.181000  0.2103
44 33 0.182300  0.1916
45 33 0.183500  0.1746
46 33 0.184500  0.1591
47 33 0.185400  0.1450
48 34 0.186300  0.1321
49 34 0.187000  0.1203
50 35 0.187600  0.1097
51 34 0.188200  0.0999
52 34 0.188600  0.0910
53 35 0.189100  0.0830
54 35 0.189400  0.0756
55 35 0.189800  0.0689
56 35 0.190000  0.0628
57 35 0.190300  0.0572
58 35 0.190500  0.0521
59 35 0.190600  0.0475
60 36 0.190800  0.0432
61 36 0.190900  0.0394
62 36 0.191000  0.0359
63 36 0.191100  0.0327
64 36 0.191200  0.0298
65 36 0.191300  0.0272
66 36 0.191300  0.0248
67 36 0.191400  0.0226
68 36 0.191400  0.0206
69 36 0.191400  0.0187
70 36 0.191500  0.0171
71 36 0.191500  0.0155
72 36 0.191500  0.0142
73 36 0.191500  0.0129
74 36 0.191500  0.0118
75 36 0.191600  0.0107
76 36 0.191600  0.0098
77 36 0.191600  0.0089
78 36 0.191600  0.0081
79 36 0.191600  0.0074
80 36 0.191600  0.0067
81 36 0.191600  0.0061
82 36 0.191600  0.0056
83 36 0.191600  0.0051
84 36 0.191600  0.0046
85 36 0.191600  0.0042
86 36 0.191600  0.0038
87 36 0.191600  0.0035
