
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 8.7520
2   5 0.00386 7.9740
3   9 0.01014 7.2660
4  12 0.01922 6.6200
5  18 0.03016 6.0320
6  23 0.04195 5.4960
7  26 0.05427 5.0080
8  30 0.06747 4.5630
9  31 0.08117 4.1580
10 35 0.09554 3.7880
11 38 0.11030 3.4520
12 39 0.12480 3.1450
13 41 0.13920 2.8660
14 44 0.15400 2.6110
15 46 0.16890 2.3790
16 47 0.18340 2.1680
17 47 0.19720 1.9750
18 49 0.21070 1.8000
19 49 0.22370 1.6400
20 52 0.23640 1.4940
21 54 0.24860 1.3610
22 58 0.26130 1.2410
23 63 0.27420 1.1300
24 64 0.28720 1.0300
25 66 0.29980 0.9384
26 68 0.31210 0.8550
27 70 0.32400 0.7791
28 70 0.33530 0.7099
29 73 0.34610 0.6468
30 73 0.35650 0.5893
31 74 0.36620 0.5370
32 76 0.37570 0.4893
33 78 0.38500 0.4458
34 78 0.39410 0.4062
35 79 0.40260 0.3701
36 79 0.41060 0.3372
37 79 0.41800 0.3073
38 80 0.42500 0.2800
39 81 0.43140 0.2551
40 81 0.43740 0.2325
41 81 0.44300 0.2118
42 82 0.44820 0.1930
43 82 0.45300 0.1758
44 82 0.45730 0.1602
45 83 0.46120 0.1460
46 83 0.46480 0.1330
47 83 0.46810 0.1212
48 83 0.47100 0.1104
49 84 0.47370 0.1006
50 83 0.47600 0.0917
51 83 0.47800 0.0835
52 84 0.47980 0.0761
53 84 0.48150 0.0694
54 84 0.48290 0.0632
55 84 0.48420 0.0576
56 84 0.48540 0.0525
57 84 0.48630 0.0478
58 84 0.48720 0.0436
59 84 0.48790 0.0397
60 84 0.48860 0.0362
61 84 0.48910 0.0330
62 84 0.48960 0.0300
63 83 0.49000 0.0274
64 83 0.49030 0.0249
65 83 0.49060 0.0227
66 83 0.49080 0.0207
67 83 0.49110 0.0188
68 83 0.49120 0.0172
69 83 0.49140 0.0156
70 83 0.49150 0.0143
71 83 0.49160 0.0130
72 83 0.49170 0.0118
73 83 0.49180 0.0108
74 83 0.49180 0.0098
75 83 0.49190 0.0090
76 83 0.49190 0.0082
77 83 0.49200 0.0074
78 84 0.49200 0.0068
79 84 0.49210 0.0062
80 84 0.49210 0.0056
81 84 0.49210 0.0051
82 84 0.49210 0.0047
83 84 0.49210 0.0043
84 84 0.49210 0.0039
85 84 0.49210 0.0035
86 84 0.49220 0.0032
87 84 0.49220 0.0029
