
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 43.760
2    5 0.00120 39.870
3   11 0.00358 36.330
4   20 0.00775 33.100
5   24 0.01319 30.160
6   27 0.01922 27.480
7   29 0.02564 25.040
8   32 0.03256 22.820
9   34 0.03982 20.790
10  36 0.04755 18.940
11  39 0.05562 17.260
12  39 0.06392 15.730
13  42 0.07229 14.330
14  44 0.08100 13.060
15  46 0.09004 11.900
16  48 0.09919 10.840
17  49 0.10840  9.876
18  50 0.11780  8.999
19  51 0.12710  8.199
20  56 0.13650  7.471
21  61 0.14620  6.807
22  61 0.15610  6.203
23  62 0.16590  5.652
24  64 0.17580  5.149
25  67 0.18570  4.692
26  71 0.19590  4.275
27  71 0.20610  3.895
28  72 0.21630  3.549
29  73 0.22650  3.234
30  75 0.23670  2.947
31  75 0.24680  2.685
32  75 0.25680  2.446
33  77 0.26680  2.229
34  78 0.27680  2.031
35  81 0.28670  1.851
36  81 0.29650  1.686
37  81 0.30610  1.536
38  81 0.31560  1.400
39  79 0.32490  1.276
40  80 0.33390  1.162
41  80 0.34280  1.059
42  81 0.35140  0.965
43  82 0.35990  0.879
44  83 0.36830  0.801
45  82 0.37640  0.730
46  82 0.38420  0.665
47  82 0.39170  0.606
48  80 0.39890  0.552
49  82 0.40590  0.503
50  82 0.41260  0.458
51  82 0.41900  0.418
52  84 0.42510  0.381
53  84 0.43090  0.347
54  84 0.43640  0.316
55  84 0.44160  0.288
56  84 0.44640  0.262
57  83 0.45100  0.239
58  82 0.45500  0.218
59  83 0.45880  0.198
60  84 0.46240  0.181
61  84 0.46570  0.165
62  84 0.46870  0.150
63  84 0.47140  0.137
64  84 0.47390  0.125
65  84 0.47610  0.114
66  83 0.47810  0.104
67  84 0.47980  0.094
68  84 0.48140  0.086
69  84 0.48290  0.078
70  84 0.48410  0.071
71  84 0.48520  0.065
72  84 0.48620  0.059
73  84 0.48700  0.054
74  84 0.48770  0.049
75  84 0.48840  0.045
76  84 0.48890  0.041
77  84 0.48940  0.037
78  84 0.48980  0.034
79  83 0.49020  0.031
80  83 0.49050  0.028
81  83 0.49070  0.026
82  83 0.49100  0.023
83  83 0.49120  0.021
84  84 0.49130  0.019
85  84 0.49150  0.018
86  84 0.49160  0.016
87  84 0.49170  0.015
88  84 0.49170  0.013
89  84 0.49180  0.012
90  84 0.49190  0.011
91  84 0.49190  0.010
92  84 0.49200  0.009
93  84 0.49200  0.008
94  84 0.49200  0.008
95  84 0.49210  0.007
96  84 0.49210  0.006
97  84 0.49210  0.006
98  84 0.49210  0.005
99  84 0.49210  0.005
100 84 0.49210  0.004
