
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 98.650
2    1 0.00046 89.880
3    2 0.00095 81.900
4    2 0.00178 74.620
5    2 0.00251 67.990
6    2 0.00315 61.950
7    2 0.00370 56.450
8    2 0.00418 51.440
9    2 0.00460 46.870
10   2 0.00495 42.700
11   2 0.00526 38.910
12   2 0.00552 35.450
13   2 0.00575 32.300
14   2 0.00594 29.430
15   2 0.00610 26.820
16   2 0.00624 24.440
17   2 0.00636 22.270
18   2 0.00646 20.290
19   2 0.00655 18.480
20   3 0.00675 16.840
21   3 0.00714 15.350
22   3 0.00752 13.980
23   3 0.00789 12.740
24   3 0.00823 11.610
25   3 0.00856 10.580
26   4 0.00904  9.638
27   4 0.00966  8.782
28   5 0.01034  8.002
29   7 0.01140  7.291
30   7 0.01260  6.643
31   8 0.01390  6.053
32   9 0.01547  5.515
33  11 0.01730  5.025
34  12 0.01946  4.579
35  13 0.02171  4.172
36  14 0.02415  3.801
37  14 0.02671  3.464
38  16 0.02941  3.156
39  16 0.03243  2.876
40  16 0.03557  2.620
41  19 0.03893  2.387
42  23 0.04252  2.175
43  25 0.04647  1.982
44  29 0.05068  1.806
45  30 0.05513  1.646
46  32 0.05983  1.499
47  36 0.06475  1.366
48  38 0.06986  1.245
49  39 0.07510  1.134
50  40 0.08043  1.033
51  44 0.08589  0.942
52  46 0.09160  0.858
53  49 0.09744  0.782
54  51 0.10340  0.712
55  52 0.10950  0.649
56  53 0.11560  0.591
57  54 0.12180  0.539
58  54 0.12800  0.491
59  54 0.13420  0.447
60  58 0.14040  0.408
61  60 0.14680  0.371
62  66 0.15320  0.338
63  68 0.15960  0.308
64  73 0.16600  0.281
65  73 0.17240  0.256
66  77 0.17870  0.233
67  77 0.18500  0.212
68  78 0.19120  0.194
69  80 0.19730  0.176
70  83 0.20330  0.161
71  84 0.20940  0.146
72  84 0.21530  0.134
73  85 0.22110  0.122
74  85 0.22680  0.111
75  83 0.23240  0.101
76  84 0.23790  0.092
77  83 0.24320  0.084
78  84 0.24840  0.076
79  85 0.25350  0.070
80  85 0.25850  0.063
81  87 0.26330  0.058
82  88 0.26810  0.053
83  90 0.27280  0.048
84  89 0.27730  0.044
85  93 0.28180  0.040
86  93 0.28620  0.036
87  94 0.29050  0.033
88  94 0.29470  0.030
89  94 0.29880  0.027
90  95 0.30280  0.025
91  94 0.30660  0.023
92  95 0.31030  0.021
93  94 0.31400  0.019
94  94 0.31750  0.017
95  94 0.32090  0.016
96  95 0.32410  0.014
97  93 0.32730  0.013
98  95 0.33030  0.012
99  95 0.33320  0.011
100 95 0.33590  0.010
