
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1     0 0.00000 38.290
2     3 0.00065 34.890
3     3 0.00154 31.790
4     6 0.00276 28.970
5    10 0.00486 26.390
6    11 0.00758 24.050
7    16 0.01080 21.910
8    21 0.01458 19.970
9    31 0.01901 18.190
10   37 0.02429 16.580
11   43 0.03009 15.100
12   49 0.03642 13.760
13   61 0.04345 12.540
14   63 0.05080 11.430
15   63 0.05822 10.410
16   65 0.06569  9.486
17   66 0.07329  8.643
18   71 0.08098  7.875
19   82 0.08893  7.175
20   82 0.09696  6.538
21   83 0.10500  5.957
22   86 0.11310  5.428
23   91 0.12140  4.946
24   93 0.12970  4.506
25   95 0.13810  4.106
26   96 0.14660  3.741
27   99 0.15510  3.409
28   99 0.16350  3.106
29  100 0.17200  2.830
30  103 0.18040  2.579
31  107 0.18880  2.350
32  108 0.19710  2.141
33  108 0.20530  1.951
34  110 0.21330  1.777
35  111 0.22120  1.620
36  110 0.22890  1.476
37  110 0.23640  1.345
38  110 0.24370  1.225
39  111 0.25070  1.116
40  111 0.25760  1.017
41  114 0.26430  0.927
42  115 0.27080  0.844
43  114 0.27710  0.769
44  115 0.28320  0.701
45  113 0.28900  0.639
46  113 0.29450  0.582
47  112 0.29960  0.530
48  114 0.30440  0.483
49  115 0.30910  0.440
50  112 0.31360  0.401
51  111 0.31790  0.366
52  108 0.32190  0.333
53  109 0.32570  0.304
54  110 0.32920  0.276
55  111 0.33260  0.252
56  112 0.33580  0.230
57  113 0.33880  0.209
58  113 0.34160  0.191
59  112 0.34410  0.174
60  112 0.34650  0.158
61  112 0.34870  0.144
62  112 0.35070  0.131
63  113 0.35250  0.120
64  111 0.35420  0.109
65  113 0.35560  0.099
66  113 0.35700  0.091
67  113 0.35830  0.082
68  112 0.35940  0.075
69  112 0.36040  0.068
70  114 0.36130  0.062
71  112 0.36210  0.057
72  112 0.36290  0.052
73  112 0.36350  0.047
74  111 0.36410  0.043
75  110 0.36450  0.039
76  109 0.36500  0.036
77  109 0.36540  0.033
78  108 0.36570  0.030
79  108 0.36600  0.027
80  115 0.36620  0.025
81  115 0.36640  0.022
82  115 0.36660  0.020
83  116 0.36680  0.019
84  116 0.36690  0.017
85  117 0.36700  0.015
86  117 0.36710  0.014
87  117 0.36720  0.013
88  117 0.36730  0.012
89  117 0.36730  0.011
90  117 0.36740  0.010
91  117 0.36740  0.009
92  117 0.36750  0.008
93  117 0.36750  0.007
94  117 0.36750  0.007
95  117 0.36750  0.006
96  117 0.36760  0.006
97  117 0.36760  0.005
98  117 0.36760  0.005
99  117 0.36760  0.004
100 117 0.36760  0.004
