
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 197.300
2    1 0.000404 179.800
3    2 0.000853 163.800
4    2 0.001576 149.200
5    2 0.002229 136.000
6    2 0.002816 123.900
7    2 0.003341 112.900
8    2 0.003809 102.900
9    2 0.004225  93.730
10   2 0.004593  85.400
11   2 0.004917  77.820
12   2 0.005202  70.900
13   2 0.005452  64.610
14   2 0.005670  58.870
15   2 0.005859  53.640
16   2 0.006024  48.870
17   2 0.006166  44.530
18   2 0.006288  40.570
19   2 0.006394  36.970
20   4 0.006566  33.690
21   4 0.006859  30.690
22   4 0.007144  27.970
23   4 0.007424  25.480
24   4 0.007696  23.220
25   4 0.007963  21.160
26   5 0.008307  19.280
27   6 0.008766  17.560
28   7 0.009272  16.000
29   8 0.009964  14.580
30   8 0.010720  13.290
31   9 0.011540  12.110
32  10 0.012500  11.030
33  13 0.013640  10.050
34  14 0.014940   9.158
35  14 0.016320   8.344
36  15 0.017820   7.603
37  15 0.019410   6.927
38  16 0.021090   6.312
39  17 0.022930   5.751
40  19 0.024940   5.240
41  21 0.027110   4.775
42  24 0.029510   4.351
43  27 0.032070   3.964
44  31 0.034900   3.612
45  32 0.037900   3.291
46  37 0.041110   2.999
47  41 0.044580   2.732
48  42 0.048230   2.490
49  43 0.052040   2.268
50  44 0.056010   2.067
51  46 0.060150   1.883
52  48 0.064440   1.716
53  49 0.068900   1.564
54  53 0.073550   1.425
55  54 0.078370   1.298
56  56 0.083330   1.183
57  57 0.088450   1.078
58  60 0.093690   0.982
59  60 0.099040   0.895
60  62 0.104500   0.815
61  65 0.110000   0.743
62  69 0.115700   0.677
63  70 0.121300   0.617
64  72 0.127100   0.562
65  77 0.133000   0.512
66  78 0.138900   0.466
67  81 0.145000   0.425
68  82 0.151000   0.387
69  83 0.157100   0.353
70  85 0.163200   0.322
71  86 0.169300   0.293
72  85 0.175300   0.267
73  84 0.181300   0.243
74  87 0.187300   0.222
75  87 0.193200   0.202
76  87 0.199000   0.184
77  89 0.204900   0.168
78  90 0.210600   0.153
79  90 0.216300   0.139
80  90 0.221900   0.127
81  90 0.227400   0.116
82  91 0.232800   0.105
83  90 0.238100   0.096
84  91 0.243300   0.087
85  92 0.248400   0.080
86  91 0.253400   0.073
87  92 0.258300   0.066
88  92 0.263000   0.060
89  94 0.267700   0.055
90  94 0.272300   0.050
91  94 0.276800   0.046
92  95 0.281200   0.042
93  97 0.285500   0.038
94  97 0.289800   0.034
95  97 0.293900   0.031
96  96 0.298000   0.029
97  96 0.301900   0.026
98  97 0.305700   0.024
99  97 0.309400   0.022
100 97 0.313000   0.020
