
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 347.50
2    2 0.004366 316.70
3    2 0.008333 288.50
4    2 0.011760 262.90
5    2 0.014700 239.50
6    2 0.017230 218.30
7    2 0.019390 198.90
8    2 0.021240 181.20
9    2 0.022810 165.10
10   2 0.024150 150.40
11   3 0.025290 137.10
12   3 0.026360 124.90
13   5 0.028500 113.80
14   4 0.032290 103.70
15   5 0.035660  94.48
16   5 0.038640  86.09
17   5 0.041260  78.44
18   6 0.043730  71.47
19   6 0.046150  65.12
20   6 0.048280  59.34
21   8 0.051090  54.07
22   7 0.053400  49.26
23   7 0.055370  44.89
24   8 0.057120  40.90
25   8 0.059040  37.27
26  12 0.060930  33.95
27  13 0.062790  30.94
28  14 0.064770  28.19
29  14 0.066420  25.69
30  15 0.067870  23.40
31  15 0.069100  21.32
32  17 0.070190  19.43
33  19 0.071710  17.70
34  17 0.073180  16.13
35  18 0.074460  14.70
36  19 0.075880  13.39
37  20 0.077210  12.20
38  20 0.079090  11.12
39  23 0.080940  10.13
40  25 0.083020   9.23
41  25 0.084840   8.41
42  23 0.086370   7.66
43  23 0.087670   6.98
44  24 0.088830   6.36
45  24 0.089840   5.80
46  26 0.090770   5.28
47  26 0.091680   4.81
48  26 0.092450   4.38
49  26 0.093100   4.00
50  26 0.093670   3.64
51  31 0.094230   3.32
52  31 0.094900   3.02
53  34 0.095680   2.75
54  36 0.096430   2.51
55  37 0.097140   2.29
56  38 0.097820   2.08
57  40 0.098450   1.90
58  42 0.099010   1.73
59  43 0.099530   1.58
60  44 0.100000   1.44
61  44 0.100500   1.31
62  46 0.100900   1.19
63  46 0.101300   1.09
64  46 0.101600   0.99
65  47 0.101900   0.90
66  47 0.102100   0.82
67  47 0.102300   0.75
68  47 0.102500   0.68
69  49 0.102700   0.62
70  50 0.102800   0.57
71  52 0.103000   0.52
72  53 0.103100   0.47
73  55 0.103200   0.43
74  57 0.103200   0.39
75  58 0.103300   0.36
76  61 0.103400   0.32
77  62 0.103500   0.30
78  64 0.103600   0.27
79  65 0.103600   0.25
80  66 0.103700   0.22
81  66 0.103700   0.20
82  67 0.103800   0.19
83  69 0.103800   0.17
84  72 0.103800   0.15
85  73 0.103800   0.14
86  75 0.103900   0.13
87  75 0.103900   0.12
88  77 0.103900   0.11
89  78 0.103900   0.10
90  77 0.103900   0.09
91  82 0.103900   0.08
92  84 0.103900   0.07
93  86 0.104000   0.07
94  86 0.104000   0.06
95  87 0.104000   0.06
96  90 0.104000   0.05
97  94 0.104000   0.05
98  94 0.104000   0.04
99  94 0.104000   0.04
100 94 0.104000   0.03
