
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = TRUE) 

     Df    %Dev  Lambda
1     0 0.00000 14.3600
2     1 0.00105 13.0900
3     1 0.00215 11.9300
4     1 0.00332 10.8700
5     1 0.00453  9.9010
6     5 0.00715  9.0210
7     7 0.01107  8.2200
8    13 0.01663  7.4890
9    24 0.02472  6.8240
10   35 0.03547  6.2180
11   46 0.04890  5.6660
12   54 0.06337  5.1620
13   65 0.07892  4.7040
14   72 0.09506  4.2860
15   82 0.11190  3.9050
16   93 0.12890  3.5580
17   97 0.14570  3.2420
18  105 0.16220  2.9540
19  109 0.17860  2.6920
20  113 0.19450  2.4520
21  119 0.20970  2.2350
22  123 0.22460  2.0360
23  131 0.23910  1.8550
24  134 0.25290  1.6900
25  141 0.26630  1.5400
26  150 0.27970  1.4030
27  156 0.29280  1.2790
28  162 0.30530  1.1650
29  167 0.31730  1.0620
30  169 0.32890  0.9673
31  174 0.34000  0.8814
32  174 0.35070  0.8031
33  179 0.36090  0.7317
34  185 0.37090  0.6667
35  187 0.38040  0.6075
36  187 0.38940  0.5535
37  189 0.39800  0.5044
38  190 0.40610  0.4595
39  192 0.41370  0.4187
40  193 0.42110  0.3815
41  194 0.42800  0.3476
42  194 0.43450  0.3167
43  195 0.44060  0.2886
44  197 0.44640  0.2630
45  199 0.45180  0.2396
46  200 0.45700  0.2183
47  201 0.46180  0.1989
48  201 0.46620  0.1813
49  202 0.47030  0.1652
50  203 0.47400  0.1505
51  203 0.47770  0.1371
52  204 0.48120  0.1249
53  204 0.48420  0.1138
54  205 0.48720  0.1037
55  205 0.48990  0.0945
56  205 0.49240  0.0861
57  204 0.49460  0.0785
58  203 0.49670  0.0715
59  204 0.49850  0.0651
60  205 0.50020  0.0594
61  205 0.50180  0.0541
62  205 0.50310  0.0493
63  204 0.50440  0.0449
64  203 0.50550  0.0409
65  203 0.50650  0.0373
66  202 0.50740  0.0340
67  202 0.50810  0.0310
68  202 0.50880  0.0282
69  203 0.50940  0.0257
70  203 0.51000  0.0234
71  203 0.51040  0.0213
72  201 0.51080  0.0194
73  201 0.51120  0.0177
74  201 0.51150  0.0161
75  201 0.51180  0.0147
76  201 0.51200  0.0134
77  201 0.51220  0.0122
78  202 0.51240  0.0111
79  202 0.51250  0.0101
80  203 0.51260  0.0092
81  203 0.51280  0.0084
82  200 0.51280  0.0077
83  199 0.51290  0.0070
84  199 0.51300  0.0064
85  199 0.51310  0.0058
86  200 0.51310  0.0053
87  200 0.51310  0.0048
88  203 0.51320  0.0044
89  203 0.51320  0.0040
90  205 0.51320  0.0036
91  206 0.51330  0.0033
92  206 0.51330  0.0030
93  206 0.51330  0.0028
94  206 0.51330  0.0025
95  206 0.51330  0.0023
96  205 0.51330  0.0021
97  205 0.51330  0.0019
98  204 0.51340  0.0017
99  205 0.51340  0.0016
100 205 0.51340  0.0014
