
Call:  glmnet(x = x, y = y, alpha = 0.35, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 6.7610
2     1 0.00226 6.1600
3     1 0.00415 5.6130
4     2 0.00609 5.1140
5     3 0.00985 4.6600
6     6 0.01393 4.2460
7     8 0.01978 3.8690
8     8 0.02573 3.5250
9     8 0.03069 3.2120
10    9 0.03487 2.9270
11   10 0.03906 2.6670
12   12 0.04319 2.4300
13   12 0.04713 2.2140
14   13 0.05061 2.0170
15   14 0.05353 1.8380
16   14 0.05596 1.6750
17   15 0.05830 1.5260
18   15 0.06042 1.3900
19   17 0.06252 1.2670
20   18 0.06500 1.1540
21   19 0.06709 1.0520
22   19 0.06885 0.9583
23   19 0.07031 0.8732
24   20 0.07154 0.7956
25   21 0.07303 0.7249
26   21 0.07429 0.6605
27   22 0.07555 0.6019
28   22 0.07667 0.5484
29   22 0.07759 0.4997
30   24 0.08233 0.4553
31   25 0.08701 0.4148
32   27 0.09272 0.3780
33   30 0.09894 0.3444
34   33 0.10490 0.3138
35   36 0.11140 0.2859
36   36 0.11900 0.2605
37   41 0.12750 0.2374
38   43 0.13870 0.2163
39   43 0.14930 0.1971
40   44 0.15890 0.1796
41   50 0.16880 0.1636
42   53 0.17880 0.1491
43   53 0.18880 0.1358
44   57 0.19780 0.1238
45   59 0.20700 0.1128
46   61 0.21560 0.1028
47   63 0.22420 0.0936
48   64 0.23190 0.0853
49   68 0.23950 0.0777
50   70 0.24740 0.0708
51   77 0.25560 0.0645
52   84 0.26520 0.0588
53   88 0.27530 0.0536
54   89 0.28540 0.0488
55   96 0.29550 0.0445
56  100 0.30570 0.0405
57  106 0.31650 0.0369
58  111 0.32750 0.0336
59  111 0.33770 0.0307
60  115 0.34790 0.0279
61  117 0.35790 0.0254
62  121 0.36780 0.0232
63  122 0.37780 0.0211
64  128 0.38730 0.0193
65  129 0.39660 0.0175
66  138 0.40530 0.0160
67  139 0.41360 0.0146
68  139 0.42120 0.0133
69  139 0.42810 0.0121
70  140 0.43450 0.0110
71  143 0.44040 0.0100
72  145 0.44580 0.0091
73  147 0.45100 0.0083
74  149 0.45610 0.0076
75  153 0.46070 0.0069
76  156 0.46530 0.0063
77  159 0.46980 0.0057
78  159 0.47380 0.0052
79  166 0.47770 0.0048
80  167 0.48120 0.0043
81  167 0.48450 0.0040
82  167 0.48740 0.0036
83  170 0.49020 0.0033
84  171 0.49270 0.0030
85  172 0.49500 0.0027
86  171 0.49700 0.0025
87  174 0.49890 0.0023
88  175 0.50060 0.0021
89  178 0.50220 0.0019
90  179 0.50350 0.0017
91  178 0.50480 0.0016
92  180 0.50590 0.0014
93  180 0.50680 0.0013
94  181 0.50760 0.0012
95  182 0.50830 0.0011
96  182 0.50900 0.0010
97  184 0.50960 0.0009
98  185 0.51010 0.0008
99  185 0.51050 0.0007
100 186 0.51090 0.0007
