
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.43090
2    1 0.00707 0.39260
3    1 0.01294 0.35780
4    1 0.01781 0.32600
5    1 0.02185 0.29700
6    5 0.03079 0.27060
7    5 0.04234 0.24660
8    7 0.05551 0.22470
9   15 0.07355 0.20470
10  19 0.09768 0.18650
11  28 0.12570 0.17000
12  33 0.15550 0.15490
13  38 0.18220 0.14110
14  43 0.20700 0.12860
15  46 0.22900 0.11720
16  50 0.24860 0.10670
17  59 0.26950 0.09726
18  65 0.28920 0.08862
19  67 0.30590 0.08075
20  78 0.32200 0.07357
21  80 0.33750 0.06704
22  86 0.35290 0.06108
23  90 0.36790 0.05566
24  94 0.38100 0.05071
25  98 0.39270 0.04621
26 103 0.40300 0.04210
27 117 0.41240 0.03836
28 124 0.42150 0.03495
29 128 0.43050 0.03185
30 136 0.43890 0.02902
31 144 0.44690 0.02644
32 148 0.45460 0.02409
33 155 0.46150 0.02195
34 164 0.46750 0.02000
35 170 0.47290 0.01822
36 176 0.47790 0.01661
37 182 0.48290 0.01513
38 184 0.48720 0.01379
39 192 0.49080 0.01256
40 197 0.49390 0.01145
41 201 0.49690 0.01043
42 206 0.49960 0.00950
43 207 0.50190 0.00866
44 206 0.50370 0.00789
45 205 0.50530 0.00719
46 203 0.50660 0.00655
47 201 0.50760 0.00597
48 200 0.50850 0.00544
49 200 0.50930 0.00496
50 198 0.50990 0.00451
51 198 0.51040 0.00411
52 198 0.51090 0.00375
53 197 0.51130 0.00342
54 196 0.51160 0.00311
55 194 0.51190 0.00284
56 193 0.51210 0.00258
57 193 0.51230 0.00235
58 193 0.51250 0.00215
59 192 0.51260 0.00195
60 192 0.51270 0.00178
61 192 0.51280 0.00162
62 192 0.51290 0.00148
63 192 0.51300 0.00135
64 192 0.51300 0.00123
65 191 0.51310 0.00112
66 192 0.51310 0.00102
67 192 0.51310 0.00093
68 194 0.51320 0.00085
69 194 0.51320 0.00077
70 194 0.51320 0.00070
71 195 0.51320 0.00064
72 195 0.51330 0.00058
73 195 0.51330 0.00053
74 194 0.51330 0.00048
75 194 0.51330 0.00044
76 195 0.51330 0.00040
77 195 0.51330 0.00037
78 195 0.51330 0.00033
79 195 0.51330 0.00030
80 195 0.51330 0.00028
81 196 0.51330 0.00025
