
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 47.330
2     1 0.00192 43.120
3     1 0.00359 39.290
4     3 0.00530 35.800
5     3 0.00879 32.620
6     6 0.01276 29.720
7     8 0.01829 27.080
8     8 0.02387 24.680
9     9 0.02869 22.480
10    9 0.03294 20.490
11   11 0.03729 18.670
12   13 0.04149 17.010
13   14 0.04535 15.500
14   14 0.04885 14.120
15   14 0.05183 12.870
16   14 0.05436 11.720
17   15 0.05685 10.680
18   15 0.05900  9.733
19   19 0.06132  8.868
20   19 0.06376  8.080
21   19 0.06584  7.362
22   19 0.06763  6.708
23   19 0.06915  6.112
24   20 0.07051  5.569
25   21 0.07196  5.075
26   22 0.07333  4.624
27   22 0.07461  4.213
28   22 0.07572  3.839
29   24 0.07670  3.498
30   26 0.07838  3.187
31   26 0.08018  2.904
32   27 0.08224  2.646
33   30 0.08467  2.411
34   34 0.08735  2.197
35   34 0.09038  2.002
36   37 0.09394  1.824
37   39 0.09788  1.662
38   41 0.10190  1.514
39   45 0.10630  1.380
40   47 0.11110  1.257
41   51 0.11650  1.145
42   53 0.12250  1.044
43   56 0.12880  0.951
44   58 0.13520  0.866
45   61 0.14180  0.790
46   64 0.14860  0.719
47   67 0.15550  0.655
48   72 0.16250  0.597
49   75 0.16980  0.544
50   78 0.17710  0.496
51   81 0.18440  0.452
52   85 0.19180  0.412
53   92 0.19920  0.375
54   98 0.20690  0.342
55  105 0.21490  0.311
56  109 0.22290  0.284
57  113 0.23100  0.258
58  117 0.23900  0.236
59  118 0.24690  0.215
60  125 0.25490  0.196
61  126 0.26290  0.178
62  127 0.27080  0.162
63  134 0.27850  0.148
64  134 0.28620  0.135
65  135 0.29370  0.123
66  137 0.30100  0.112
67  141 0.30840  0.102
68  144 0.31580  0.093
69  145 0.32300  0.085
70  148 0.33000  0.077
71  150 0.33690  0.070
72  152 0.34380  0.064
73  155 0.35060  0.058
74  159 0.35740  0.053
75  160 0.36400  0.048
76  160 0.37050  0.044
77  164 0.37690  0.040
78  167 0.38320  0.037
79  169 0.38940  0.033
80  171 0.39540  0.030
81  172 0.40140  0.028
82  174 0.40720  0.025
83  176 0.41290  0.023
84  175 0.41830  0.021
85  177 0.42360  0.019
86  177 0.42880  0.017
87  183 0.43380  0.016
88  185 0.43880  0.014
89  186 0.44350  0.013
90  189 0.44820  0.012
91  190 0.45270  0.011
92  189 0.45690  0.010
93  189 0.46090  0.009
94  191 0.46480  0.008
95  190 0.46850  0.008
96  191 0.47200  0.007
97  191 0.47540  0.006
98  191 0.47860  0.006
99  193 0.48160  0.005
100 194 0.48440  0.005
