
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 8.6180
2    1 0.00162 7.8530
3    1 0.00328 7.1550
4    1 0.00500 6.5200
5    1 0.00675 5.9400
6    5 0.01048 5.4130
7    6 0.01585 4.9320
8   12 0.02289 4.4940
9   19 0.03314 4.0940
10  33 0.04626 3.7310
11  43 0.06255 3.3990
12  51 0.08016 3.0970
13  58 0.09846 2.8220
14  68 0.11730 2.5710
15  74 0.13660 2.3430
16  82 0.15560 2.1350
17  91 0.17420 1.9450
18  99 0.19230 1.7720
19 103 0.20980 1.6150
20 107 0.22650 1.4710
21 111 0.24260 1.3410
22 117 0.25810 1.2220
23 125 0.27270 1.1130
24 132 0.28700 1.0140
25 138 0.30090 0.9241
26 146 0.31440 0.8420
27 149 0.32720 0.7672
28 154 0.33930 0.6991
29 160 0.35090 0.6370
30 166 0.36190 0.5804
31 171 0.37230 0.5288
32 174 0.38220 0.4818
33 177 0.39190 0.4390
34 182 0.40090 0.4000
35 186 0.40940 0.3645
36 187 0.41740 0.3321
37 190 0.42510 0.3026
38 191 0.43220 0.2757
39 192 0.43880 0.2512
40 193 0.44490 0.2289
41 196 0.45090 0.2086
42 197 0.45630 0.1900
43 198 0.46130 0.1732
44 200 0.46600 0.1578
45 200 0.47020 0.1438
46 201 0.47410 0.1310
47 203 0.47800 0.1194
48 203 0.48140 0.1088
49 204 0.48470 0.0991
50 204 0.48770 0.0903
51 204 0.49060 0.0823
52 204 0.49300 0.0750
53 204 0.49530 0.0683
54 203 0.49730 0.0622
55 204 0.49920 0.0567
56 205 0.50090 0.0517
57 205 0.50240 0.0471
58 204 0.50380 0.0429
59 203 0.50500 0.0391
60 203 0.50610 0.0356
61 202 0.50700 0.0324
62 202 0.50780 0.0296
63 203 0.50850 0.0269
64 202 0.50920 0.0246
65 202 0.50980 0.0224
66 201 0.51030 0.0204
67 201 0.51070 0.0186
68 202 0.51110 0.0169
69 199 0.51140 0.0154
70 198 0.51170 0.0140
71 198 0.51190 0.0128
72 199 0.51210 0.0117
73 199 0.51230 0.0106
74 200 0.51250 0.0097
75 200 0.51260 0.0088
76 199 0.51270 0.0080
77 199 0.51280 0.0073
78 199 0.51290 0.0067
79 200 0.51300 0.0061
80 199 0.51300 0.0055
81 198 0.51310 0.0050
82 198 0.51310 0.0046
83 198 0.51320 0.0042
84 198 0.51320 0.0038
85 200 0.51320 0.0035
86 200 0.51320 0.0032
87 201 0.51330 0.0029
88 203 0.51330 0.0026
89 203 0.51330 0.0024
90 205 0.51330 0.0022
91 205 0.51330 0.0020
92 206 0.51330 0.0018
93 205 0.51330 0.0017
94 204 0.51340 0.0015
95 204 0.51340 0.0014
