
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = TRUE) 

     Df    %Dev  Lambda
1     0 0.00000 21.5500
2     1 0.00073 19.6300
3     1 0.00151 17.8900
4     1 0.00233 16.3000
5     1 0.00321 14.8500
6     2 0.00437 13.5300
7     3 0.00594 12.3300
8     3 0.00783 11.2300
9     7 0.01088 10.2400
10   16 0.01521  9.3270
11   21 0.02148  8.4980
12   28 0.02896  7.7430
13   31 0.03762  7.0550
14   32 0.04681  6.4290
15   38 0.05643  5.8580
16   40 0.06700  5.3370
17   56 0.07816  4.8630
18   61 0.09005  4.4310
19   68 0.10210  4.0370
20   75 0.11420  3.6790
21   79 0.12650  3.3520
22   83 0.13870  3.0540
23   91 0.15090  2.7830
24   97 0.16310  2.5360
25  100 0.17500  2.3100
26  104 0.18660  2.1050
27  108 0.19800  1.9180
28  113 0.20940  1.7480
29  117 0.22040  1.5920
30  120 0.23110  1.4510
31  125 0.24140  1.3220
32  129 0.25160  1.2050
33  129 0.26150  1.0980
34  132 0.27110  1.0000
35  135 0.28030  0.9112
36  133 0.28940  0.8303
37  134 0.29820  0.7565
38  138 0.30670  0.6893
39  141 0.31480  0.6281
40  142 0.32260  0.5723
41  144 0.33000  0.5214
42  146 0.33700  0.4751
43  145 0.34370  0.4329
44  145 0.35020  0.3945
45  145 0.35630  0.3594
46  149 0.36210  0.3275
47  150 0.36780  0.2984
48  149 0.37300  0.2719
49  151 0.37810  0.2477
50  151 0.38280  0.2257
51  152 0.38730  0.2057
52  151 0.39140  0.1874
53  153 0.39510  0.1707
54  155 0.39880  0.1556
55  160 0.40230  0.1418
56  166 0.40560  0.1292
57  170 0.40870  0.1177
58  169 0.41170  0.1072
59  170 0.41440  0.0977
60  171 0.41700  0.0890
61  171 0.41940  0.0811
62  176 0.42160  0.0739
63  177 0.42370  0.0673
64  178 0.42550  0.0614
65  181 0.42730  0.0559
66  180 0.42910  0.0510
67  181 0.43070  0.0464
68  182 0.43210  0.0423
69  182 0.43350  0.0385
70  183 0.43470  0.0351
71  182 0.43580  0.0320
72  186 0.43670  0.0292
73  189 0.43770  0.0266
74  190 0.43850  0.0242
75  191 0.43930  0.0220
76  192 0.44000  0.0201
77  192 0.44060  0.0183
78  192 0.44120  0.0167
79  194 0.44180  0.0152
80  196 0.44220  0.0138
81  196 0.44270  0.0126
82  196 0.44300  0.0115
83  194 0.44340  0.0105
84  195 0.44370  0.0095
85  195 0.44400  0.0087
86  196 0.44420  0.0079
87  197 0.44440  0.0072
88  197 0.44460  0.0066
89  197 0.44480  0.0060
90  198 0.44490  0.0055
91  198 0.44510  0.0050
92  198 0.44520  0.0045
93  197 0.44530  0.0041
94  196 0.44540  0.0038
95  195 0.44540  0.0034
96  196 0.44550  0.0031
97  196 0.44560  0.0028
98  197 0.44560  0.0026
99  198 0.44570  0.0024
100 200 0.44570  0.0022
