
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 8.6180
2    1 0.00162 7.8530
3    1 0.00328 7.1550
4    1 0.00500 6.5200
5    1 0.00675 5.9400
6    2 0.00901 5.4130
7    3 0.01185 4.9320
8    3 0.01526 4.4940
9    7 0.02082 4.0940
10  14 0.02837 3.7310
11  19 0.03916 3.3990
12  23 0.05134 3.0970
13  28 0.06462 2.8220
14  32 0.07829 2.5710
15  34 0.09260 2.3430
16  39 0.10730 2.1350
17  47 0.12240 1.9450
18  55 0.13770 1.7720
19  58 0.15250 1.6150
20  66 0.16730 1.4710
21  69 0.18180 1.3410
22  74 0.19580 1.2220
23  78 0.20920 1.1130
24  84 0.22220 1.0140
25  89 0.23490 0.9241
26  90 0.24720 0.8420
27  91 0.25870 0.7672
28  96 0.26990 0.6991
29  98 0.28050 0.6370
30  98 0.29030 0.5804
31 104 0.29960 0.5288
32 110 0.30870 0.4818
33 114 0.31780 0.4390
34 115 0.32640 0.4000
35 116 0.33440 0.3645
36 122 0.34200 0.3321
37 122 0.34920 0.3026
38 123 0.35590 0.2757
39 127 0.36220 0.2512
40 132 0.36820 0.2289
41 136 0.37390 0.2086
42 137 0.37930 0.1900
43 134 0.38420 0.1732
44 137 0.38880 0.1578
45 138 0.39310 0.1438
46 140 0.39700 0.1310
47 142 0.40080 0.1194
48 143 0.40440 0.1088
49 144 0.40790 0.0991
50 146 0.41080 0.0903
51 149 0.41390 0.0823
52 147 0.41660 0.0750
53 146 0.41910 0.0683
54 150 0.42140 0.0622
55 156 0.42340 0.0567
56 157 0.42540 0.0517
57 162 0.42710 0.0471
58 162 0.42900 0.0429
59 165 0.43060 0.0391
60 166 0.43220 0.0356
61 166 0.43360 0.0324
62 167 0.43470 0.0296
63 168 0.43570 0.0269
64 170 0.43670 0.0246
65 172 0.43770 0.0224
66 173 0.43860 0.0204
67 177 0.43940 0.0186
68 176 0.44020 0.0169
69 174 0.44080 0.0154
70 177 0.44130 0.0140
71 180 0.44190 0.0128
72 179 0.44230 0.0117
73 179 0.44270 0.0106
74 180 0.44310 0.0097
75 181 0.44340 0.0088
76 183 0.44370 0.0080
77 184 0.44400 0.0073
78 186 0.44420 0.0067
79 187 0.44440 0.0061
80 187 0.44460 0.0055
81 186 0.44480 0.0050
82 186 0.44490 0.0046
83 189 0.44510 0.0042
84 189 0.44520 0.0038
85 191 0.44530 0.0035
86 191 0.44540 0.0032
87 191 0.44540 0.0029
88 190 0.44550 0.0026
89 191 0.44560 0.0024
90 190 0.44560 0.0022
91 191 0.44570 0.0020
92 191 0.44570 0.0018
93 191 0.44580 0.0017
94 192 0.44580 0.0015
95 193 0.44580 0.0014
96 194 0.44590 0.0012
97 194 0.44590 0.0011
98 197 0.44590 0.0010
