
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 36.390
2     2 0.00071 33.160
3     2 0.00164 30.210
4     2 0.00248 27.530
5     2 0.00323 25.080
6     2 0.00391 22.850
7     2 0.00453 20.820
8     2 0.00510 18.970
9     3 0.00570 17.290
10    2 0.00644 15.750
11    2 0.00709 14.350
12    3 0.00767 13.080
13    3 0.00819 11.920
14    3 0.00864 10.860
15    4 0.00915  9.893
16    4 0.00963  9.014
17    4 0.01004  8.213
18    4 0.01039  7.484
19    5 0.01078  6.819
20    6 0.01132  6.213
21    7 0.01198  5.661
22    7 0.01292  5.158
23   11 0.01390  4.700
24   12 0.01527  4.282
25   12 0.01675  3.902
26   15 0.01852  3.555
27   17 0.02054  3.240
28   19 0.02300  2.952
29   19 0.02552  2.690
30   23 0.02844  2.451
31   24 0.03178  2.233
32   26 0.03524  2.035
33   30 0.03920  1.854
34   33 0.04348  1.689
35   34 0.04820  1.539
36   38 0.05323  1.402
37   40 0.05852  1.278
38   42 0.06406  1.164
39   45 0.06986  1.061
40   47 0.07583  0.967
41   49 0.08203  0.881
42   51 0.08833  0.802
43   54 0.09478  0.731
44   59 0.10140  0.666
45   63 0.10820  0.607
46   71 0.11530  0.553
47   73 0.12250  0.504
48   75 0.12980  0.459
49   78 0.13720  0.418
50   81 0.14460  0.381
51   84 0.15200  0.347
52   86 0.15930  0.316
53   89 0.16660  0.288
54   93 0.17390  0.263
55   95 0.18110  0.239
56   97 0.18830  0.218
57   98 0.19540  0.199
58  100 0.20240  0.181
59  102 0.20940  0.165
60  105 0.21630  0.150
61  108 0.22330  0.137
62  110 0.23020  0.125
63  111 0.23700  0.114
64  110 0.24380  0.104
65  112 0.25030  0.094
66  115 0.25670  0.086
67  118 0.26310  0.078
68  122 0.26960  0.071
69  122 0.27600  0.065
70  124 0.28220  0.059
71  126 0.28850  0.054
72  129 0.29460  0.049
73  129 0.30060  0.045
74  130 0.30660  0.041
75  132 0.31240  0.037
76  136 0.31820  0.034
77  138 0.32380  0.031
78  140 0.32930  0.028
79  141 0.33470  0.026
80  146 0.34000  0.023
81  146 0.34510  0.021
82  149 0.35010  0.019
83  151 0.35500  0.018
84  150 0.35980  0.016
85  153 0.36440  0.015
86  157 0.36890  0.013
87  158 0.37320  0.012
88  159 0.37740  0.011
89  161 0.38140  0.010
90  164 0.38530  0.009
91  167 0.38900  0.008
92  171 0.39250  0.008
93  170 0.39600  0.007
94  172 0.39920  0.006
95  173 0.40230  0.006
96  174 0.40530  0.005
97  176 0.40810  0.005
98  177 0.41080  0.004
99  178 0.41330  0.004
100 179 0.41570  0.004
