
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 46.540
2   1 0.000406 42.410
3   1 0.000845 38.640
4   1 0.001320 35.210
5   2 0.001906 32.080
6   3 0.003019 29.230
7   8 0.004673 26.630
8  30 0.008425 24.270
9  51 0.014100 22.110
10 75 0.020650 20.150
11 84 0.027180 18.360
12 90 0.033470 16.730
13 91 0.039430 15.240
14 91 0.045190 13.890
15 91 0.050740 12.650
16 91 0.056120 11.530
17 91 0.061340 10.510
18 91 0.066430  9.572
19 91 0.071410  8.722
20 91 0.076300  7.947
21 91 0.081110  7.241
22 90 0.085850  6.598
23 90 0.090510  6.011
24 90 0.095120  5.477
25 90 0.099650  4.991
26 90 0.104100  4.547
27 90 0.108500  4.143
28 89 0.112800  3.775
29 88 0.117000  3.440
30 85 0.121000  3.134
31 83 0.125000  2.856
32 82 0.128800  2.602
33 81 0.132400  2.371
34 80 0.135900  2.160
35 78 0.139200  1.968
36 78 0.142400  1.794
37 78 0.145300  1.634
38 76 0.148100  1.489
39 72 0.150600  1.357
40 71 0.153000  1.236
41 68 0.155200  1.126
42 68 0.157200  1.026
43 67 0.159000  0.935
44 67 0.160600  0.852
45 65 0.162100  0.776
46 63 0.163500  0.707
47 63 0.164700  0.645
48 63 0.165700  0.587
49 62 0.166700  0.535
50 62 0.167500  0.488
51 61 0.168200  0.444
52 60 0.168900  0.405
53 59 0.169500  0.369
54 57 0.170000  0.336
55 58 0.170400  0.306
56 58 0.170800  0.279
57 57 0.171100  0.254
58 58 0.171400  0.232
59 58 0.171700  0.211
60 57 0.171900  0.192
61 58 0.172100  0.175
62 56 0.172300  0.160
63 58 0.172400  0.146
64 59 0.172500  0.133
65 57 0.172600  0.121
66 60 0.172700  0.110
67 61 0.172800  0.100
68 63 0.172900  0.091
69 62 0.172900  0.083
70 62 0.173000  0.076
71 62 0.173000  0.069
72 65 0.173100  0.063
73 65 0.173100  0.057
74 67 0.173100  0.052
75 70 0.173200  0.048
76 70 0.173200  0.043
77 71 0.173200  0.040
78 71 0.173200  0.036
79 72 0.173200  0.033
80 77 0.173200  0.030
81 77 0.173300  0.027
82 78 0.173300  0.025
83 78 0.173300  0.023
84 78 0.173300  0.021
85 78 0.173300  0.019
86 79 0.173300  0.017
87 80 0.173300  0.016
88 81 0.173300  0.014
89 81 0.173300  0.013
90 81 0.173300  0.012
91 82 0.173300  0.011
92 83 0.173300  0.010
93 84 0.173300  0.009
