
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 31.2000
2    1 0.002317 28.4300
3    1 0.004257 25.9100
4    1 0.005882 23.6000
5    1 0.007241 21.5100
6    1 0.008377 19.6000
7    3 0.011190 17.8600
8    3 0.014510 16.2700
9    3 0.017320 14.8200
10   4 0.020440 13.5100
11   5 0.023030 12.3100
12   5 0.025840 11.2100
13   6 0.028300 10.2200
14   6 0.030690  9.3100
15   6 0.032690  8.4830
16   6 0.034360  7.7300
17   6 0.035760  7.0430
18   7 0.037100  6.4170
19   8 0.038440  5.8470
20   9 0.039880  5.3280
21   9 0.041360  4.8540
22  10 0.042660  4.4230
23  12 0.043830  4.0300
24  12 0.044940  3.6720
25  12 0.045880  3.3460
26  11 0.046650  3.0490
27  11 0.047280  2.7780
28  10 0.047790  2.5310
29  11 0.048200  2.3060
30  11 0.048590  2.1010
31  11 0.048910  1.9150
32  12 0.049200  1.7450
33  12 0.049480  1.5900
34  12 0.049720  1.4480
35  13 0.049920  1.3200
36  14 0.050990  1.2020
37  14 0.053350  1.0960
38  15 0.056870  0.9983
39  16 0.060880  0.9096
40  17 0.064900  0.8288
41  17 0.068950  0.7552
42  17 0.072900  0.6881
43  17 0.076750  0.6270
44  18 0.080490  0.5713
45  18 0.084100  0.5205
46  19 0.087580  0.4743
47  21 0.091610  0.4321
48  22 0.095890  0.3938
49  22 0.100000  0.3588
50  22 0.104000  0.3269
51  22 0.107900  0.2979
52  24 0.111800  0.2714
53  25 0.115600  0.2473
54  25 0.119100  0.2253
55  26 0.122600  0.2053
56  27 0.126200  0.1871
57  28 0.129700  0.1704
58  29 0.133000  0.1553
59  30 0.136200  0.1415
60  31 0.139200  0.1289
61  31 0.142000  0.1175
62  31 0.144700  0.1070
63  31 0.147200  0.0975
64  34 0.149500  0.0889
65  33 0.151700  0.0810
66  33 0.153700  0.0738
67  33 0.155600  0.0672
68  33 0.157400  0.0613
69  33 0.159000  0.0558
70  34 0.160500  0.0509
71  35 0.161900  0.0463
72  37 0.163100  0.0422
73  37 0.164300  0.0385
74  38 0.165300  0.0350
75  40 0.166300  0.0319
76  41 0.167100  0.0291
77  44 0.167900  0.0265
78  44 0.168500  0.0242
79  44 0.169100  0.0220
80  45 0.169700  0.0201
81  46 0.170200  0.0183
82  47 0.170600  0.0167
83  47 0.171000  0.0152
84  47 0.171300  0.0138
85  48 0.171600  0.0126
86  48 0.171800  0.0115
87  50 0.172000  0.0105
88  51 0.172200  0.0095
89  51 0.172400  0.0087
90  52 0.172500  0.0079
91  52 0.172600  0.0072
92  53 0.172700  0.0066
93  54 0.172800  0.0060
94  55 0.172900  0.0055
95  55 0.173000  0.0050
96  55 0.173000  0.0045
97  54 0.173100  0.0041
98  54 0.173100  0.0038
99  55 0.173100  0.0034
100 54 0.173200  0.0031
