
Call:  glmnet(x = x, y = y, alpha = 0.85, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 0.52440
2     1 0.007259 0.47790
3     2 0.016450 0.43540
4     3 0.028010 0.39670
5     4 0.040770 0.36150
6     6 0.055330 0.32940
7    10 0.071200 0.30010
8    13 0.087790 0.27340
9    15 0.103300 0.24920
10   17 0.116600 0.22700
11   21 0.130200 0.20690
12   27 0.143600 0.18850
13   30 0.158000 0.17170
14   39 0.173700 0.15650
15   42 0.191000 0.14260
16   42 0.205600 0.12990
17   48 0.218100 0.11840
18   51 0.228900 0.10790
19   59 0.238300 0.09827
20   65 0.246900 0.08954
21   67 0.254600 0.08159
22   72 0.261200 0.07434
23   80 0.267100 0.06773
24   84 0.272400 0.06172
25   92 0.277200 0.05623
26   95 0.281300 0.05124
27  103 0.285000 0.04669
28  105 0.288100 0.04254
29  113 0.290800 0.03876
30  114 0.293100 0.03532
31  122 0.295300 0.03218
32  124 0.297100 0.02932
33  121 0.298600 0.02672
34  120 0.300100 0.02434
35  120 0.301400 0.02218
36  121 0.302600 0.02021
37  120 0.303600 0.01841
38  123 0.304400 0.01678
39  122 0.305200 0.01529
40  125 0.306000 0.01393
41  131 0.306700 0.01269
42  134 0.307500 0.01156
43  139 0.308200 0.01054
44  140 0.308900 0.00960
45  139 0.309400 0.00875
46  141 0.309900 0.00797
47  144 0.310500 0.00726
48  148 0.311000 0.00662
49  151 0.311500 0.00603
50  151 0.311900 0.00549
51  158 0.312300 0.00501
52  160 0.312600 0.00456
53  164 0.313000 0.00416
54  159 0.313300 0.00379
55  169 0.313400 0.00345
56  171 0.313600 0.00314
57  172 0.313800 0.00286
58  175 0.313900 0.00261
59  180 0.314100 0.00238
60  185 0.314200 0.00217
61  188 0.314300 0.00197
62  186 0.314500 0.00180
63  188 0.314600 0.00164
64  196 0.314700 0.00149
65  201 0.314800 0.00136
66  202 0.314900 0.00124
67  206 0.315000 0.00113
68  208 0.315100 0.00103
69  212 0.315200 0.00094
70  213 0.315300 0.00085
71  215 0.315300 0.00078
72  215 0.315400 0.00071
73  220 0.315400 0.00065
74  224 0.315500 0.00059
75  225 0.315500 0.00054
76  224 0.315500 0.00049
77  226 0.315500 0.00045
78  229 0.315500 0.00041
79  234 0.315600 0.00037
80  234 0.315600 0.00034
81  241 0.315600 0.00031
82  241 0.315600 0.00028
83  247 0.315600 0.00026
84  253 0.315600 0.00023
85  256 0.315600 0.00021
86  260 0.315700 0.00019
87  264 0.315700 0.00018
88  266 0.315700 0.00016
89  269 0.315700 0.00015
90  271 0.315700 0.00013
91  272 0.315700 0.00012
92  273 0.315700 0.00011
93  273 0.315700 0.00010
94  275 0.315700 0.00009
95  277 0.315700 0.00008
96  278 0.315700 0.00008
97  280 0.315700 0.00007
98  281 0.315700 0.00006
99  284 0.315700 0.00006
100 285 0.315700 0.00005
