
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 22.2900
2     1 0.000752 20.3100
3     2 0.001822 18.5000
4     3 0.003813 16.8600
5     4 0.006220 15.3600
6    12 0.010910 14.0000
7    23 0.017920 12.7500
8    32 0.026070 11.6200
9    40 0.035180 10.5900
10   52 0.045090  9.6480
11   60 0.055600  8.7910
12   76 0.066520  8.0100
13   84 0.077900  7.2990
14   99 0.089490  6.6500
15  112 0.101400  6.0590
16  127 0.113600  5.5210
17  138 0.125900  5.0310
18  144 0.137900  4.5840
19  160 0.149500  4.1770
20  164 0.160900  3.8050
21  175 0.171900  3.4670
22  184 0.182300  3.1590
23  188 0.192300  2.8790
24  196 0.201800  2.6230
25  197 0.210800  2.3900
26  199 0.219200  2.1780
27  197 0.227100  1.9840
28  196 0.234400  1.8080
29  197 0.241200  1.6470
30  194 0.247500  1.5010
31  195 0.253300  1.3680
32  191 0.258700  1.2460
33  191 0.263600  1.1350
34  190 0.268200  1.0350
35  186 0.272300  0.9426
36  185 0.276100  0.8589
37  185 0.279600  0.7826
38  184 0.282700  0.7131
39  185 0.285600  0.6497
40  187 0.288300  0.5920
41  186 0.290800  0.5394
42  188 0.293000  0.4915
43  188 0.295000  0.4478
44  188 0.296900  0.4080
45  190 0.298500  0.3718
46  190 0.300000  0.3388
47  195 0.301500  0.3087
48  195 0.302800  0.2813
49  198 0.304000  0.2563
50  202 0.305100  0.2335
51  202 0.306100  0.2128
52  203 0.307000  0.1939
53  208 0.307900  0.1766
54  211 0.308700  0.1609
55  207 0.309400  0.1466
56  210 0.310000  0.1336
57  211 0.310600  0.1217
58  211 0.311100  0.1109
59  212 0.311500  0.1011
60  215 0.312000  0.0921
61  217 0.312300  0.0839
62  222 0.312600  0.0765
63  224 0.313000  0.0697
64  225 0.313200  0.0635
65  229 0.313500  0.0578
66  232 0.313700  0.0527
67  232 0.313900  0.0480
68  235 0.314100  0.0438
69  240 0.314200  0.0399
70  243 0.314400  0.0363
71  244 0.314500  0.0331
72  250 0.314600  0.0302
73  251 0.314700  0.0275
74  251 0.314900  0.0250
75  253 0.315000  0.0228
76  255 0.315000  0.0208
77  260 0.315100  0.0189
78  259 0.315200  0.0173
79  261 0.315200  0.0157
80  263 0.315300  0.0143
81  266 0.315300  0.0130
82  265 0.315400  0.0119
83  268 0.315400  0.0108
84  269 0.315500  0.0099
85  269 0.315500  0.0090
86  271 0.315500  0.0082
87  272 0.315500  0.0075
88  273 0.315600  0.0068
89  272 0.315600  0.0062
90  274 0.315600  0.0057
91  276 0.315600  0.0051
92  278 0.315600  0.0047
93  280 0.315600  0.0043
94  281 0.315600  0.0039
95  281 0.315700  0.0035
96  282 0.315700  0.0032
97  282 0.315700  0.0029
98  283 0.315700  0.0027
99  282 0.315700  0.0024
100 284 0.315700  0.0022
