
Call:  glmnet(x = x, y = y, alpha = 0.55, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 0.81050
2     1 0.006519 0.73850
3     2 0.014880 0.67290
4     3 0.025850 0.61310
5     4 0.038020 0.55860
6     7 0.052260 0.50900
7    11 0.067880 0.46380
8    13 0.084490 0.42260
9    15 0.099970 0.38510
10   17 0.113400 0.35080
11   22 0.127300 0.31970
12   26 0.140800 0.29130
13   30 0.155000 0.26540
14   41 0.171000 0.24180
15   42 0.188200 0.22030
16   43 0.202800 0.20080
17   50 0.215300 0.18290
18   55 0.226400 0.16670
19   62 0.236000 0.15190
20   69 0.244900 0.13840
21   72 0.252800 0.12610
22   77 0.259600 0.11490
23   85 0.265700 0.10470
24   89 0.271300 0.09538
25   95 0.276200 0.08691
26   97 0.280500 0.07919
27  110 0.284200 0.07215
28  108 0.287500 0.06574
29  118 0.290200 0.05990
30  120 0.292600 0.05458
31  123 0.294800 0.04973
32  122 0.296700 0.04531
33  126 0.298200 0.04129
34  125 0.299700 0.03762
35  127 0.301100 0.03428
36  126 0.302300 0.03123
37  125 0.303300 0.02846
38  127 0.304200 0.02593
39  129 0.305000 0.02363
40  129 0.305800 0.02153
41  135 0.306500 0.01962
42  139 0.307300 0.01787
43  143 0.308000 0.01628
44  143 0.308700 0.01484
45  145 0.309400 0.01352
46  145 0.309900 0.01232
47  146 0.310400 0.01122
48  151 0.310900 0.01023
49  153 0.311400 0.00932
50  155 0.311800 0.00849
51  161 0.312200 0.00774
52  164 0.312600 0.00705
53  167 0.312900 0.00642
54  162 0.313200 0.00585
55  166 0.313400 0.00533
56  171 0.313600 0.00486
57  177 0.313700 0.00443
58  176 0.313900 0.00403
59  181 0.314000 0.00368
60  187 0.314200 0.00335
61  191 0.314300 0.00305
62  192 0.314500 0.00278
63  194 0.314600 0.00253
64  201 0.314700 0.00231
65  203 0.314800 0.00210
66  207 0.314900 0.00192
67  209 0.315000 0.00175
68  210 0.315100 0.00159
69  213 0.315200 0.00145
70  217 0.315300 0.00132
71  215 0.315300 0.00120
72  216 0.315400 0.00110
73  219 0.315400 0.00100
74  219 0.315500 0.00091
75  221 0.315500 0.00083
76  221 0.315500 0.00076
77  225 0.315500 0.00069
78  225 0.315600 0.00063
79  228 0.315600 0.00057
80  233 0.315600 0.00052
81  237 0.315600 0.00047
82  241 0.315600 0.00043
83  243 0.315600 0.00039
84  247 0.315700 0.00036
85  250 0.315700 0.00033
86  250 0.315700 0.00030
87  251 0.315700 0.00027
88  258 0.315700 0.00025
89  260 0.315700 0.00023
90  264 0.315700 0.00021
91  266 0.315700 0.00019
92  268 0.315700 0.00017
93  271 0.315700 0.00016
94  273 0.315700 0.00014
95  274 0.315700 0.00013
96  275 0.315700 0.00012
97  276 0.315700 0.00011
98  277 0.315700 0.00010
99  278 0.315700 0.00009
100 280 0.315700 0.00008
