
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 27.8100
2    1 0.00734 25.3400
3    1 0.01396 23.0900
4    1 0.01989 21.0400
5    1 0.02518 19.1700
6    1 0.02987 17.4700
7    1 0.03402 15.9100
8    1 0.03767 14.5000
9    1 0.04086 13.2100
10   1 0.04365 12.0400
11   1 0.04607 10.9700
12   1 0.04817  9.9940
13   1 0.04998  9.1060
14   1 0.05154  8.2970
15   1 0.05288  7.5600
16   1 0.05403  6.8890
17   1 0.05501  6.2770
18   1 0.05584  5.7190
19   1 0.05655  5.2110
20   1 0.05715  4.7480
21   1 0.05766  4.3260
22   1 0.05809  3.9420
23   1 0.05846  3.5920
24   1 0.05876  3.2730
25   1 0.05902  2.9820
26   2 0.05994  2.7170
27   3 0.06251  2.4760
28   3 0.06620  2.2560
29   4 0.07015  2.0550
30   4 0.07447  1.8730
31   6 0.07936  1.7060
32   6 0.08543  1.5550
33   6 0.09147  1.4170
34   6 0.09747  1.2910
35   9 0.10480  1.1760
36   9 0.11260  1.0720
37  10 0.12030  0.9765
38  10 0.12800  0.8897
39  13 0.13670  0.8107
40  14 0.14610  0.7387
41  14 0.15550  0.6730
42  14 0.16460  0.6132
43  15 0.17390  0.5588
44  17 0.18340  0.5091
45  18 0.19270  0.4639
46  19 0.20200  0.4227
47  23 0.21150  0.3851
48  23 0.22130  0.3509
49  25 0.23130  0.3197
50  26 0.24110  0.2913
51  27 0.25080  0.2655
52  27 0.26020  0.2419
53  27 0.26920  0.2204
54  30 0.27800  0.2008
55  30 0.28680  0.1830
56  30 0.29510  0.1667
57  30 0.30310  0.1519
58  31 0.31080  0.1384
59  31 0.31810  0.1261
60  31 0.32500  0.1149
61  31 0.33150  0.1047
62  31 0.33760  0.0954
63  31 0.34320  0.0869
64  32 0.34850  0.0792
65  32 0.35340  0.0722
66  32 0.35800  0.0658
67  32 0.36210  0.0599
68  32 0.36600  0.0546
69  32 0.36950  0.0497
70  32 0.37270  0.0453
71  32 0.37560  0.0413
72  32 0.37820  0.0376
73  32 0.38060  0.0343
74  32 0.38270  0.0312
75  33 0.38460  0.0285
76  33 0.38630  0.0259
77  33 0.38790  0.0236
78  33 0.38920  0.0215
79  33 0.39040  0.0196
80  33 0.39140  0.0179
81  33 0.39240  0.0163
82  33 0.39320  0.0148
83  33 0.39390  0.0135
84  33 0.39450  0.0123
85  33 0.39500  0.0112
86  33 0.39550  0.0102
87  33 0.39590  0.0093
88  33 0.39620  0.0085
89  33 0.39650  0.0077
90  33 0.39680  0.0071
91  33 0.39700  0.0064
92  33 0.39720  0.0059
93  33 0.39730  0.0053
94  33 0.39750  0.0049
95  33 0.39760  0.0044
96  33 0.39770  0.0040
97  33 0.39780  0.0037
98  33 0.39780  0.0034
99  33 0.39790  0.0031
100 33 0.39800  0.0028
