
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev   Lambda
1   0 0.000000 0.194600
2   1 0.008854 0.177300
3   2 0.016890 0.161500
4   2 0.028430 0.147200
5   3 0.038170 0.134100
6   3 0.049710 0.122200
7   3 0.059290 0.111300
8   4 0.069760 0.101500
9   4 0.082860 0.092440
10  4 0.093730 0.084230
11  5 0.103500 0.076740
12  6 0.112200 0.069930
13  7 0.119900 0.063710
14  9 0.128200 0.058050
15 10 0.136100 0.052900
16 11 0.144800 0.048200
17 11 0.152300 0.043920
18 14 0.159800 0.040010
19 15 0.168000 0.036460
20 20 0.177100 0.033220
21 19 0.186200 0.030270
22 20 0.194600 0.027580
23 21 0.202100 0.025130
24 22 0.209500 0.022900
25 23 0.216100 0.020860
26 25 0.222100 0.019010
27 25 0.228200 0.017320
28 27 0.233800 0.015780
29 28 0.238900 0.014380
30 27 0.243400 0.013100
31 30 0.248000 0.011940
32 31 0.252600 0.010880
33 32 0.256800 0.009912
34 35 0.260700 0.009031
35 36 0.265000 0.008229
36 37 0.268800 0.007498
37 39 0.271900 0.006832
38 39 0.274600 0.006225
39 39 0.276800 0.005672
40 41 0.278700 0.005168
41 42 0.280400 0.004709
42 42 0.281900 0.004291
43 43 0.283200 0.003909
44 43 0.284500 0.003562
45 43 0.285600 0.003246
46 45 0.286500 0.002957
47 46 0.287400 0.002695
48 47 0.288100 0.002455
49 47 0.288800 0.002237
50 48 0.289400 0.002038
51 48 0.289900 0.001857
52 48 0.290300 0.001692
53 48 0.290600 0.001542
54 48 0.290900 0.001405
55 48 0.291100 0.001280
56 48 0.291300 0.001166
57 48 0.291500 0.001063
58 48 0.291600 0.000968
59 48 0.291700 0.000882
60 48 0.291800 0.000804
61 48 0.291900 0.000733
62 48 0.291900 0.000668
63 48 0.292000 0.000608
64 48 0.292000 0.000554
65 48 0.292100 0.000505
66 48 0.292100 0.000460
67 48 0.292100 0.000419
68 48 0.292100 0.000382
69 48 0.292200 0.000348
70 48 0.292200 0.000317
71 48 0.292200 0.000289
72 48 0.292200 0.000263
73 48 0.292200 0.000240
74 48 0.292200 0.000219
75 48 0.292200 0.000199
76 48 0.292200 0.000182
77 48 0.292200 0.000165
78 48 0.292200 0.000151
79 48 0.292200 0.000137
80 48 0.292200 0.000125
81 48 0.292300 0.000114
