
Call:  glmnet(x = x, y = y, alpha = 0.7, family = "gaussian", standardize = FALSE) 

   Df     %Dev   Lambda
1   0 0.000000 0.278000
2   1 0.007319 0.253300
3   2 0.014170 0.230800
4   2 0.024450 0.210300
5   3 0.033410 0.191600
6   3 0.044300 0.174600
7   3 0.053650 0.159100
8   3 0.061660 0.144900
9   4 0.073420 0.132100
10  4 0.084200 0.120300
11  5 0.094410 0.109600
12  6 0.103900 0.099890
13  7 0.112200 0.091020
14  8 0.120900 0.082930
15 10 0.129600 0.075570
16 11 0.138800 0.068850
17 11 0.146800 0.062740
18 14 0.154600 0.057160
19 16 0.163000 0.052080
20 19 0.171300 0.047460
21 20 0.180400 0.043240
22 21 0.189000 0.039400
23 20 0.196600 0.035900
24 21 0.203800 0.032710
25 23 0.210600 0.029800
26 23 0.216700 0.027160
27 26 0.223000 0.024740
28 28 0.228900 0.022550
29 27 0.234400 0.020540
30 28 0.239200 0.018720
31 29 0.243600 0.017060
32 32 0.248100 0.015540
33 32 0.252600 0.014160
34 34 0.256700 0.012900
35 36 0.260900 0.011760
36 38 0.265100 0.010710
37 38 0.268600 0.009760
38 39 0.271600 0.008893
39 39 0.274100 0.008103
40 39 0.276300 0.007383
41 42 0.278200 0.006727
42 43 0.280000 0.006129
43 43 0.281400 0.005585
44 44 0.282800 0.005089
45 44 0.284100 0.004637
46 45 0.285300 0.004225
47 46 0.286300 0.003849
48 47 0.287200 0.003507
49 48 0.288000 0.003196
50 48 0.288700 0.002912
51 48 0.289300 0.002653
52 48 0.289700 0.002418
53 48 0.290200 0.002203
54 48 0.290500 0.002007
55 48 0.290800 0.001829
56 48 0.291000 0.001666
57 48 0.291200 0.001518
58 48 0.291400 0.001383
59 48 0.291500 0.001261
60 48 0.291700 0.001149
61 48 0.291800 0.001047
62 48 0.291800 0.000954
63 48 0.291900 0.000869
64 48 0.292000 0.000792
65 48 0.292000 0.000721
66 48 0.292100 0.000657
67 48 0.292100 0.000599
68 48 0.292100 0.000546
69 48 0.292100 0.000497
70 48 0.292200 0.000453
71 48 0.292200 0.000413
72 48 0.292200 0.000376
73 48 0.292200 0.000343
74 48 0.292200 0.000312
75 48 0.292200 0.000284
76 48 0.292200 0.000259
77 48 0.292200 0.000236
78 48 0.292200 0.000215
79 48 0.292200 0.000196
80 48 0.292200 0.000179
81 48 0.292200 0.000163
82 48 0.292200 0.000148
