
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 3.1980
2   1 0.004165 2.9130
3   1 0.008187 2.6550
4   1 0.012050 2.4190
5   2 0.017790 2.2040
6   2 0.024030 2.0080
7   2 0.029920 1.8300
8   3 0.037280 1.6670
9   3 0.044340 1.5190
10  4 0.051000 1.3840
11  8 0.059190 1.2610
12  8 0.070590 1.1490
13 12 0.083440 1.0470
14 13 0.096620 0.9540
15 14 0.109100 0.8693
16 15 0.120800 0.7921
17 15 0.131500 0.7217
18 17 0.141400 0.6576
19 20 0.150700 0.5992
20 21 0.160000 0.5459
21 23 0.168500 0.4974
22 26 0.176900 0.4532
23 28 0.185300 0.4130
24 29 0.193600 0.3763
25 31 0.201500 0.3429
26 33 0.209000 0.3124
27 33 0.215900 0.2847
28 33 0.222000 0.2594
29 33 0.227500 0.2363
30 35 0.233200 0.2153
31 37 0.239200 0.1962
32 38 0.244600 0.1788
33 38 0.249800 0.1629
34 38 0.254400 0.1484
35 38 0.258600 0.1352
36 41 0.262300 0.1232
37 42 0.265800 0.1123
38 43 0.269200 0.1023
39 42 0.272000 0.0932
40 43 0.274400 0.0849
41 44 0.276600 0.0774
42 46 0.278400 0.0705
43 46 0.280100 0.0642
44 47 0.281800 0.0585
45 48 0.283400 0.0533
46 48 0.284700 0.0486
47 48 0.285800 0.0443
48 48 0.286800 0.0403
49 48 0.287600 0.0368
50 48 0.288300 0.0335
51 48 0.288900 0.0305
52 48 0.289500 0.0278
53 48 0.289900 0.0253
54 48 0.290300 0.0231
55 48 0.290600 0.0210
56 48 0.290900 0.0192
57 48 0.291100 0.0175
58 48 0.291300 0.0159
59 48 0.291400 0.0145
60 48 0.291600 0.0132
61 48 0.291700 0.0120
62 48 0.291800 0.0110
63 48 0.291800 0.0100
64 48 0.291900 0.0091
65 48 0.292000 0.0083
66 48 0.292000 0.0076
67 48 0.292100 0.0069
68 48 0.292100 0.0063
69 48 0.292100 0.0057
70 48 0.292100 0.0052
71 48 0.292200 0.0047
72 48 0.292200 0.0043
73 48 0.292200 0.0039
74 48 0.292200 0.0036
75 48 0.292200 0.0033
76 48 0.292200 0.0030
77 48 0.292200 0.0027
78 48 0.292200 0.0025
79 48 0.292200 0.0023
80 48 0.292200 0.0021
81 48 0.292200 0.0019
82 48 0.292200 0.0017
83 48 0.292200 0.0016
