
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 44.990
2  11 0.001523 40.990
3  22 0.005569 37.350
4  29 0.010890 34.030
5  34 0.016680 31.010
6  42 0.022770 28.260
7  49 0.029460 25.750
8  59 0.036300 23.460
9  65 0.043350 21.370
10 74 0.050490 19.480
11 80 0.057910 17.750
12 83 0.065470 16.170
13 83 0.072920 14.730
14 83 0.080130 13.420
15 84 0.087120 12.230
16 84 0.093930 11.140
17 84 0.100600 10.150
18 84 0.107000  9.252
19 84 0.113300  8.430
20 84 0.119400  7.681
21 84 0.125400  6.999
22 84 0.131200  6.377
23 84 0.136900  5.811
24 84 0.142400  5.295
25 84 0.147600  4.824
26 84 0.152700  4.396
27 83 0.157700  4.005
28 83 0.162400  3.649
29 82 0.166900  3.325
30 81 0.171100  3.030
31 81 0.175200  2.761
32 81 0.179000  2.515
33 79 0.182700  2.292
34 77 0.186100  2.088
35 77 0.189300  1.903
36 77 0.192200  1.734
37 76 0.194900  1.580
38 75 0.197400  1.439
39 75 0.199700  1.311
40 75 0.201800  1.195
41 74 0.203700  1.089
42 75 0.205400  0.992
43 74 0.207100  0.904
44 73 0.208600  0.824
45 73 0.209900  0.750
46 73 0.211200  0.684
47 72 0.212300  0.623
48 72 0.213300  0.568
49 72 0.214200  0.517
50 72 0.215000  0.471
51 72 0.215700  0.430
52 72 0.216300  0.391
53 72 0.216800  0.356
54 69 0.217300  0.325
55 69 0.217700  0.296
56 68 0.218100  0.270
57 68 0.218400  0.246
58 67 0.218700  0.224
59 66 0.219000  0.204
60 65 0.219200  0.186
61 65 0.219400  0.169
62 66 0.219500  0.154
63 66 0.219700  0.141
64 66 0.219800  0.128
65 63 0.219900  0.117
66 63 0.220000  0.106
67 64 0.220000  0.097
68 65 0.220100  0.088
69 65 0.220200  0.080
70 63 0.220200  0.073
71 63 0.220200  0.067
72 64 0.220300  0.061
73 63 0.220300  0.055
74 65 0.220300  0.051
75 67 0.220300  0.046
76 67 0.220400  0.042
77 68 0.220400  0.038
78 67 0.220400  0.035
79 67 0.220400  0.032
80 67 0.220400  0.029
81 68 0.220400  0.026
82 69 0.220400  0.024
83 69 0.220400  0.022
84 69 0.220400  0.020
85 70 0.220400  0.018
86 71 0.220400  0.017
87 71 0.220400  0.015
88 71 0.220500  0.014
89 71 0.220500  0.013
90 72 0.220500  0.011
