
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 51.010
2    3 0.00066 46.470
3    5 0.00209 42.350
4   10 0.00448 38.580
5   14 0.00826 35.160
6   17 0.01272 32.030
7   20 0.01770 29.190
8   23 0.02333 26.590
9   26 0.02960 24.230
10  27 0.03612 22.080
11  31 0.04320 20.120
12  34 0.05073 18.330
13  41 0.05898 16.700
14  42 0.06779 15.220
15  43 0.07674 13.870
16  45 0.08586 12.630
17  48 0.09517 11.510
18  48 0.10460 10.490
19  50 0.11400  9.558
20  50 0.12340  8.708
21  50 0.13280  7.935
22  54 0.14230  7.230
23  55 0.15210  6.588
24  55 0.16190  6.002
25  57 0.17160  5.469
26  58 0.18140  4.983
27  60 0.19120  4.541
28  60 0.20090  4.137
29  60 0.21050  3.770
30  60 0.22000  3.435
31  61 0.22940  3.130
32  62 0.23860  2.852
33  62 0.24770  2.598
34  64 0.25660  2.367
35  64 0.26530  2.157
36  64 0.27380  1.966
37  66 0.28210  1.791
38  67 0.29030  1.632
39  67 0.29820  1.487
40  68 0.30580  1.355
41  68 0.31320  1.234
42  71 0.32040  1.125
43  72 0.32740  1.025
44  73 0.33410  0.934
45  73 0.34050  0.851
46  72 0.34660  0.775
47  72 0.35240  0.706
48  72 0.35780  0.644
49  72 0.36290  0.586
50  73 0.36770  0.534
51  73 0.37220  0.487
52  73 0.37640  0.444
53  73 0.38030  0.404
54  73 0.38390  0.368
55  73 0.38720  0.336
56  73 0.39030  0.306
57  73 0.39300  0.279
58  73 0.39550  0.254
59  73 0.39780  0.231
60  73 0.39980  0.211
61  73 0.40170  0.192
62  73 0.40330  0.175
63  73 0.40480  0.159
64  73 0.40610  0.145
65  73 0.40730  0.132
66  72 0.40830  0.121
67  72 0.40910  0.110
68  72 0.40990  0.100
69  73 0.41060  0.091
70  73 0.41120  0.083
71  73 0.41170  0.076
72  73 0.41220  0.069
73  72 0.41260  0.063
74  72 0.41290  0.057
75  72 0.41320  0.052
76  72 0.41340  0.048
77  72 0.41360  0.043
78  72 0.41380  0.039
79  72 0.41400  0.036
80  72 0.41410  0.033
81  72 0.41420  0.030
82  73 0.41430  0.027
83  73 0.41440  0.025
84  73 0.41450  0.023
85  73 0.41450  0.021
86  73 0.41460  0.019
87  73 0.41460  0.017
88  72 0.41470  0.016
89  73 0.41470  0.014
90  73 0.41470  0.013
91  73 0.41470  0.012
92  73 0.41470  0.011
93  73 0.41480  0.010
94  73 0.41480  0.009
95  73 0.41480  0.008
96  73 0.41480  0.007
97  73 0.41480  0.007
98  73 0.41480  0.006
99  73 0.41480  0.006
100 73 0.41480  0.005
