
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1   73 0.00000 5653.0
2   73 0.01099 5151.0
3   73 0.01191 4693.0
4   73 0.01289 4276.0
5   73 0.01393 3896.0
6   73 0.01504 3550.0
7   73 0.01622 3235.0
8   73 0.01746 2947.0
9   73 0.01877 2686.0
10  73 0.02015 2447.0
11  73 0.02159 2230.0
12  73 0.02310 2032.0
13  73 0.02466 1851.0
14  73 0.02629 1687.0
15  73 0.02796 1537.0
16  73 0.02968 1400.0
17  73 0.03144 1276.0
18  73 0.03323 1163.0
19  73 0.03505 1059.0
20  73 0.03689  965.1
21  73 0.03873  879.4
22  73 0.04058  801.3
23  73 0.04243  730.1
24  73 0.04426  665.2
25  73 0.04607  606.1
26  73 0.04785  552.3
27  73 0.04960  503.2
28  73 0.05132  458.5
29  73 0.05299  417.8
30  73 0.05462  380.7
31  73 0.05620  346.9
32  73 0.05774  316.0
33  73 0.05923  288.0
34  73 0.06067  262.4
35  73 0.06206  239.1
36  73 0.06341  217.8
37  73 0.06471  198.5
38  73 0.06597  180.9
39  73 0.06719  164.8
40  73 0.06838  150.1
41  73 0.06953  136.8
42  73 0.07064  124.7
43  73 0.07173  113.6
44  73 0.07278  103.5
45  73 0.07381   94.3
46  73 0.07482   85.9
47  73 0.07580   78.3
48  73 0.07677   71.3
49  73 0.07771   65.0
50  73 0.07865   59.2
51  73 0.07957   54.0
52  73 0.08048   49.2
53  73 0.08139   44.8
54  73 0.08230   40.8
55  73 0.08320   37.2
56  73 0.08412   33.9
57  73 0.08504   30.9
58  73 0.08598   28.1
59  73 0.08693   25.6
60  73 0.08791   23.4
61  73 0.08892   21.3
62  73 0.08996   19.4
63  73 0.09105   17.7
64  73 0.09217   16.1
65  73 0.09335   14.7
66  73 0.09459   13.4
67  73 0.09589   12.2
68  73 0.09726   11.1
69  73 0.09871   10.1
70  73 0.10020    9.2
71  73 0.10190    8.4
72  73 0.10360    7.6
73  73 0.10540    7.0
74  73 0.10730    6.3
75  73 0.10940    5.8
76  73 0.11160    5.3
77  73 0.11390    4.8
78  73 0.11630    4.4
79  73 0.11890    4.0
80  73 0.12170    3.6
81  73 0.12460    3.3
82  73 0.12770    3.0
83  73 0.13090    2.7
84  73 0.13430    2.5
85  73 0.13790    2.3
86  73 0.14170    2.1
87  73 0.14560    1.9
88  73 0.14970    1.7
89  73 0.15400    1.6
90  73 0.15850    1.4
91  73 0.16310    1.3
92  73 0.16790    1.2
93  73 0.17290    1.1
94  73 0.17810    1.0
95  73 0.18330    0.9
96  73 0.18880    0.8
97  73 0.19430    0.7
98  73 0.20000    0.7
99  73 0.20580    0.6
100 73 0.21170    0.6
