
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 565.30
2    1 0.00287 515.10
3    1 0.00567 469.30
4    1 0.00838 427.60
5    1 0.01099 389.60
6    1 0.01349 355.00
7    1 0.01585 323.50
8    1 0.01808 294.70
9    1 0.02018 268.60
10   1 0.02213 244.70
11   2 0.02438 223.00
12   3 0.02763 203.20
13   3 0.03092 185.10
14   3 0.03402 168.70
15   3 0.03692 153.70
16   3 0.03963 140.00
17   3 0.04215 127.60
18   3 0.04449 116.30
19   3 0.04665 105.90
20   6 0.04915  96.51
21   6 0.05182  87.94
22   6 0.05430  80.13
23   7 0.05664  73.01
24   7 0.05882  66.52
25   8 0.06085  60.61
26   8 0.06271  55.23
27  10 0.06444  50.32
28  10 0.06603  45.85
29  11 0.06752  41.78
30  11 0.06894  38.07
31  11 0.07023  34.69
32  11 0.07140  31.60
33  12 0.07251  28.80
34  12 0.07356  26.24
35  12 0.07452  23.91
36  13 0.07541  21.78
37  14 0.07634  19.85
38  14 0.07731  18.09
39  14 0.07824  16.48
40  14 0.07912  15.01
41  16 0.08009  13.68
42  17 0.08119  12.47
43  20 0.08240  11.36
44  22 0.08381  10.35
45  22 0.08527   9.43
46  23 0.08682   8.59
47  23 0.08844   7.83
48  24 0.09018   7.13
49  24 0.09198   6.50
50  27 0.09395   5.92
51  28 0.09611   5.40
52  29 0.09837   4.92
53  31 0.10080   4.48
54  33 0.10350   4.08
55  33 0.10640   3.72
56  32 0.10930   3.39
57  36 0.11250   3.09
58  37 0.11590   2.81
59  39 0.11940   2.56
60  39 0.12320   2.34
61  45 0.12710   2.13
62  46 0.13140   1.94
63  48 0.13580   1.77
64  50 0.14040   1.61
65  52 0.14530   1.47
66  53 0.15030   1.34
67  53 0.15550   1.22
68  54 0.16080   1.11
69  56 0.16630   1.01
70  56 0.17200   0.92
71  56 0.17780   0.84
72  59 0.18370   0.76
73  61 0.18970   0.70
74  60 0.19590   0.64
75  61 0.20210   0.58
76  62 0.20840   0.53
77  64 0.21480   0.48
78  65 0.22120   0.44
79  66 0.22770   0.40
80  66 0.23420   0.36
81  66 0.24060   0.33
82  67 0.24710   0.30
83  68 0.25360   0.27
84  69 0.26000   0.25
85  71 0.26640   0.23
86  71 0.27280   0.21
87  71 0.27910   0.19
88  72 0.28530   0.17
89  72 0.29150   0.16
90  72 0.29750   0.14
91  72 0.30340   0.13
92  73 0.30930   0.12
93  73 0.31490   0.11
94  72 0.32050   0.10
95  73 0.32580   0.09
96  72 0.33100   0.08
97  70 0.33610   0.07
98  70 0.34090   0.07
99  72 0.34570   0.06
100 72 0.35020   0.06
