
Call:  glmnet(x = x, y = y, alpha = 0.4, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 1.10900
2    2 0.00578 1.01100
3    2 0.01290 0.92080
4    3 0.02229 0.83900
5    5 0.03126 0.76440
6    7 0.04196 0.69650
7   14 0.05739 0.63470
8   15 0.07687 0.57830
9   16 0.09388 0.52690
10  21 0.11190 0.48010
11  28 0.13290 0.43740
12  35 0.15700 0.39860
13  50 0.18310 0.36320
14  57 0.20830 0.33090
15  65 0.23070 0.30150
16  67 0.25070 0.27470
17  72 0.26940 0.25030
18  72 0.28560 0.22810
19  76 0.29930 0.20780
20  75 0.31110 0.18940
21  81 0.32120 0.17250
22  81 0.33000 0.15720
23  86 0.33750 0.14320
24  87 0.34390 0.13050
25  90 0.34930 0.11890
26  92 0.35390 0.10840
27  92 0.35780 0.09873
28  93 0.36110 0.08996
29  93 0.36400 0.08197
30  91 0.36640 0.07469
31  92 0.36850 0.06805
32  93 0.37040 0.06201
33  96 0.37190 0.05650
34  97 0.37350 0.05148
35  96 0.37500 0.04691
36  95 0.37610 0.04274
37  95 0.37710 0.03894
38  96 0.37800 0.03548
39  96 0.37880 0.03233
40  93 0.37940 0.02946
41  93 0.37990 0.02684
42  94 0.38040 0.02446
43  97 0.38090 0.02228
44 101 0.38160 0.02030
45 103 0.38210 0.01850
46 101 0.38260 0.01686
47 101 0.38310 0.01536
48 102 0.38340 0.01399
49 103 0.38380 0.01275
50 105 0.38420 0.01162
51 105 0.38450 0.01059
52 103 0.38480 0.00965
53 105 0.38510 0.00879
54 106 0.38530 0.00801
55 109 0.38540 0.00730
56 109 0.38560 0.00665
57 108 0.38580 0.00606
58 113 0.38600 0.00552
59 113 0.38620 0.00503
60 116 0.38650 0.00458
61 116 0.38670 0.00418
62 115 0.38690 0.00380
63 116 0.38700 0.00347
64 116 0.38720 0.00316
65 117 0.38730 0.00288
66 122 0.38750 0.00262
67 122 0.38760 0.00239
68 121 0.38770 0.00218
69 121 0.38780 0.00198
70 119 0.38790 0.00181
71 120 0.38790 0.00165
72 121 0.38790 0.00150
73 118 0.38810 0.00137
74 120 0.38810 0.00125
75 121 0.38810 0.00114
76 121 0.38820 0.00103
77 122 0.38820 0.00094
78 124 0.38820 0.00086
79 125 0.38830 0.00078
80 125 0.38840 0.00071
81 124 0.38840 0.00065
