
Call:  glmnet(x = x, y = y, alpha = 0.9, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 4.0200
2   1 0.003039 3.6630
3   1 0.005564 3.3370
4   1 0.007660 3.0410
5   2 0.010810 2.7710
6   2 0.015120 2.5240
7   2 0.018700 2.3000
8   2 0.021680 2.0960
9   3 0.026640 1.9100
10  3 0.030860 1.7400
11  3 0.034360 1.5850
12  4 0.038170 1.4450
13  4 0.041390 1.3160
14  4 0.044080 1.1990
15  4 0.046300 1.0930
16  5 0.048420 0.9957
17  5 0.050630 0.9072
18  5 0.052470 0.8266
19  5 0.054000 0.7532
20  5 0.055270 0.6863
21  5 0.056330 0.6253
22  5 0.057200 0.5698
23  5 0.057930 0.5192
24  5 0.058530 0.4730
25  5 0.059030 0.4310
26  5 0.059450 0.3927
27  5 0.059800 0.3578
28  6 0.060250 0.3260
29  6 0.060770 0.2971
30  6 0.061200 0.2707
31  6 0.061550 0.2466
32  7 0.062530 0.2247
33  7 0.072680 0.2048
34  8 0.082160 0.1866
35  8 0.095840 0.1700
36  8 0.107300 0.1549
37  9 0.117100 0.1411
38 12 0.126700 0.1286
39 12 0.136700 0.1172
40 12 0.145000 0.1068
41 13 0.152100 0.0973
42 14 0.158100 0.0886
43 15 0.164000 0.0808
44 16 0.169400 0.0736
45 19 0.177800 0.0670
46 18 0.187700 0.0611
47 18 0.196000 0.0557
48 19 0.203600 0.0507
49 21 0.210400 0.0462
50 22 0.216200 0.0421
51 22 0.221200 0.0384
52 23 0.225500 0.0350
53 24 0.229100 0.0319
54 26 0.232200 0.0290
55 26 0.235900 0.0264
56 26 0.239300 0.0241
57 28 0.242600 0.0220
58 28 0.245600 0.0200
59 28 0.248100 0.0182
60 28 0.250200 0.0166
61 28 0.252000 0.0151
62 28 0.253500 0.0138
63 29 0.254700 0.0126
64 29 0.255700 0.0114
65 30 0.256700 0.0104
66 30 0.257500 0.0095
67 31 0.258100 0.0087
68 32 0.258800 0.0079
69 33 0.259300 0.0072
70 33 0.259700 0.0066
71 33 0.260100 0.0060
72 34 0.260400 0.0054
73 34 0.260700 0.0050
74 34 0.260900 0.0045
75 34 0.261100 0.0041
76 34 0.261200 0.0037
77 34 0.261400 0.0034
78 34 0.261500 0.0031
79 34 0.261600 0.0028
80 35 0.261700 0.0026
81 35 0.261700 0.0024
82 35 0.261800 0.0021
83 36 0.261800 0.0020
84 36 0.261900 0.0018
85 36 0.261900 0.0016
86 36 0.261900 0.0015
87 36 0.262000 0.0013
88 36 0.262000 0.0012
89 36 0.262000 0.0011
90 36 0.262000 0.0010
91 36 0.262000 0.0009
92 36 0.262000 0.0008
93 36 0.262000 0.0008
94 37 0.262000 0.0007
95 37 0.262000 0.0006
96 37 0.262000 0.0006
97 37 0.262100 0.0005
98 37 0.262100 0.0005
99 37 0.262100 0.0004
