
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 54.270
2    1 0.000461 49.450
3    1 0.000848 45.050
4    1 0.001171 41.050
5    2 0.001542 37.400
6    2 0.003730 34.080
7    2 0.005706 31.050
8    2 0.007487 28.290
9    4 0.010140 25.780
10   4 0.011920 23.490
11   4 0.013470 21.400
12   4 0.014780 19.500
13   4 0.015890 17.770
14   4 0.016830 16.190
15   4 0.017620 14.750
16   5 0.018730 13.440
17   5 0.020670 12.250
18   5 0.022390 11.160
19   5 0.023890 10.170
20   5 0.025220  9.265
21   5 0.026380  8.442
22   5 0.027420  7.692
23   5 0.028350  7.009
24   3 0.029140  6.386
25   3 0.029790  5.819
26   3 0.030330  5.302
27   3 0.030800  4.831
28   5 0.031790  4.402
29   7 0.034230  4.011
30   8 0.036870  3.654
31   9 0.039560  3.330
32   9 0.042280  3.034
33   9 0.044930  2.764
34  12 0.048170  2.519
35  13 0.051590  2.295
36  14 0.054980  2.091
37  14 0.058290  1.905
38  14 0.061540  1.736
39  14 0.064670  1.582
40  14 0.067770  1.441
41  14 0.070770  1.313
42  13 0.073690  1.197
43  14 0.076540  1.090
44  14 0.079330  0.994
45  14 0.082080  0.905
46  15 0.084780  0.825
47  15 0.087480  0.752
48  15 0.090110  0.685
49  15 0.092690  0.624
50  15 0.095190  0.568
51  15 0.097620  0.518
52  16 0.099970  0.472
53  16 0.102200  0.430
54  17 0.104400  0.392
55  18 0.106500  0.357
56  19 0.108600  0.325
57  19 0.110500  0.296
58  19 0.112300  0.270
59  19 0.113900  0.246
60  20 0.115500  0.224
61  20 0.116900  0.204
62  20 0.118200  0.186
63  20 0.119300  0.170
64  20 0.120400  0.155
65  20 0.121300  0.141
66  21 0.122200  0.128
67  21 0.123000  0.117
68  21 0.123600  0.106
69  21 0.124200  0.097
70  22 0.124700  0.088
71  22 0.125200  0.081
72  22 0.125600  0.073
73  22 0.126000  0.067
74  22 0.126300  0.061
75  22 0.126500  0.056
76  22 0.126700  0.051
77  22 0.126900  0.046
78  22 0.127100  0.042
79  22 0.127200  0.038
80  22 0.127400  0.035
81  22 0.127500  0.032
82  22 0.127500  0.029
83  22 0.127600  0.026
84  22 0.127700  0.024
85  22 0.127700  0.022
86  23 0.127800  0.020
87  23 0.127800  0.018
88  23 0.127800  0.017
89  24 0.127900  0.015
90  24 0.127900  0.014
91  24 0.127900  0.013
92  24 0.127900  0.011
93  24 0.127900  0.010
94  24 0.128000  0.009
95  24 0.128000  0.009
96  24 0.128000  0.008
97  25 0.128000  0.007
98  25 0.128000  0.007
99  25 0.128000  0.006
100 25 0.128000  0.005
