
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 2.71300
2   1 0.000478 2.47200
3   1 0.000874 2.25300
4   1 0.001203 2.05300
5   2 0.001516 1.87000
6   2 0.004695 1.70400
7   2 0.007327 1.55300
8   1 0.009359 1.41500
9   2 0.011280 1.28900
10  2 0.013070 1.17500
11  2 0.014550 1.07000
12  2 0.015780 0.97510
13  2 0.016810 0.88850
14  2 0.017660 0.80960
15  3 0.019000 0.73760
16  3 0.021440 0.67210
17  3 0.023460 0.61240
18  3 0.025140 0.55800
19  3 0.026530 0.50840
20  3 0.027690 0.46330
21  3 0.028650 0.42210
22  3 0.029450 0.38460
23  3 0.030110 0.35040
24  3 0.030660 0.31930
25  3 0.031120 0.29090
26  4 0.031500 0.26510
27  5 0.033100 0.24150
28  6 0.037690 0.22010
29  6 0.050300 0.20050
30  6 0.060780 0.18270
31  7 0.070010 0.16650
32  8 0.079230 0.15170
33  8 0.087230 0.13820
34  8 0.093910 0.12590
35  8 0.099430 0.11480
36  8 0.104000 0.10460
37  8 0.107900 0.09527
38  8 0.111000 0.08681
39  9 0.113700 0.07909
40  9 0.115900 0.07207
41  9 0.117700 0.06567
42  9 0.119200 0.05983
43  9 0.120500 0.05452
44  9 0.121600 0.04967
45  9 0.122400 0.04526
46  9 0.123100 0.04124
47 10 0.123700 0.03758
48 10 0.124300 0.03424
49 11 0.124900 0.03120
50 12 0.125300 0.02842
51 12 0.125700 0.02590
52 12 0.126100 0.02360
53 12 0.126400 0.02150
54 12 0.126700 0.01959
55 12 0.126900 0.01785
56 12 0.127100 0.01627
57 12 0.127200 0.01482
58 12 0.127400 0.01350
59 12 0.127500 0.01230
60 12 0.127500 0.01121
61 12 0.127600 0.01022
62 14 0.127700 0.00931
63 13 0.127700 0.00848
64 13 0.127800 0.00773
65 14 0.127800 0.00704
66 16 0.127800 0.00642
67 16 0.127900 0.00585
68 16 0.127900 0.00533
69 16 0.127900 0.00485
70 16 0.127900 0.00442
71 16 0.127900 0.00403
72 16 0.127900 0.00367
73 16 0.128000 0.00334
74 16 0.128000 0.00305
75 16 0.128000 0.00278
76 16 0.128000 0.00253
77 16 0.128000 0.00231
78 17 0.128000 0.00210
79 18 0.128000 0.00191
80 18 0.128000 0.00174
81 18 0.128000 0.00159
82 19 0.128000 0.00145
83 19 0.128000 0.00132
84 19 0.128000 0.00120
85 18 0.128000 0.00110
86 18 0.128000 0.00100
87 17 0.128000 0.00091
