
Call:  glmnet(x = x, y = y, alpha = 0.8, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.69450
2   1 0.01102 0.63280
3   1 0.02032 0.57660
4   1 0.02815 0.52540
5   1 0.03474 0.47870
6   1 0.04028 0.43620
7   1 0.04492 0.39740
8   2 0.04905 0.36210
9   4 0.05586 0.33000
10  5 0.06561 0.30070
11  5 0.07417 0.27390
12  5 0.08132 0.24960
13  6 0.08768 0.22740
14  5 0.09320 0.20720
15  5 0.09755 0.18880
16  5 0.10120 0.17200
17  5 0.10420 0.15680
18  5 0.10670 0.14280
19  5 0.10880 0.13010
20  6 0.11060 0.11860
21  6 0.11210 0.10800
22  6 0.11350 0.09845
23  6 0.11460 0.08970
24  7 0.11550 0.08173
25  7 0.11690 0.07447
26  7 0.11810 0.06786
27  7 0.11920 0.06183
28  7 0.12000 0.05634
29  7 0.12070 0.05133
30  7 0.12130 0.04677
31  6 0.12180 0.04262
32  8 0.12250 0.03883
33  8 0.12330 0.03538
34  8 0.12400 0.03224
35  8 0.12450 0.02937
36  9 0.12500 0.02676
37  9 0.12540 0.02439
38  9 0.12570 0.02222
39  9 0.12600 0.02025
40  9 0.12620 0.01845
41  9 0.12640 0.01681
42 10 0.12660 0.01532
43 10 0.12670 0.01396
44 10 0.12680 0.01272
45 10 0.12690 0.01159
46 10 0.12700 0.01056
47 11 0.12710 0.00962
48 10 0.12720 0.00876
49 10 0.12740 0.00799
50 10 0.12750 0.00728
51 10 0.12750 0.00663
52 10 0.12760 0.00604
53 10 0.12770 0.00550
54 10 0.12770 0.00502
55 11 0.12770 0.00457
56 10 0.12780 0.00416
57 12 0.12780 0.00379
58 11 0.12790 0.00346
59 12 0.12790 0.00315
60 11 0.12790 0.00287
61 12 0.12790 0.00262
62 12 0.12790 0.00238
63 12 0.12790 0.00217
64 12 0.12790 0.00198
65 12 0.12790 0.00180
66 11 0.12800 0.00164
67 12 0.12800 0.00150
68 13 0.12800 0.00136
69 15 0.12800 0.00124
70 15 0.12800 0.00113
71 15 0.12800 0.00103
72 15 0.12800 0.00094
73 15 0.12800 0.00086
74 15 0.12800 0.00078
75 15 0.12800 0.00071
76 15 0.12800 0.00065
77 15 0.12800 0.00059
78 15 0.12800 0.00054
79 15 0.12800 0.00049
80 15 0.12800 0.00045
