
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 55.560
2    1 0.000494 50.630
3    1 0.001030 46.130
4    1 0.001612 42.030
5    1 0.002241 38.300
6    1 0.002921 34.900
7    1 0.003656 31.800
8    1 0.004449 28.970
9    5 0.005907 26.400
10   9 0.008081 24.050
11  12 0.010670 21.920
12  14 0.013510 19.970
13  14 0.016460 18.190
14  15 0.019470 16.580
15  16 0.022570 15.110
16  17 0.025660 13.760
17  17 0.028790 12.540
18  17 0.031950 11.430
19  17 0.035120 10.410
20  17 0.038310  9.487
21  17 0.041520  8.644
22  18 0.044810  7.876
23  18 0.048200  7.176
24  19 0.051650  6.539
25  20 0.055180  5.958
26  20 0.058790  5.429
27  20 0.062400  4.946
28  20 0.065990  4.507
29  20 0.069550  4.107
30  20 0.073070  3.742
31  19 0.076530  3.409
32  19 0.079910  3.106
33  19 0.083210  2.830
34  20 0.086420  2.579
35  19 0.089590  2.350
36  19 0.092630  2.141
37  20 0.095510  1.951
38  22 0.098300  1.778
39  22 0.101000  1.620
40  23 0.103500  1.476
41  23 0.105800  1.345
42  23 0.108000  1.225
43  24 0.110000  1.116
44  24 0.111900  1.017
45  24 0.113600  0.927
46  25 0.115100  0.844
47  25 0.116500  0.770
48  26 0.117800  0.701
49  26 0.119000  0.639
50  27 0.120000  0.582
51  28 0.120900  0.530
52  28 0.121800  0.483
53  28 0.122500  0.440
54  28 0.123200  0.401
55  27 0.123800  0.366
56  28 0.124300  0.333
57  28 0.124700  0.304
58  28 0.125100  0.276
59  28 0.125500  0.252
60  28 0.125800  0.230
61  28 0.126000  0.209
62  29 0.126300  0.191
63  30 0.126500  0.174
64  29 0.126700  0.158
65  29 0.126800  0.144
66  29 0.127000  0.131
67  29 0.127100  0.120
68  29 0.127200  0.109
69  29 0.127300  0.099
70  28 0.127400  0.091
71  28 0.127500  0.083
72  28 0.127500  0.075
73  26 0.127600  0.068
74  27 0.127700  0.062
75  27 0.127700  0.057
76  28 0.127700  0.052
77  28 0.127800  0.047
78  28 0.127800  0.043
79  28 0.127800  0.039
80  28 0.127900  0.036
81  28 0.127900  0.033
82  28 0.127900  0.030
83  28 0.127900  0.027
84  29 0.127900  0.025
85  29 0.127900  0.022
86  29 0.127900  0.020
87  29 0.128000  0.019
88  29 0.128000  0.017
89  29 0.128000  0.015
90  29 0.128000  0.014
91  29 0.128000  0.013
92  29 0.128000  0.012
93  29 0.128000  0.011
94  29 0.128000  0.010
95  29 0.128000  0.009
96  29 0.128000  0.008
97  29 0.128000  0.007
98  30 0.128000  0.007
99  30 0.128000  0.006
100 30 0.128000  0.006
