
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 49.530
2    1 0.00272 45.130
3    1 0.00521 41.120
4    1 0.00748 37.460
5    1 0.00954 34.140
6    1 0.01140 31.100
7    1 0.01306 28.340
8    1 0.01455 25.820
9    2 0.01616 23.530
10   2 0.01761 21.440
11   2 0.01886 19.530
12   2 0.01995 17.800
13   2 0.02089 16.220
14   2 0.02172 14.780
15   2 0.02242 13.460
16   2 0.02303 12.270
17   2 0.02355 11.180
18   2 0.02400 10.180
19   2 0.02438  9.280
20   2 0.02471  8.456
21   2 0.02499  7.705
22   2 0.02524  7.020
23   2 0.02545  6.396
24   2 0.02562  5.828
25   3 0.02579  5.310
26   4 0.02601  4.839
27   4 0.02686  4.409
28   5 0.02784  4.017
29   7 0.02908  3.660
30   7 0.03079  3.335
31   9 0.03258  3.039
32  10 0.03501  2.769
33  10 0.03762  2.523
34  13 0.04056  2.299
35  14 0.04399  2.095
36  14 0.04745  1.908
37  15 0.05096  1.739
38  17 0.05489  1.584
39  19 0.05936  1.444
40  22 0.06440  1.315
41  25 0.06977  1.199
42  25 0.07543  1.092
43  30 0.08139  0.995
44  33 0.08778  0.907
45  34 0.09439  0.826
46  36 0.10110  0.753
47  38 0.10780  0.686
48  40 0.11480  0.625
49  42 0.12190  0.569
50  45 0.12910  0.519
51  47 0.13640  0.473
52  50 0.14370  0.431
53  51 0.15100  0.392
54  54 0.15830  0.358
55  60 0.16570  0.326
56  60 0.17300  0.297
57  61 0.18020  0.270
58  64 0.18730  0.246
59  66 0.19440  0.225
60  67 0.20160  0.205
61  69 0.20870  0.186
62  70 0.21570  0.170
63  70 0.22260  0.155
64  73 0.22940  0.141
65  74 0.23620  0.128
66  75 0.24290  0.117
67  78 0.24950  0.107
68  79 0.25600  0.097
69  78 0.26240  0.089
70  78 0.26880  0.081
71  78 0.27500  0.074
72  78 0.28110  0.067
73  80 0.28700  0.061
74  83 0.29300  0.056
75  83 0.29880  0.051
76  86 0.30450  0.046
77  89 0.31010  0.042
78  92 0.31550  0.038
79  93 0.32090  0.035
80  93 0.32630  0.032
81  94 0.33150  0.029
82  97 0.33660  0.026
83  97 0.34170  0.024
84  96 0.34660  0.022
85  96 0.35150  0.020
86  96 0.35620  0.018
87  95 0.36080  0.017
88  95 0.36510  0.015
89  93 0.36940  0.014
90  95 0.37340  0.013
91  96 0.37730  0.011
92  98 0.38110  0.010
93  98 0.38470  0.009
94  98 0.38830  0.009
95  98 0.39160  0.008
96  99 0.39480  0.007
97  99 0.39780  0.007
98  99 0.40070  0.006
99  99 0.40340  0.005
100 99 0.40600  0.005
