
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.48690
2    1 0.00947 0.44360
3    1 0.01732 0.40420
4    1 0.02385 0.36830
5    1 0.02927 0.33560
6    3 0.03696 0.30580
7    4 0.04838 0.27860
8    4 0.05786 0.25390
9    4 0.06573 0.23130
10   6 0.07470 0.21080
11   8 0.08612 0.19200
12   9 0.10160 0.17500
13  13 0.11690 0.15940
14  14 0.13150 0.14530
15  19 0.14650 0.13240
16  23 0.16470 0.12060
17  28 0.18640 0.10990
18  30 0.20610 0.10010
19  33 0.22550 0.09123
20  33 0.24250 0.08313
21  35 0.25720 0.07574
22  36 0.27040 0.06901
23  40 0.28200 0.06288
24  44 0.29470 0.05729
25  47 0.30650 0.05221
26  48 0.31650 0.04757
27  49 0.32490 0.04334
28  51 0.33190 0.03949
29  54 0.33880 0.03598
30  58 0.34660 0.03279
31  64 0.35420 0.02987
32  67 0.36190 0.02722
33  71 0.36920 0.02480
34  75 0.37640 0.02260
35  77 0.38270 0.02059
36  83 0.38860 0.01876
37  85 0.39390 0.01709
38  86 0.39880 0.01558
39  88 0.40330 0.01419
40  89 0.40750 0.01293
41  90 0.41120 0.01178
42  90 0.41460 0.01074
43  91 0.41780 0.00978
44  93 0.42050 0.00891
45  93 0.42280 0.00812
46  92 0.42460 0.00740
47  94 0.42620 0.00674
48  94 0.42740 0.00614
49  96 0.42860 0.00560
50  95 0.42980 0.00510
51  94 0.43070 0.00465
52  94 0.43140 0.00424
53  94 0.43210 0.00386
54  94 0.43260 0.00352
55  94 0.43300 0.00320
56  94 0.43340 0.00292
57  94 0.43370 0.00266
58  94 0.43400 0.00242
59  97 0.43420 0.00221
60  99 0.43440 0.00201
61 102 0.43460 0.00183
62 102 0.43480 0.00167
63 102 0.43500 0.00152
64 102 0.43510 0.00139
65 102 0.43520 0.00126
66 100 0.43530 0.00115
67 100 0.43540 0.00105
68 100 0.43540 0.00096
69 100 0.43550 0.00087
70 101 0.43550 0.00079
71 101 0.43560 0.00072
72 101 0.43560 0.00066
73 101 0.43560 0.00060
74 102 0.43570 0.00055
75 103 0.43570 0.00050
76 103 0.43570 0.00045
77 103 0.43570 0.00041
78 103 0.43570 0.00038
79 103 0.43570 0.00034
80 103 0.43580 0.00031
81 103 0.43580 0.00029
82 103 0.43580 0.00026
83 103 0.43580 0.00024
84 103 0.43580 0.00022
85 103 0.43580 0.00020
86 104 0.43580 0.00018
87 103 0.43580 0.00016
88 102 0.43580 0.00015
89 102 0.43580 0.00014
90 103 0.43590 0.00012
91 103 0.43590 0.00011
92 103 0.43590 0.00010
