
Call:  glmnet(x = x, y = y, alpha = 0.4, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 1.10400
2     1 0.006089 1.00600
3     1 0.011470 0.91670
4     1 0.016220 0.83520
5     2 0.020620 0.76100
6     3 0.025410 0.69340
7     4 0.030730 0.63180
8     5 0.035380 0.57570
9     6 0.040490 0.52460
10    9 0.046380 0.47800
11    9 0.051880 0.43550
12   11 0.056560 0.39680
13   11 0.060550 0.36160
14   11 0.063910 0.32940
15   14 0.066930 0.30020
16   14 0.070050 0.27350
17   14 0.072810 0.24920
18   14 0.075180 0.22710
19   15 0.077360 0.20690
20   15 0.079260 0.18850
21   15 0.080890 0.17180
22   15 0.082500 0.15650
23   15 0.083850 0.14260
24   15 0.085050 0.12990
25   14 0.085990 0.11840
26   17 0.086920 0.10790
27   17 0.087920 0.09829
28   17 0.088770 0.08956
29   17 0.089490 0.08160
30   18 0.090100 0.07435
31   19 0.090760 0.06775
32   20 0.091820 0.06173
33   21 0.092750 0.05625
34   22 0.093650 0.05125
35   24 0.094480 0.04670
36   25 0.095510 0.04255
37   25 0.096300 0.03877
38   26 0.097010 0.03532
39   27 0.097660 0.03219
40   29 0.098230 0.02933
41   30 0.098780 0.02672
42   30 0.099340 0.02435
43   34 0.099830 0.02218
44   34 0.100400 0.02021
45   35 0.100700 0.01842
46   36 0.101200 0.01678
47   39 0.101400 0.01529
48   39 0.101800 0.01393
49   41 0.102300 0.01269
50   43 0.102700 0.01157
51   44 0.103100 0.01054
52   47 0.103400 0.00960
53   48 0.103700 0.00875
54   50 0.104000 0.00797
55   49 0.104300 0.00726
56   53 0.104500 0.00662
57   52 0.104700 0.00603
58   53 0.105000 0.00550
59   55 0.105200 0.00501
60   57 0.105400 0.00456
61   58 0.105500 0.00416
62   59 0.105700 0.00379
63   62 0.105800 0.00345
64   63 0.106000 0.00314
65   65 0.106100 0.00286
66   67 0.106200 0.00261
67   69 0.106200 0.00238
68   70 0.106300 0.00217
69   72 0.106400 0.00198
70   76 0.106400 0.00180
71   84 0.106500 0.00164
72   84 0.106500 0.00149
73   84 0.106500 0.00136
74   87 0.106600 0.00124
75   89 0.106600 0.00113
76   91 0.106600 0.00103
77   93 0.106600 0.00094
78   95 0.106600 0.00085
79   99 0.106700 0.00078
80  103 0.106700 0.00071
81  103 0.106700 0.00065
82  105 0.106700 0.00059
83  107 0.106700 0.00054
84  109 0.106700 0.00049
85  110 0.106700 0.00045
86  110 0.106700 0.00041
87  110 0.106700 0.00037
88  110 0.106700 0.00034
89  111 0.106700 0.00031
90  114 0.106700 0.00028
91  114 0.106700 0.00026
92  115 0.106700 0.00023
93  116 0.106700 0.00021
94  117 0.106800 0.00019
95  120 0.106800 0.00018
96  119 0.106800 0.00016
97  119 0.106800 0.00015
98  119 0.106800 0.00013
99  119 0.106800 0.00012
100 119 0.106800 0.00011
