
Call:  glmnet(x = x, y = y, alpha = 0.35, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 1.26200
2     1 0.005788 1.15000
3     1 0.010960 1.04800
4     2 0.015650 0.95460
5     2 0.020130 0.86980
6     4 0.024980 0.79250
7     4 0.030350 0.72210
8     5 0.034990 0.65790
9     7 0.040200 0.59950
10    9 0.046110 0.54620
11   10 0.051620 0.49770
12   11 0.056280 0.45350
13   12 0.060270 0.41320
14   12 0.063640 0.37650
15   14 0.066710 0.34310
16   15 0.069850 0.31260
17   15 0.072600 0.28480
18   14 0.074970 0.25950
19   15 0.077170 0.23650
20   15 0.079060 0.21540
21   15 0.080690 0.19630
22   15 0.082300 0.17890
23   15 0.083650 0.16300
24   16 0.084870 0.14850
25   15 0.085890 0.13530
26   17 0.086860 0.12330
27   17 0.087850 0.11230
28   17 0.088700 0.10240
29   17 0.089430 0.09326
30   18 0.090040 0.08498
31   19 0.090620 0.07743
32   20 0.091670 0.07055
33   21 0.092600 0.06428
34   22 0.093510 0.05857
35   24 0.094340 0.05337
36   25 0.095350 0.04863
37   25 0.096140 0.04431
38   26 0.096890 0.04037
39   28 0.097510 0.03678
40   29 0.098110 0.03352
41   30 0.098680 0.03054
42   32 0.099200 0.02783
43   34 0.099800 0.02535
44   34 0.100300 0.02310
45   35 0.100700 0.02105
46   38 0.101100 0.01918
47   39 0.101500 0.01748
48   39 0.101800 0.01592
49   42 0.102200 0.01451
50   43 0.102600 0.01322
51   43 0.103000 0.01205
52   46 0.103300 0.01098
53   50 0.103500 0.01000
54   50 0.103900 0.00911
55   51 0.104200 0.00830
56   52 0.104500 0.00756
57   55 0.104700 0.00689
58   53 0.104900 0.00628
59   55 0.105200 0.00572
60   57 0.105300 0.00521
61   60 0.105500 0.00475
62   63 0.105700 0.00433
63   64 0.105800 0.00394
64   66 0.105900 0.00359
65   67 0.106000 0.00328
66   69 0.106100 0.00298
67   72 0.106200 0.00272
68   74 0.106300 0.00248
69   77 0.106300 0.00226
70   79 0.106400 0.00206
71   80 0.106400 0.00187
72   82 0.106500 0.00171
73   85 0.106500 0.00156
74   90 0.106500 0.00142
75   93 0.106600 0.00129
76   95 0.106600 0.00118
77   95 0.106600 0.00107
78   99 0.106600 0.00098
79   99 0.106600 0.00089
80  101 0.106700 0.00081
81  101 0.106700 0.00074
82  101 0.106700 0.00067
83  102 0.106700 0.00061
84  102 0.106700 0.00056
85  103 0.106700 0.00051
86  104 0.106700 0.00046
87  105 0.106700 0.00042
88  107 0.106700 0.00039
89  107 0.106700 0.00035
90  108 0.106700 0.00032
91  108 0.106700 0.00029
92  109 0.106700 0.00027
93  109 0.106700 0.00024
94  109 0.106800 0.00022
95  109 0.106800 0.00020
96  109 0.106800 0.00018
97  110 0.106800 0.00017
98  111 0.106800 0.00015
99  111 0.106800 0.00014
100 113 0.106800 0.00013
