
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 14.7200
2     2 0.001147 13.4100
3     8 0.004103 12.2200
4     9 0.007889 11.1400
5    13 0.011960 10.1500
6    19 0.016600  9.2460
7    20 0.021210  8.4240
8    24 0.025960  7.6760
9    27 0.030880  6.9940
10   29 0.035710  6.3730
11   32 0.040160  5.8070
12   36 0.044270  5.2910
13   39 0.048050  4.8210
14   38 0.051590  4.3930
15   39 0.054950  4.0020
16   39 0.058050  3.6470
17   42 0.060990  3.3230
18   42 0.063670  3.0280
19   40 0.066150  2.7590
20   42 0.068450  2.5140
21   41 0.070630  2.2900
22   41 0.072640  2.0870
23   41 0.074480  1.9010
24   40 0.076150  1.7320
25   41 0.077710  1.5790
26   40 0.079140  1.4380
27   39 0.080440  1.3110
28   39 0.081630  1.1940
29   40 0.082710  1.0880
30   41 0.083770  0.9914
31   39 0.084730  0.9033
32   39 0.085640  0.8231
33   39 0.086470  0.7500
34   36 0.087280  0.6833
35   39 0.088240  0.6226
36   42 0.089270  0.5673
37   43 0.090270  0.5169
38   45 0.091260  0.4710
39   46 0.092170  0.4292
40   48 0.093060  0.3910
41   54 0.093900  0.3563
42   55 0.094730  0.3246
43   54 0.095480  0.2958
44   55 0.096160  0.2695
45   54 0.096790  0.2456
46   57 0.097370  0.2238
47   58 0.097940  0.2039
48   60 0.098490  0.1858
49   59 0.099040  0.1693
50   63 0.099570  0.1542
51   65 0.100100  0.1405
52   65 0.100600  0.1280
53   68 0.101000  0.1167
54   67 0.101400  0.1063
55   68 0.101800  0.0969
56   72 0.102200  0.0883
57   75 0.102500  0.0804
58   74 0.102900  0.0733
59   75 0.103200  0.0668
60   77 0.103500  0.0608
61   82 0.103800  0.0554
62   84 0.104100  0.0505
63   88 0.104300  0.0460
64   91 0.104500  0.0419
65   91 0.104700  0.0382
66   93 0.104900  0.0348
67   94 0.105100  0.0317
68   97 0.105300  0.0289
69   99 0.105400  0.0263
70  100 0.105600  0.0240
71  100 0.105700  0.0219
72  103 0.105800  0.0199
73  106 0.105900  0.0182
74  106 0.106000  0.0165
75  108 0.106100  0.0151
76  109 0.106200  0.0137
77  111 0.106300  0.0125
78  111 0.106300  0.0114
79  115 0.106400  0.0104
80  113 0.106400  0.0095
81  115 0.106500  0.0086
82  116 0.106500  0.0079
83  116 0.106500  0.0072
84  118 0.106600  0.0065
85  118 0.106600  0.0059
86  119 0.106600  0.0054
87  118 0.106600  0.0049
88  120 0.106600  0.0045
89  121 0.106700  0.0041
90  123 0.106700  0.0037
91  123 0.106700  0.0034
92  123 0.106700  0.0031
93  123 0.106700  0.0028
94  123 0.106700  0.0026
95  123 0.106700  0.0023
96  123 0.106700  0.0021
97  123 0.106700  0.0019
98  123 0.106700  0.0018
99  123 0.106700  0.0016
100 123 0.106700  0.0015
