
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 22.1500
2    1 0.00583 20.1900
3    1 0.01072 18.3900
4    1 0.01481 16.7600
5    1 0.01824 15.2700
6    1 0.02110 13.9100
7    1 0.02350 12.6800
8    1 0.02550 11.5500
9    1 0.02717 10.5300
10   1 0.02857  9.5900
11   1 0.02973  8.7380
12   1 0.03070  7.9620
13   1 0.03151  7.2550
14   2 0.03300  6.6100
15   2 0.03465  6.0230
16   2 0.03602  5.4880
17   2 0.03717  5.0000
18   3 0.03822  4.5560
19   3 0.04034  4.1510
20   3 0.04211  3.7830
21   4 0.04395  3.4470
22   4 0.04582  3.1400
23   4 0.04738  2.8610
24   4 0.04869  2.6070
25   4 0.04978  2.3760
26   5 0.05072  2.1650
27   6 0.05246  1.9720
28   6 0.05400  1.7970
29   6 0.05531  1.6370
30   6 0.05642  1.4920
31   7 0.05742  1.3590
32   8 0.05881  1.2390
33   9 0.06017  1.1290
34  10 0.06146  1.0280
35  10 0.06259  0.9370
36   9 0.06339  0.8537
37   9 0.06397  0.7779
38  10 0.06448  0.7088
39  10 0.06498  0.6458
40  12 0.06559  0.5885
41  12 0.06682  0.5362
42  12 0.06784  0.4885
43  12 0.06868  0.4451
44  13 0.06941  0.4056
45  15 0.07031  0.3696
46  17 0.07307  0.3367
47  18 0.07545  0.3068
48  19 0.07787  0.2796
49  19 0.08023  0.2547
50  21 0.08234  0.2321
51  23 0.08444  0.2115
52  24 0.08630  0.1927
53  24 0.08794  0.1756
54  28 0.08944  0.1600
55  30 0.09104  0.1458
56  31 0.09242  0.1328
57  33 0.09387  0.1210
58  36 0.09514  0.1103
59  38 0.09642  0.1005
60  39 0.09753  0.0915
61  39 0.09856  0.0834
62  41 0.09947  0.0760
63  41 0.10020  0.0693
64  43 0.10100  0.0631
65  44 0.10170  0.0575
66  45 0.10230  0.0524
67  45 0.10280  0.0477
68  44 0.10330  0.0435
69  43 0.10360  0.0396
70  45 0.10400  0.0361
71  46 0.10420  0.0329
72  48 0.10450  0.0300
73  44 0.10500  0.0273
74  46 0.10500  0.0249
75  46 0.10530  0.0227
76  47 0.10540  0.0207
77  48 0.10560  0.0188
78  51 0.10560  0.0172
79  53 0.10580  0.0156
80  57 0.10590  0.0142
81  58 0.10600  0.0130
82  58 0.10610  0.0118
83  58 0.10620  0.0108
84  60 0.10620  0.0098
85  62 0.10630  0.0089
86  63 0.10640  0.0081
87  64 0.10640  0.0074
88  67 0.10650  0.0068
89  69 0.10650  0.0062
90  73 0.10650  0.0056
91  74 0.10660  0.0051
92  76 0.10660  0.0047
93  78 0.10660  0.0042
94  78 0.10660  0.0039
95  82 0.10670  0.0035
96  83 0.10670  0.0032
97  83 0.10670  0.0029
98  86 0.10670  0.0027
99  87 0.10670  0.0024
100 87 0.10670  0.0022
