
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

     Df     %Dev Lambda
1     0 0.000000 44.170
2     2 0.000443 40.240
3     9 0.002186 36.670
4    10 0.004534 33.410
5    20 0.007539 30.440
6    23 0.011260 27.740
7    32 0.015090 25.270
8    43 0.019240 23.030
9    45 0.023530 20.980
10   52 0.027570 19.120
11   55 0.031440 17.420
12   58 0.035060 15.870
13   61 0.038520 14.460
14   63 0.041770 13.180
15   64 0.044850 12.010
16   64 0.047780 10.940
17   65 0.050540  9.968
18   66 0.053130  9.083
19   67 0.055630  8.276
20   65 0.058020  7.541
21   62 0.060290  6.871
22   61 0.062430  6.260
23   61 0.064450  5.704
24   62 0.066360  5.197
25   60 0.068180  4.736
26   58 0.069900  4.315
27   57 0.071530  3.932
28   56 0.073060  3.582
29   53 0.074490  3.264
30   53 0.075850  2.974
31   52 0.077130  2.710
32   52 0.078330  2.469
33   50 0.079480  2.250
34   51 0.080560  2.050
35   51 0.081640  1.868
36   53 0.082730  1.702
37   57 0.083870  1.551
38   58 0.084980  1.413
39   62 0.086090  1.287
40   64 0.087150  1.173
41   65 0.088170  1.069
42   65 0.089170  0.974
43   68 0.090110  0.887
44   71 0.091020  0.809
45   70 0.091870  0.737
46   69 0.092710  0.671
47   71 0.093460  0.612
48   72 0.094210  0.557
49   75 0.094910  0.508
50   80 0.095560  0.463
51   87 0.096240  0.422
52   89 0.096850  0.384
53   91 0.097480  0.350
54   90 0.098070  0.319
55   92 0.098590  0.291
56   93 0.099120  0.265
57   96 0.099600  0.241
58   99 0.100100  0.220
59  101 0.100500  0.200
60  101 0.101000  0.182
61  103 0.101400  0.166
62  104 0.101800  0.152
63  104 0.102100  0.138
64  102 0.102500  0.126
65  105 0.102800  0.115
66  103 0.103100  0.104
67  106 0.103400  0.095
68  107 0.103700  0.087
69  106 0.103900  0.079
70  107 0.104200  0.072
71  107 0.104400  0.066
72  112 0.104600  0.060
73  111 0.104800  0.054
74  113 0.105000  0.050
75  114 0.105200  0.045
76  115 0.105300  0.041
77  114 0.105500  0.038
78  115 0.105600  0.034
79  116 0.105700  0.031
80  116 0.105800  0.028
81  116 0.105900  0.026
82  115 0.106000  0.024
83  116 0.106100  0.021
84  118 0.106200  0.020
85  119 0.106200  0.018
86  121 0.106300  0.016
87  121 0.106300  0.015
88  122 0.106400  0.013
89  122 0.106400  0.012
90  123 0.106500  0.011
91  126 0.106500  0.010
92  127 0.106500  0.009
93  127 0.106600  0.008
94  127 0.106600  0.008
95  127 0.106600  0.007
96  128 0.106600  0.006
97  128 0.106600  0.006
98  128 0.106600  0.005
99  128 0.106700  0.005
100 128 0.106700  0.004
