
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1     0 0.000000 553.90
2     1 0.002820 504.70
3     1 0.005545 459.80
4     1 0.008161 419.00
5     1 0.010660 381.80
6     1 0.013020 347.80
7     1 0.015250 316.90
8     1 0.017330 288.80
9     2 0.019570 263.10
10    2 0.021590 239.80
11    2 0.023400 218.50
12    2 0.025010 199.10
13    2 0.026440 181.40
14    3 0.027880 165.30
15    3 0.029770 150.60
16    3 0.031460 137.20
17    3 0.032980 125.00
18    4 0.034750 113.90
19    4 0.036460 103.80
20    5 0.038110  94.57
21    6 0.039900  86.16
22    6 0.041670  78.51
23    7 0.043340  71.54
24    8 0.045010  65.18
25    8 0.046560  59.39
26    9 0.047960  54.11
27    9 0.049260  49.31
28   10 0.050500  44.93
29   10 0.051680  40.94
30   10 0.052780  37.30
31   15 0.053870  33.99
32   15 0.055000  30.97
33   15 0.056040  28.21
34   17 0.057010  25.71
35   18 0.057900  23.42
36   20 0.058730  21.34
37   20 0.059510  19.45
38   20 0.060240  17.72
39   20 0.060910  16.15
40   21 0.061540  14.71
41   21 0.062210  13.40
42   20 0.062820  12.21
43   22 0.063500  11.13
44   22 0.064420  10.14
45   23 0.065290   9.24
46   27 0.066190   8.42
47   30 0.067290   7.67
48   32 0.068480   6.99
49   33 0.069850   6.37
50   37 0.071290   5.80
51   39 0.072760   5.29
52   45 0.074280   4.82
53   46 0.075800   4.39
54   48 0.077310   4.00
55   52 0.078820   3.64
56   52 0.080330   3.32
57   53 0.081780   3.02
58   57 0.083230   2.76
59   59 0.084620   2.51
60   61 0.085980   2.29
61   61 0.087240   2.08
62   63 0.088460   1.90
63   64 0.089600   1.73
64   66 0.090740   1.58
65   68 0.091820   1.44
66   70 0.092870   1.31
67   74 0.093900   1.19
68   76 0.094880   1.09
69   76 0.095810   0.99
70   76 0.096650   0.90
71   77 0.097460   0.82
72   78 0.098200   0.75
73   79 0.098910   0.68
74   78 0.099580   0.62
75   80 0.100200   0.57
76   82 0.100800   0.52
77   88 0.101300   0.47
78   87 0.101800   0.43
79   88 0.102200   0.39
80   88 0.102700   0.36
81   94 0.103100   0.32
82   95 0.103400   0.30
83   96 0.103700   0.27
84   98 0.104000   0.25
85   99 0.104300   0.22
86  102 0.104600   0.20
87  103 0.104800   0.19
88  104 0.105000   0.17
89  104 0.105200   0.15
90  106 0.105400   0.14
91  108 0.105500   0.13
92  108 0.105700   0.12
93  110 0.105800   0.11
94  111 0.105900   0.10
95  113 0.106000   0.09
96  113 0.106100   0.08
97  115 0.106200   0.07
98  116 0.106300   0.07
99  116 0.106300   0.06
100 115 0.106400   0.06
