IC50,Cancer,Drug,DOM_Pkinase_CSV,DOM_Pkinase_EXP,PWY_R_HSA_162582_EXP,GO_0006468_EXP,GO_0046777_EXP,FAM_CAMK_EXP,CLS_average_ploidy,EXP_KDR,EXP_TRIM66,EXP_LIMK2,EXP_STKLD1,EXP_OXSR1,EXP_MAP3K9,EXP_TAF1,EXP_RPS6KB1,EXP_BRD3,EXP_BCKDK,EXP_GRK4,EXP_CLK3,EXP_EIF2AK1,EXP_RYK,EXP_MAP2K7,EXP_CDC42BPG,EXP_MAP3K21,EXP_STK26,EXP_RPS6KA6,EXP_ATM,EXP_PHKG2,EXP_KDR_X_EXP_ABI1,EXP_KDR_X_EXP_ABI2,EXP_KDR_X_EXP_ACTA1,EXP_KDR_X_EXP_ALB,EXP_KDR_X_EXP_BAIAP2,EXP_KDR_X_EXP_BMP4,EXP_KDR_X_EXP_CBLB,EXP_KDR_X_EXP_CBLC,EXP_KDR_X_EXP_CDC42,EXP_KDR_X_EXP_CDH5,EXP_KDR_X_EXP_COL18A1,EXP_KDR_X_EXP_CSF1,EXP_KDR_X_EXP_CSF2,EXP_KDR_X_EXP_DNM2,EXP_KDR_X_EXP_EFNA1,EXP_KDR_X_EXP_EFNA5,EXP_KDR_X_EXP_EGF,EXP_KDR_X_EXP_ELMO1,EXP_KDR_X_EXP_EPN3,EXP_KDR_X_EXP_EPS15,EXP_KDR_X_EXP_ETS1,EXP_KDR_X_EXP_FBXW11,EXP_KDR_X_EXP_FGF10,EXP_KDR_X_EXP_FGF14,EXP_KDR_X_EXP_FGF16,EXP_KDR_X_EXP_FGF18,EXP_KDR_X_EXP_FGF19,EXP_KDR_X_EXP_FGF20,EXP_KDR_X_EXP_FGF21,EXP_KDR_X_EXP_FGF22,EXP_KDR_X_EXP_FGF3,EXP_KDR_X_EXP_FGF7,EXP_KDR_X_EXP_GAB1,EXP_KDR_X_EXP_GRB2,EXP_KDR_X_EXP_HSP90AA1,EXP_KDR_X_EXP_HSPG2,EXP_KDR_X_EXP_IQGAP1,EXP_KDR_X_EXP_IRS1,EXP_KDR_X_EXP_ITGA1,EXP_KDR_X_EXP_ITGAV,EXP_KDR_X_EXP_ITGB1,EXP_KDR_X_EXP_LRGUK,EXP_KDR_X_EXP_MITF,EXP_KDR_X_EXP_NCK2,EXP_KDR_X_EXP_NEDD4L,EXP_KDR_X_EXP_NOTCH1,EXP_KDR_X_EXP_NRP1,EXP_KDR_X_EXP_NRP2,EXP_KDR_X_EXP_PDGFD,EXP_KDR_X_EXP_PGF,EXP_KDR_X_EXP_PHLPP1,EXP_KDR_X_EXP_PIK3CA,EXP_KDR_X_EXP_PIK3CD,EXP_KDR_X_EXP_PIK3R5,EXP_KDR_X_EXP_PLCB1,EXP_KDR_X_EXP_PLCB2
2.692044,910546,1,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
0.538706,910546,5,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
1.041271,910546,6,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
-3.114914,910546,29,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
1.180256,910546,30,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
-2.130399,910546,32,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
2.679554,910546,34,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
-1.466481,910546,35,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
0.760745,910546,37,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
1.94773,910546,38,1.998851,17.2023389806647,7.41089595221096,6.75226868945016,3.53639892638212,6.16171249755844,2.7604759552294,4.03262367767618,5.15449261293995,3.63509399269653,2.94927202296498,7.23198359388498,3.16837963384657,5.50427337211079,6.41550426111694,5.92299009496063,4.54923420150777,3.62084076331687,3.7007067936209,6.09253622226142,9.5210427940548,4.81712067373267,3.08629360726679,4.83902114816925,7.17751404883168,4.09917994456744,6.30652218343227,5.74181173100432,26.0287332571004,25.1298949122675,12.7865952398173,10.38619087391,14.2599335004207,34.5165191335492,12.9710772365718,12.6523689878796,18.8301584359295,12.7990112225635,31.7860985375862,13.7575154319894,18.5649812961093,16.4589413351308,18.3502721203328,30.5648946876031,11.7396313858688,11.5403737869255,12.8343131512682,27.6753615730001,18.6894720998925,33.6603113468921,12.0354860321198,11.0287722312681,10.9665001508972,12.172800257276,12.3003823543277,12.7463295324727,11.2589887864189,12.5148754088405,12.5538937859096,12.0642143363842,13.7395736163707,33.5423748059389,37.4850644340143,18.5613253805855,29.5326913986075,26.731780661693,19.9259004558307,20.2231226710681,32.5151932761599,11.5054645171979,28.117114438474,14.3670548210014,19.6977706173057,15.6874788485406,18.4928938446885,16.8507376127448,12.0531299999091,12.845443971277,14.1463488977806,24.8286533642154,13.392819369164,12.8297485061837,18.3357308452597,11.8609185196879
