
Call:  glmnet(x = x, y = y, alpha = 0.3, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 11.9500
2    2 0.00292 10.8900
3    2 0.00827  9.9180
4    2 0.01275  9.0370
5    2 0.01649  8.2340
6    2 0.01962  7.5030
7    3 0.02227  6.8360
8    3 0.02698  6.2290
9    3 0.03093  5.6760
10   4 0.03467  5.1710
11   4 0.03793  4.7120
12   4 0.04064  4.2930
13   4 0.04290  3.9120
14   4 0.04479  3.5640
15   4 0.04636  3.2480
16   4 0.04768  2.9590
17   4 0.04877  2.6960
18   5 0.04987  2.4570
19   6 0.05117  2.2390
20   6 0.05245  2.0400
21   6 0.05351  1.8590
22   8 0.05481  1.6930
23   8 0.05640  1.5430
24   8 0.05773  1.4060
25   8 0.05885  1.2810
26   8 0.05978  1.1670
27   8 0.06056  1.0640
28   8 0.06121  0.9690
29   9 0.06187  0.8829
30   9 0.06267  0.8045
31   9 0.06335  0.7330
32   9 0.06392  0.6679
33  10 0.06570  0.6086
34  10 0.06864  0.5545
35  12 0.07255  0.5053
36  12 0.07891  0.4604
37  13 0.08501  0.4195
38  15 0.09173  0.3822
39  17 0.09912  0.3483
40  20 0.10650  0.3173
41  20 0.11400  0.2891
42  24 0.12220  0.2634
43  26 0.13180  0.2400
44  27 0.14060  0.2187
45  28 0.14930  0.1993
46  30 0.15850  0.1816
47  32 0.16720  0.1654
48  35 0.17620  0.1507
49  37 0.18550  0.1374
50  39 0.19490  0.1252
51  42 0.20530  0.1140
52  43 0.21570  0.1039
53  47 0.22630  0.0947
54  49 0.23630  0.0863
55  51 0.24590  0.0786
56  54 0.25530  0.0716
57  56 0.26410  0.0653
58  58 0.27290  0.0595
59  58 0.28170  0.0542
60  57 0.28970  0.0494
61  62 0.29780  0.0450
62  68 0.30630  0.0410
63  69 0.31450  0.0373
64  72 0.32260  0.0340
65  72 0.33030  0.0310
66  74 0.33750  0.0282
67  75 0.34440  0.0257
68  77 0.35090  0.0234
69  79 0.35730  0.0214
70  80 0.36340  0.0195
71  82 0.36910  0.0177
72  83 0.37440  0.0162
73  84 0.37930  0.0147
74  85 0.38390  0.0134
75  88 0.38820  0.0122
76  90 0.39230  0.0111
77  90 0.39610  0.0102
78  92 0.39970  0.0092
79  92 0.40290  0.0084
80  93 0.40590  0.0077
81  95 0.40860  0.0070
82  96 0.41100  0.0064
83  97 0.41320  0.0058
84  97 0.41520  0.0053
85  97 0.41690  0.0048
86  95 0.41850  0.0044
87  95 0.41990  0.0040
88  97 0.42110  0.0036
89  97 0.42220  0.0033
90  97 0.42310  0.0030
91  97 0.42390  0.0028
92  97 0.42460  0.0025
93  96 0.42530  0.0023
94  96 0.42580  0.0021
95  96 0.42620  0.0019
96  97 0.42660  0.0017
97  97 0.42700  0.0016
98  97 0.42730  0.0014
99  96 0.42750  0.0013
100 97 0.42770  0.0012
