
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 35.840
2    2 0.00276 32.660
3    2 0.00778 29.750
4    2 0.01206 27.110
5    2 0.01570 24.700
6    2 0.01879 22.510
7    3 0.02148 20.510
8    3 0.02599 18.690
9    3 0.02983 17.030
10   4 0.03357 15.510
11   4 0.03685 14.140
12   4 0.03962 12.880
13   4 0.04195 11.740
14   4 0.04392 10.690
15   4 0.04559  9.743
16   4 0.04698  8.878
17   5 0.04822  8.089
18   5 0.04938  7.371
19   6 0.05074  6.716
20   6 0.05203  6.119
21   6 0.05311  5.576
22   8 0.05453  5.080
23   8 0.05607  4.629
24   8 0.05738  4.218
25   8 0.05849  3.843
26   8 0.05943  3.502
27   8 0.06023  3.191
28   8 0.06090  2.907
29   9 0.06164  2.649
30   9 0.06241  2.414
31   9 0.06307  2.199
32   9 0.06364  2.004
33  10 0.06472  1.826
34  10 0.06638  1.664
35  12 0.06866  1.516
36  12 0.07217  1.381
37  14 0.07586  1.258
38  17 0.08043  1.147
39  19 0.08600  1.045
40  21 0.09190  0.952
41  22 0.09788  0.867
42  23 0.10380  0.790
43  24 0.11010  0.720
44  27 0.11690  0.656
45  29 0.12380  0.598
46  31 0.13070  0.545
47  33 0.13790  0.496
48  35 0.14530  0.452
49  36 0.15270  0.412
50  37 0.16010  0.376
51  42 0.16780  0.342
52  44 0.17590  0.312
53  46 0.18370  0.284
54  48 0.19220  0.259
55  52 0.20070  0.236
56  54 0.20930  0.215
57  57 0.21790  0.196
58  58 0.22630  0.178
59  60 0.23440  0.162
60  63 0.24260  0.148
61  65 0.25070  0.135
62  66 0.25860  0.123
63  69 0.26650  0.112
64  71 0.27430  0.102
65  72 0.28180  0.093
66  73 0.28930  0.085
67  75 0.29670  0.077
68  76 0.30390  0.070
69  76 0.31080  0.064
70  79 0.31750  0.058
71  80 0.32400  0.053
72  82 0.33030  0.048
73  82 0.33630  0.044
74  87 0.34200  0.040
75  87 0.34770  0.037
76  88 0.35310  0.033
77  88 0.35820  0.030
78  90 0.36310  0.028
79  93 0.36780  0.025
80  94 0.37240  0.023
81  96 0.37670  0.021
82  98 0.38090  0.019
83  98 0.38480  0.017
84  98 0.38850  0.016
85  98 0.39190  0.014
86  99 0.39520  0.013
87  99 0.39830  0.012
88  99 0.40120  0.011
89  98 0.40390  0.010
90  98 0.40650  0.009
91  97 0.40880  0.008
92  97 0.41090  0.008
93  98 0.41290  0.007
94  98 0.41460  0.006
95  98 0.41630  0.006
96  98 0.41780  0.005
97  98 0.41910  0.005
98  98 0.42030  0.004
99  99 0.42140  0.004
100 99 0.42230  0.004
