
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 8.5630
2    2 0.00228 7.8020
3    5 0.00649 7.1090
4    6 0.01241 6.4770
5   11 0.02007 5.9020
6   17 0.03123 5.3780
7   24 0.04473 4.9000
8   26 0.05844 4.4650
9   32 0.07223 4.0680
10  37 0.08599 3.7070
11  42 0.09948 3.3770
12  52 0.11450 3.0770
13  59 0.12970 2.8040
14  62 0.14550 2.5550
15  64 0.16030 2.3280
16  67 0.17460 2.1210
17  70 0.18830 1.9330
18  78 0.20210 1.7610
19  83 0.21560 1.6040
20  86 0.22890 1.4620
21  90 0.24140 1.3320
22  92 0.25350 1.2140
23  97 0.26550 1.1060
24  97 0.27710 1.0080
25  98 0.28800 0.9181
26 103 0.29840 0.8366
27 105 0.30840 0.7623
28 108 0.31800 0.6945
29 109 0.32730 0.6328
30 109 0.33610 0.5766
31 110 0.34420 0.5254
32 112 0.35180 0.4787
33 116 0.35900 0.4362
34 117 0.36580 0.3974
35 117 0.37220 0.3621
36 117 0.37810 0.3300
37 118 0.38350 0.3007
38 118 0.38840 0.2739
39 118 0.39290 0.2496
40 118 0.39700 0.2274
41 118 0.40070 0.2072
42 118 0.40410 0.1888
43 117 0.40710 0.1720
44 118 0.40980 0.1568
45 118 0.41220 0.1428
46 118 0.41440 0.1301
47 118 0.41630 0.1186
48 118 0.41800 0.1080
49 118 0.41940 0.0984
50 118 0.42070 0.0897
51 118 0.42190 0.0817
52 118 0.42290 0.0745
53 118 0.42370 0.0679
54 118 0.42450 0.0618
55 116 0.42510 0.0563
56 117 0.42570 0.0513
57 117 0.42610 0.0468
58 117 0.42650 0.0426
59 118 0.42690 0.0388
60 118 0.42720 0.0354
61 118 0.42750 0.0322
62 117 0.42770 0.0294
63 117 0.42790 0.0268
64 116 0.42800 0.0244
65 114 0.42820 0.0222
66 114 0.42830 0.0202
67 114 0.42840 0.0184
68 113 0.42850 0.0168
69 113 0.42850 0.0153
70 114 0.42860 0.0140
71 114 0.42870 0.0127
72 114 0.42870 0.0116
73 114 0.42870 0.0106
74 114 0.42880 0.0096
75 114 0.42880 0.0088
76 114 0.42880 0.0080
77 116 0.42880 0.0073
78 116 0.42880 0.0066
79 116 0.42890 0.0060
80 116 0.42890 0.0055
81 116 0.42890 0.0050
82 117 0.42890 0.0046
83 119 0.42890 0.0042
84 119 0.42890 0.0038
85 119 0.42890 0.0035
86 119 0.42890 0.0032
87 119 0.42890 0.0029
88 119 0.42890 0.0026
