
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1   119 0.000000 3584.0
2   119 0.008896 3266.0
3   119 0.009646 2975.0
4   119 0.010450 2711.0
5   119 0.011300 2470.0
6   119 0.012220 2251.0
7   119 0.013190 2051.0
8   119 0.014210 1869.0
9   119 0.015300 1703.0
10  119 0.016450 1551.0
11  119 0.017650 1414.0
12  119 0.018910 1288.0
13  119 0.020230 1174.0
14  119 0.021600 1069.0
15  119 0.023020  974.3
16  119 0.024480  887.8
17  119 0.025990  808.9
18  119 0.027540  737.1
19  119 0.029110  671.6
20  119 0.030720  611.9
21  119 0.032340  557.6
22  119 0.033980  508.0
23  119 0.035620  462.9
24  119 0.037260  421.8
25  119 0.038900  384.3
26  119 0.040520  350.2
27  119 0.042120  319.1
28  119 0.043700  290.7
29  119 0.045250  264.9
30  119 0.046760  241.4
31  119 0.048240  219.9
32  119 0.049680  200.4
33  119 0.051070  182.6
34  119 0.052420  166.4
35  119 0.053730  151.6
36  119 0.054990  138.1
37  119 0.056210  125.8
38  119 0.057390  114.7
39  119 0.058520  104.5
40  119 0.059630   95.2
41  119 0.060690   86.7
42  119 0.061730   79.0
43  119 0.062740   72.0
44  119 0.063730   65.6
45  119 0.064690   59.8
46  119 0.065650   54.5
47  119 0.066590   49.6
48  119 0.067530   45.2
49  119 0.068470   41.2
50  119 0.069410   37.5
51  119 0.070370   34.2
52  119 0.071340   31.2
53  119 0.072330   28.4
54  119 0.073340   25.9
55  119 0.074390   23.6
56  119 0.075470   21.5
57  119 0.076590   19.6
58  119 0.077760   17.8
59  119 0.078990   16.2
60  119 0.080270   14.8
61  119 0.081620   13.5
62  119 0.083040   12.3
63  119 0.084540   11.2
64  119 0.086120   10.2
65  119 0.087780    9.3
66  119 0.089540    8.5
67  119 0.091390    7.7
68  119 0.093350    7.0
69  119 0.095420    6.4
70  119 0.097610    5.8
71  119 0.099910    5.3
72  119 0.102300    4.8
73  119 0.104900    4.4
74  119 0.107600    4.0
75  119 0.110400    3.7
76  119 0.113300    3.3
77  119 0.116400    3.0
78  119 0.119700    2.8
79  119 0.123100    2.5
80  119 0.126600    2.3
81  119 0.130300    2.1
82  119 0.134100    1.9
83  119 0.138100    1.7
84  119 0.142200    1.6
85  119 0.146500    1.4
86  119 0.150900    1.3
87  119 0.155500    1.2
88  119 0.160200    1.1
89  119 0.165000    1.0
90  119 0.170000    0.9
91  119 0.175100    0.8
92  119 0.180300    0.8
93  119 0.185700    0.7
94  119 0.191100    0.6
95  119 0.196700    0.6
96  119 0.202300    0.5
97  119 0.208100    0.5
98  119 0.213900    0.4
99  119 0.219800    0.4
100 119 0.225800    0.4
