
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 71.680
2     2 0.00254 65.310
3     2 0.00715 59.510
4     2 0.01117 54.220
5     2 0.01466 49.410
6     2 0.01768 45.020
7     3 0.02039 41.020
8     3 0.02464 37.370
9     3 0.02835 34.050
10    4 0.03207 31.030
11    4 0.03535 28.270
12    4 0.03818 25.760
13    4 0.04061 23.470
14    4 0.04268 21.390
15    4 0.04445 19.490
16    4 0.04597 17.760
17    5 0.04740 16.180
18    5 0.04865 14.740
19    6 0.05008 13.430
20    6 0.05139 12.240
21    6 0.05252 11.150
22    8 0.05408 10.160
23    8 0.05556  9.258
24    8 0.05685  8.435
25    8 0.05796  7.686
26    8 0.05892  7.003
27    8 0.05975  6.381
28    8 0.06046  5.814
29    9 0.06128  5.298
30    9 0.06203  4.827
31    9 0.06269  4.398
32    9 0.06326  4.007
33   10 0.06409  3.651
34   10 0.06523  3.327
35   12 0.06674  3.032
36   12 0.06895  2.762
37   14 0.07140  2.517
38   19 0.07469  2.293
39   20 0.07861  2.090
40   22 0.08297  1.904
41   22 0.08747  1.735
42   24 0.09207  1.581
43   26 0.09690  1.440
44   27 0.10200  1.312
45   28 0.10740  1.196
46   29 0.11290  1.089
47   32 0.11850  0.993
48   36 0.12450  0.904
49   37 0.13060  0.824
50   39 0.13690  0.751
51   42 0.14320  0.684
52   45 0.14990  0.623
53   45 0.15670  0.568
54   47 0.16350  0.518
55   50 0.17030  0.472
56   54 0.17760  0.430
57   57 0.18510  0.392
58   57 0.19250  0.357
59   61 0.20000  0.325
60   62 0.20760  0.296
61   65 0.21510  0.270
62   66 0.22260  0.246
63   68 0.23010  0.224
64   68 0.23760  0.204
65   69 0.24490  0.186
66   71 0.25220  0.170
67   73 0.25940  0.154
68   78 0.26650  0.141
69   79 0.27370  0.128
70   80 0.28070  0.117
71   81 0.28760  0.106
72   83 0.29440  0.097
73   84 0.30100  0.088
74   88 0.30750  0.081
75   88 0.31380  0.073
76   89 0.31980  0.067
77   91 0.32570  0.061
78   93 0.33140  0.056
79   95 0.33700  0.051
80   96 0.34240  0.046
81   98 0.34760  0.042
82   98 0.35260  0.038
83   98 0.35740  0.035
84   99 0.36200  0.032
85   99 0.36650  0.029
86   98 0.37090  0.026
87   98 0.37500  0.024
88   98 0.37900  0.022
89   98 0.38270  0.020
90   99 0.38630  0.018
91   98 0.38970  0.017
92  100 0.39300  0.015
93   99 0.39610  0.014
94   99 0.39900  0.013
95   99 0.40170  0.011
96   98 0.40420  0.010
97   98 0.40660  0.009
98   99 0.40880  0.009
99  100 0.41090  0.008
100 100 0.41280  0.007
